52866, predicted: Computers, actual: Games
48877, predicted: Business, actual: News
48915, predicted: Regional, actual: News
48960, predicted: Business, actual: News
49021, predicted: Business, actual: Recreation
49037, predicted: Business, actual: News
49075, predicted: News, actual: Society
49091, predicted: Business, actual: News
49101, predicted: Business, actual: Recreation
49128, predicted: Shopping, actual: Recreation
49151, predicted: Science, actual: Recreation
49213, predicted: Business, actual: Recreation
49230, predicted: News, actual: Recreation
49253, predicted: Computers, actual: Recreation
49260, predicted: Home, actual: Recreation
49271, predicted: Business, actual: Recreation
49358, predicted: Science, actual: Reference
49362, predicted: Science, actual: Reference
49368, predicted: Business, actual: Reference
49390, predicted: Science, actual: Reference
49408, predicted: Reference, actual: Computers
49422, predicted: Computers, actual: Reference
49435, predicted: Health, actual: Reference
49444, predicted: Science, actual: Reference
49490, predicted: Arts, actual: Reference
49515, predicted: News, actual: Reference
49545, predicted: Reference, actual: Business
51543, predicted: Science, actual: Reference
51555, predicted: Society, actual: Reference
51590, predicted: Business, actual: Reference
51614, predicted: Games, actual: Reference
51647, predicted: Computers, actual: Reference
51665, predicted: Computers, actual: Reference
51694, predicted: Regional, actual: Shopping
51743, predicted: Science, actual: Regional
51795, predicted: Home, actual: Regional
51828, predicted: Regional, actual: Shopping
51923, predicted: Society, actual: Science
51947, predicted: Kids, actual: Science
51959, predicted: Science, actual: Reference
52060, predicted: Computers, actual: Business
52125, predicted: Science, actual: Recreation
52147, predicted: Reference, actual: Science
52250, predicted: Computers, actual: Shopping
52280, predicted: Recreation, actual: Shopping
52334, predicted: Adult, actual: Shopping
52337, predicted: Recreation, actual: Shopping
52374, predicted: Home, actual: Shopping
52405, predicted: Recreation, actual: Shopping
52414, predicted: Kids, actual: Shopping
52427, predicted: Arts, actual: Shopping
52449, predicted: Business, actual: Shopping
52457, predicted: Business, actual: Shopping
52534, predicted: Business, actual: Shopping
52564, predicted: Business, actual: Shopping
52580, predicted: Shopping, actual: Business
52593, predicted: Recreation, actual: Shopping
52650, predicted: Arts, actual: Society
58230, predicted: Reference, actual: Society
4053, predicted: Kids, actual: Society
37132, predicted: Regional, actual: Society
37290, predicted: Computers, actual: Regional
37301, predicted: Business, actual: Society
37350, predicted: Society, actual: Regional
37517, predicted: Health, actual: Society
37919, predicted: Recreation, actual: Society
37932, predicted: Business, actual: Society
38254, predicted: Arts, actual: Society
38304, predicted: Business, actual: Society
38330, predicted: Kids, actual: Sports
38405, predicted: Recreation, actual: Sports
38436, predicted: News, actual: Sports
38447, predicted: Recreation, actual: Sports
38466, predicted: Regional, actual: Sports
38496, predicted: Recreation, actual: Sports
38674, predicted: Recreation, actual: Sports
38803, predicted: News, actual: Sports
38868, predicted: Recreation, actual: Sports
39085, predicted: Games, actual: Sports
39604, predicted: Kids, actual: Sports
39656, predicted: Reference, actual: Sports
39729, predicted: Recreation, actual: Sports
39869, predicted: Business, actual: Sports
40426, predicted: Sports, actual: News
40429, predicted: Regional, actual: Sports
40625, predicted: Shopping, actual: Adult
40724, predicted: Recreation, actual: Adult
40792, predicted: Business, actual: Adult
41219, predicted: Business, actual: Adult
41486, predicted: News, actual: Adult
41643, predicted: Business, actual: Adult
42553, predicted: Business, actual: Adult
42583, predicted: Recreation, actual: Adult
42657, predicted: Games, actual: Adult
42707, predicted: Health, actual: Adult
42760, predicted: Business, actual: Adult
43142, predicted: Games, actual: Adult
43354, predicted: Home, actual: Adult
43681, predicted: Health, actual: Adult
43692, predicted: Health, actual: Adult
44085, predicted: Games, actual: Adult
44105, predicted: Recreation, actual: Adult
44106, predicted: Recreation, actual: Adult
44138, predicted: Recreation, actual: Adult
44145, predicted: Health, actual: Adult
44161, predicted: Games, actual: Adult
44171, predicted: Health, actual: Adult
44190, predicted: Recreation, actual: Adult
44209, predicted: Science, actual: Adult
44244, predicted: Science, actual: Adult
44273, predicted: Health, actual: Adult
44290, predicted: Shopping, actual: Adult
44297, predicted: Society, actual: Adult
44315, predicted: Arts, actual: Adult
44316, predicted: Shopping, actual: Adult
44318, predicted: Kids, actual: Adult
44327, predicted: Business, actual: Adult
44331, predicted: Business, actual: Adult
44339, predicted: Business, actual: Adult
44340, predicted: Recreation, actual: Adult
44376, predicted: Society, actual: Science
44378, predicted: Business, actual: Adult
44401, predicted: Arts, actual: Adult
44413, predicted: Recreation, actual: Adult
44434, predicted: Kids, actual: Arts
44553, predicted: Games, actual: Arts
44558, predicted: Reference, actual: Arts
44561, predicted: Science, actual: Arts
44583, predicted: News, actual: Arts
44591, predicted: News, actual: Arts
44598, predicted: Society, actual: Arts
44639, predicted: Science, actual: Arts
44681, predicted: Kids, actual: Arts
44725, predicted: Arts, actual: Reference
44784, predicted: Reference, actual: Arts
44789, predicted: Recreation, actual: Arts
44807, predicted: Adult, actual: Arts
44835, predicted: Reference, actual: Arts
44838, predicted: Shopping, actual: Arts
44875, predicted: Recreation, actual: Arts
44990, predicted: Regional, actual: Arts
45148, predicted: Arts, actual: Kids
45219, predicted: Health, actual: Arts
45222, predicted: Recreation, actual: Arts
45250, predicted: Kids, actual: Arts
45351, predicted: Computers, actual: Arts
45362, predicted: Recreation, actual: Arts
45389, predicted: Business, actual: Arts
45413, predicted: Health, actual: Arts
45497, predicted: Shopping, actual: Arts
45528, predicted: Shopping, actual: Arts
45559, predicted: Home, actual: Arts
45615, predicted: Games, actual: Arts
45647, predicted: Health, actual: Arts
45680, predicted: Arts, actual: Kids
45704, predicted: Computers, actual: Arts
45758, predicted: Reference, actual: Arts
45835, predicted: News, actual: Arts
45836, predicted: News, actual: Arts
45892, predicted: Business, actual: Arts
45896, predicted: Computers, actual: Arts
45935, predicted: Games, actual: Arts
45977, predicted: Kids, actual: Arts
45987, predicted: Business, actual: Arts
45998, predicted: Shopping, actual: Arts
46007, predicted: Recreation, actual: Arts
46032, predicted: Regional, actual: Arts
46057, predicted: Business, actual: Arts
46073, predicted: Recreation, actual: Arts
46077, predicted: Recreation, actual: Arts
46100, predicted: Shopping, actual: Arts
46101, predicted: News, actual: Arts
46127, predicted: Arts, actual: Science
46171, predicted: Games, actual: Arts
46172, predicted: Health, actual: Arts
46191, predicted: Kids, actual: Arts
46203, predicted: Recreation, actual: Arts
46217, predicted: Kids, actual: Arts
46220, predicted: Business, actual: Arts
46283, predicted: Recreation, actual: Arts
46300, predicted: News, actual: Arts
46313, predicted: Computers, actual: Arts
46319, predicted: Business, actual: Arts
46352, predicted: Society, actual: Arts
46376, predicted: Adult, actual: Arts
46439, predicted: Society, actual: Arts
46500, predicted: Recreation, actual: Arts
46507, predicted: Recreation, actual: Arts
46529, predicted: Kids, actual: Arts
46544, predicted: Sports, actual: Arts
46549, predicted: Computers, actual: Arts
46566, predicted: Home, actual: Arts
46587, predicted: Reference, actual: Arts
46590, predicted: Games, actual: Arts
46620, predicted: Science, actual: Arts
46640, predicted: Recreation, actual: Arts
46691, predicted: Reference, actual: Arts
46715, predicted: Health, actual: Arts
46725, predicted: Adult, actual: Arts
46745, predicted: Adult, actual: Arts
46754, predicted: Computers, actual: Arts
46764, predicted: Recreation, actual: Arts
46765, predicted: Health, actual: Arts
46774, predicted: Recreation, actual: Arts
46790, predicted: Games, actual: Arts
46796, predicted: Regional, actual: Arts
46839, predicted: Recreation, actual: Arts
46847, predicted: Games, actual: Arts
46877, predicted: Computers, actual: Arts
46911, predicted: Recreation, actual: Arts
46918, predicted: Recreation, actual: Arts
46934, predicted: News, actual: Arts
46979, predicted: News, actual: Arts
46988, predicted: Games, actual: Arts
47047, predicted: Arts, actual: News
47055, predicted: Recreation, actual: Arts
47092, predicted: Recreation, actual: Arts
47093, predicted: Kids, actual: Arts
47100, predicted: Recreation, actual: Arts
47160, predicted: Recreation, actual: Arts
47248, predicted: Computers, actual: Arts
47263, predicted: Reference, actual: Arts
47297, predicted: Reference, actual: Arts
47319, predicted: Science, actual: Arts
47361, predicted: Kids, actual: Arts
47367, predicted: Business, actual: Arts
47385, predicted: Regional, actual: Arts
47420, predicted: Computers, actual: Arts
47441, predicted: News, actual: Arts
47446, predicted: Society, actual: Arts
47472, predicted: Science, actual: Arts
47474, predicted: Recreation, actual: Arts
47490, predicted: Games, actual: Arts
47502, predicted: News, actual: Arts
47506, predicted: Recreation, actual: Arts
47517, predicted: Business, actual: Arts
47521, predicted: Society, actual: Arts
47523, predicted: Home, actual: Arts
47530, predicted: Adult, actual: Arts
47559, predicted: Arts, actual: Reference
47592, predicted: Shopping, actual: Arts
47618, predicted: News, actual: Arts
47664, predicted: Recreation, actual: Arts
47686, predicted: Recreation, actual: Arts
47725, predicted: Recreation, actual: Arts
47731, predicted: Kids, actual: Arts
47784, predicted: Sports, actual: Arts
47818, predicted: News, actual: Arts
48029, predicted: Recreation, actual: Arts
48057, predicted: Arts, actual: Kids
48081, predicted: Science, actual: Arts
48199, predicted: Reference, actual: Arts
48246, predicted: News, actual: Arts
48248, predicted: Business, actual: Arts
49773, predicted: Recreation, actual: Arts
52866, predicted: Reference, actual: Arts
47238, predicted: News, actual: Arts
47311, predicted: Reference, actual: Arts
47365, predicted: News, actual: Arts
47459, predicted: News, actual: Arts
47549, predicted: Computers, actual: Arts
49568, predicted: Recreation, actual: Arts
49574, predicted: Health, actual: Arts
49600, predicted: Business, actual: Arts
49619, predicted: Regional, actual: Arts
49667, predicted: Business, actual: Arts
49697, predicted: Home, actual: Arts
49701, predicted: Business, actual: Arts
52669, predicted: Business, actual: Arts
52683, predicted: Games, actual: Arts
52707, predicted: Science, actual: Arts
52720, predicted: Shopping, actual: Arts
52729, predicted: Business, actual: Arts
52749, predicted: Reference, actual: Arts
52789, predicted: Arts, actual: Reference
52837, predicted: Recreation, actual: Arts
52846, predicted: Recreation, actual: Arts
52858, predicted: Reference, actual: Arts
45211, predicted: Reference, actual: Arts
45276, predicted: Recreation, actual: Arts
45409, predicted: Computers, actual: Arts
45541, predicted: Reference, actual: Arts
45832, predicted: Arts, actual: Kids
45949, predicted: Shopping, actual: Arts
45951, predicted: Business, actual: Arts
46221, predicted: Business, actual: Arts
46320, predicted: Home, actual: Arts
46425, predicted: Business, actual: Arts
46510, predicted: Business, actual: Arts
46567, predicted: Arts, actual: News
46887, predicted: Kids, actual: Arts
46930, predicted: Computers, actual: Business
47118, predicted: Society, actual: Business
48168, predicted: Shopping, actual: Business
48223, predicted: Computers, actual: Business
48234, predicted: Reference, actual: Business
48252, predicted: Regional, actual: Business
48282, predicted: Reference, actual: Business
48368, predicted: Health, actual: Business
48432, predicted: Home, actual: Business
48440, predicted: Society, actual: Business
48445, predicted: Arts, actual: Business
48473, predicted: Computers, actual: Business
48506, predicted: Reference, actual: Business
48507, predicted: Arts, actual: Business
48522, predicted: News, actual: Business
48536, predicted: Business, actual: Society
48557, predicted: Computers, actual: Business
48566, predicted: Arts, actual: Business
48585, predicted: Computers, actual: Business
48657, predicted: Sports, actual: Business
48664, predicted: Recreation, actual: Business
48717, predicted: Business, actual: Sports
48724, predicted: Regional, actual: Business
48731, predicted: Shopping, actual: Business
48772, predicted: Business, actual: Shopping
48789, predicted: Health, actual: Business
48792, predicted: Home, actual: Business
48851, predicted: Science, actual: Business
48871, predicted: Recreation, actual: Business
48877, predicted: Games, actual: Business
48915, predicted: Health, actual: Business
48960, predicted: Health, actual: Business
49021, predicted: Home, actual: Business
49022, predicted: News, actual: Business
49024, predicted: Science, actual: Business
49043, predicted: Arts, actual: Business
49075, predicted: Business, actual: Shopping
49091, predicted: Recreation, actual: Business
49101, predicted: Shopping, actual: Business
49128, predicted: Recreation, actual: Business
49213, predicted: Health, actual: Business
49229, predicted: Recreation, actual: Business
49230, predicted: Recreation, actual: Business
49253, predicted: Arts, actual: Business
49271, predicted: Health, actual: Business
49358, predicted: Health, actual: Business
49368, predicted: Health, actual: Business
49390, predicted: Recreation, actual: Business
49408, predicted: Health, actual: Business
49435, predicted: Recreation, actual: Business
49444, predicted: Science, actual: Business
49490, predicted: Science, actual: Business
49515, predicted: Health, actual: Business
49545, predicted: Home, actual: Business
51543, predicted: Health, actual: Business
51647, predicted: Computers, actual: Business
51665, predicted: Business, actual: Computers
51694, predicted: Shopping, actual: Business
51699, predicted: Kids, actual: Business
51828, predicted: Recreation, actual: Business
51829, predicted: Kids, actual: Science
51923, predicted: Games, actual: Business
52060, predicted: Arts, actual: Business
52069, predicted: Health, actual: Business
52125, predicted: Games, actual: Business
52147, predicted: Science, actual: Business
52334, predicted: Home, actual: Business
52405, predicted: Reference, actual: Business
52414, predicted: Science, actual: Business
52427, predicted: Computers, actual: Business
52457, predicted: Arts, actual: Business
52514, predicted: Home, actual: Business
52534, predicted: Computers, actual: Business
52564, predicted: Recreation, actual: Business
52580, predicted: Shopping, actual: Business
52593, predicted: Computers, actual: Business
52650, predicted: Health, actual: Business
58230, predicted: Shopping, actual: Business
4053, predicted: Games, actual: Business
37132, predicted: Arts, actual: Business
37290, predicted: Recreation, actual: Business
37301, predicted: Health, actual: Business
37350, predicted: Computers, actual: Business
37517, predicted: Home, actual: Business
37919, predicted: Science, actual: Business
38254, predicted: Science, actual: Business
38304, predicted: Recreation, actual: Business
38330, predicted: Computers, actual: Business
38466, predicted: Recreation, actual: Business
38868, predicted: Arts, actual: Business
39869, predicted: Reference, actual: Business
40426, predicted: Computers, actual: Business
40472, predicted: Computers, actual: Business
40625, predicted: Health, actual: Business
40732, predicted: Arts, actual: Business
41250, predicted: Home, actual: Business
41486, predicted: Business, actual: Recreation
41642, predicted: Health, actual: Business
42022, predicted: Recreation, actual: Business
42036, predicted: Home, actual: Business
42553, predicted: Arts, actual: Business
42583, predicted: Kids, actual: Business
42707, predicted: Recreation, actual: Business
42760, predicted: Society, actual: Business
42811, predicted: Society, actual: Business
42869, predicted: Recreation, actual: Business
42914, predicted: Computers, actual: Business
43122, predicted: Computers, actual: Business
43142, predicted: Computers, actual: Business
43412, predicted: News, actual: Business
43533, predicted: Reference, actual: Business
43692, predicted: Recreation, actual: Science
43780, predicted: Health, actual: Business
43935, predicted: Society, actual: Business
44037, predicted: Kids, actual: Business
44105, predicted: Business, actual: Science
44136, predicted: Science, actual: Business
44138, predicted: Shopping, actual: Business
44173, predicted: Reference, actual: Business
44190, predicted: Regional, actual: Business
44209, predicted: Arts, actual: Business
44273, predicted: Health, actual: Business
44290, predicted: Business, actual: Regional
44297, predicted: Business, actual: Regional
44302, predicted: Business, actual: Kids
44315, predicted: Home, actual: Business
44327, predicted: Health, actual: Business
44331, predicted: Business, actual: Home
44378, predicted: Reference, actual: Business
44399, predicted: Health, actual: Business
44401, predicted: Reference, actual: Business
44407, predicted: Business, actual: Science
44413, predicted: Business, actual: Science
44441, predicted: Science, actual: Business
44454, predicted: Home, actual: Business
44457, predicted: Health, actual: Business
44463, predicted: Shopping, actual: Business
44487, predicted: Health, actual: Business
44496, predicted: Health, actual: Business
44499, predicted: Business, actual: Society
44506, predicted: Computers, actual: Business
44539, predicted: Computers, actual: Business
44556, predicted: Arts, actual: Business
44558, predicted: Recreation, actual: Business
44639, predicted: Recreation, actual: Business
44681, predicted: Shopping, actual: Business
44784, predicted: Recreation, actual: Business
44785, predicted: News, actual: Business
44789, predicted: Computers, actual: Business
44835, predicted: Science, actual: Business
44838, predicted: Business, actual: Home
44875, predicted: Health, actual: Business
44934, predicted: Reference, actual: Business
45237, predicted: Health, actual: Business
45250, predicted: Recreation, actual: Business
45351, predicted: Society, actual: Business
45362, predicted: Business, actual: Science
45389, predicted: Business, actual: Computers
45403, predicted: Shopping, actual: Business
45413, predicted: Health, actual: Business
45528, predicted: Reference, actual: Business
45595, predicted: Home, actual: Business
45668, predicted: Kids, actual: Business
45680, predicted: Science, actual: Business
45704, predicted: Science, actual: Business
45758, predicted: Computers, actual: Business
45830, predicted: Kids, actual: Business
45892, predicted: Recreation, actual: Business
45896, predicted: Arts, actual: Business
45899, predicted: Arts, actual: Business
45902, predicted: Science, actual: Business
45935, predicted: Recreation, actual: Business
45977, predicted: Computers, actual: Business
45987, predicted: Business, actual: Home
45998, predicted: Computers, actual: Business
46007, predicted: Computers, actual: Business
46057, predicted: Business, actual: Society
46071, predicted: Business, actual: Regional
46073, predicted: News, actual: Business
46101, predicted: Kids, actual: Business
46127, predicted: Science, actual: Business
46171, predicted: Recreation, actual: Business
46172, predicted: Arts, actual: Business
46191, predicted: News, actual: Business
46203, predicted: Science, actual: Business
46217, predicted: Reference, actual: Business
46220, predicted: Recreation, actual: Business
46313, predicted: Computers, actual: Business
46352, predicted: Computers, actual: Business
46361, predicted: Science, actual: Business
46407, predicted: Science, actual: Business
46423, predicted: Health, actual: Business
46462, predicted: Reference, actual: Business
46500, predicted: Home, actual: Business
46506, predicted: Reference, actual: Business
46549, predicted: Arts, actual: Business
46587, predicted: Business, actual: Recreation
46590, predicted: Arts, actual: Recreation
46620, predicted: Shopping, actual: Recreation
46640, predicted: Business, actual: Recreation
46691, predicted: Health, actual: Recreation
46715, predicted: Reference, actual: Recreation
46745, predicted: Recreation, actual: Business
46778, predicted: Adult, actual: Business
46781, predicted: Science, actual: Business
46790, predicted: Computers, actual: Business
46815, predicted: Computers, actual: Business
46894, predicted: Adult, actual: Business
46924, predicted: Computers, actual: Business
46934, predicted: Regional, actual: Business
46964, predicted: Home, actual: Business
46979, predicted: Regional, actual: Business
46988, predicted: Science, actual: Business
47042, predicted: Recreation, actual: Business
47047, predicted: Recreation, actual: Business
47055, predicted: Business, actual: Science
47092, predicted: Science, actual: Business
47093, predicted: News, actual: Business
47100, predicted: Recreation, actual: Business
47129, predicted: Shopping, actual: Business
47160, predicted: Computers, actual: Business
47263, predicted: Reference, actual: Business
47318, predicted: Shopping, actual: Business
47319, predicted: Home, actual: Business
47367, predicted: Kids, actual: Business
47375, predicted: Shopping, actual: Business
47385, predicted: Arts, actual: Business
47392, predicted: Home, actual: Business
47397, predicted: Shopping, actual: Business
47407, predicted: Health, actual: Business
47420, predicted: Science, actual: Business
47435, predicted: Shopping, actual: Business
47451, predicted: Business, actual: News
47472, predicted: Recreation, actual: Business
47474, predicted: Computers, actual: Business
47490, predicted: Arts, actual: Business
47502, predicted: Health, actual: Business
47506, predicted: Adult, actual: Business
47507, predicted: Regional, actual: Business
47517, predicted: Computers, actual: Business
47521, predicted: Shopping, actual: Business
47529, predicted: News, actual: Business
47559, predicted: Home, actual: Business
47618, predicted: Arts, actual: Business
47664, predicted: Kids, actual: Business
47678, predicted: Recreation, actual: Business
47686, predicted: Recreation, actual: Business
47731, predicted: Kids, actual: Business
47749, predicted: Kids, actual: Business
47762, predicted: Health, actual: Business
47773, predicted: Computers, actual: Business
47780, predicted: Shopping, actual: Business
47784, predicted: Computers, actual: Business
47810, predicted: Computers, actual: Business
47818, predicted: Computers, actual: Business
47825, predicted: Kids, actual: Business
47885, predicted: News, actual: Business
47906, predicted: Society, actual: Business
47916, predicted: Shopping, actual: Business
47963, predicted: Reference, actual: Business
48029, predicted: Computers, actual: Business
48037, predicted: Recreation, actual: Business
48050, predicted: Kids, actual: Business
48081, predicted: Regional, actual: Business
48108, predicted: Computers, actual: Business
48111, predicted: Computers, actual: Business
48128, predicted: Business, actual: Computers
48194, predicted: Computers, actual: Business
48199, predicted: Computers, actual: Business
49773, predicted: Health, actual: Business
47238, predicted: Computers, actual: Business
47311, predicted: Recreation, actual: Business
47549, predicted: Computers, actual: Business
49552, predicted: Science, actual: Business
49568, predicted: Arts, actual: Business
49574, predicted: Shopping, actual: Business
49587, predicted: Recreation, actual: Business
49667, predicted: Arts, actual: Business
49701, predicted: Arts, actual: Business
49714, predicted: Society, actual: Business
49740, predicted: Computers, actual: Business
52669, predicted: Kids, actual: Business
52683, predicted: Games, actual: Computers
52707, predicted: Arts, actual: Computers
52720, predicted: Science, actual: Computers
52733, predicted: Science, actual: Computers
52749, predicted: Science, actual: Computers
52780, predicted: Science, actual: Computers
52789, predicted: Kids, actual: Computers
52830, predicted: Business, actual: Computers
52846, predicted: Science, actual: Computers
45211, predicted: Science, actual: Computers
45276, predicted: Recreation, actual: Computers
45541, predicted: Arts, actual: Computers
45627, predicted: Science, actual: Computers
45832, predicted: Arts, actual: Computers
45951, predicted: Recreation, actual: Computers
46041, predicted: Recreation, actual: Computers
46221, predicted: Games, actual: Computers
46320, predicted: Science, actual: Computers
46425, predicted: Recreation, actual: Computers
46887, predicted: Recreation, actual: Computers
46930, predicted: Business, actual: Computers
47118, predicted: Science, actual: Computers
48168, predicted: Science, actual: Computers
48223, predicted: Recreation, actual: Computers
48234, predicted: Adult, actual: Computers
48267, predicted: Business, actual: Computers
48282, predicted: Recreation, actual: Computers
48323, predicted: Home, actual: Computers
48330, predicted: Business, actual: Computers
48368, predicted: Recreation, actual: Computers
48445, predicted: Recreation, actual: Computers
48473, predicted: Business, actual: Computers
48506, predicted: Reference, actual: Computers
48507, predicted: Health, actual: Computers
48519, predicted: Science, actual: Computers
48566, predicted: Recreation, actual: Computers
48585, predicted: Science, actual: Computers
48589, predicted: Science, actual: Computers
48591, predicted: Science, actual: Computers
48597, predicted: Computers, actual: Science
48613, predicted: News, actual: Computers
48630, predicted: Business, actual: Computers
48657, predicted: Business, actual: Computers
48664, predicted: Business, actual: Computers
48717, predicted: Business, actual: Computers
48772, predicted: Kids, actual: Computers
48789, predicted: Business, actual: Computers
48792, predicted: Business, actual: Computers
48851, predicted: Arts, actual: Computers
48871, predicted: Business, actual: Computers
48915, predicted: Business, actual: Computers
48960, predicted: Business, actual: Computers
49021, predicted: Business, actual: Computers
49022, predicted: Science, actual: Computers
49037, predicted: Business, actual: Computers
49043, predicted: Recreation, actual: Computers
49101, predicted: Business, actual: Computers
49128, predicted: Science, actual: Computers
49253, predicted: Recreation, actual: Computers
49260, predicted: Science, actual: Computers
49408, predicted: News, actual: Computers
49435, predicted: Shopping, actual: Computers
49490, predicted: Games, actual: Computers
51543, predicted: Recreation, actual: Computers
51555, predicted: Business, actual: Computers
51590, predicted: Recreation, actual: Computers
51614, predicted: Health, actual: Computers
51647, predicted: Business, actual: Computers
51665, predicted: Kids, actual: Computers
51691, predicted: Kids, actual: Computers
51743, predicted: Science, actual: Computers
51828, predicted: Business, actual: Computers
51829, predicted: Business, actual: Computers
51923, predicted: Recreation, actual: Computers
51947, predicted: Kids, actual: Computers
51959, predicted: Kids, actual: Computers
52060, predicted: Business, actual: Computers
52069, predicted: Recreation, actual: Computers
52125, predicted: Kids, actual: Computers
52147, predicted: Science, actual: Computers
52169, predicted: Recreation, actual: Computers
52250, predicted: Arts, actual: Computers
52334, predicted: Recreation, actual: Computers
52374, predicted: Science, actual: Computers
52405, predicted: Games, actual: Computers
52414, predicted: Recreation, actual: Computers
52427, predicted: Games, actual: Computers
52449, predicted: Arts, actual: Computers
52457, predicted: Recreation, actual: Computers
52564, predicted: Business, actual: Computers
52593, predicted: Business, actual: Computers
52650, predicted: Recreation, actual: Computers
58230, predicted: Science, actual: Computers
4053, predicted: Recreation, actual: Computers
37132, predicted: Business, actual: Computers
37301, predicted: Business, actual: Computers
37350, predicted: Science, actual: Computers
37517, predicted: Science, actual: Computers
37919, predicted: Business, actual: Computers
37932, predicted: Computers, actual: Science
38254, predicted: Sports, actual: Computers
38304, predicted: News, actual: Computers
38330, predicted: Health, actual: Computers
38405, predicted: Recreation, actual: Computers
38436, predicted: Health, actual: Computers
38447, predicted: Business, actual: Health
38466, predicted: Reference, actual: Computers
38496, predicted: Kids, actual: Computers
38674, predicted: Reference, actual: Computers
38803, predicted: Arts, actual: Computers
38868, predicted: Business, actual: Computers
39085, predicted: Business, actual: Computers
39604, predicted: Games, actual: Computers
39656, predicted: Recreation, actual: Computers
39729, predicted: Business, actual: Computers
40260, predicted: Regional, actual: Computers
40426, predicted: Arts, actual: Computers
40429, predicted: Business, actual: Computers
40625, predicted: Business, actual: Computers
40732, predicted: Business, actual: Computers
40792, predicted: Business, actual: Computers
41219, predicted: News, actual: Computers
41250, predicted: Health, actual: Computers
41486, predicted: Recreation, actual: Computers
41642, predicted: Business, actual: Computers
42036, predicted: Business, actual: Computers
42195, predicted: Games, actual: Computers
42657, predicted: Business, actual: Computers
42707, predicted: Arts, actual: Computers
42760, predicted: Business, actual: Computers
42811, predicted: News, actual: Computers
42914, predicted: Recreation, actual: Computers
43122, predicted: Health, actual: Computers
43142, predicted: Reference, actual: Computers
43170, predicted: Arts, actual: Computers
43354, predicted: Society, actual: Computers
43400, predicted: Arts, actual: Computers
43780, predicted: Business, actual: Computers
43901, predicted: Science, actual: Computers
43935, predicted: Science, actual: Computers
44033, predicted: Kids, actual: Computers
44037, predicted: Arts, actual: Computers
44085, predicted: Kids, actual: Computers
44144, predicted: Regional, actual: Computers
44161, predicted: Arts, actual: Computers
44171, predicted: Business, actual: Computers
44173, predicted: Recreation, actual: Computers
44203, predicted: Recreation, actual: Computers
44209, predicted: Business, actual: Computers
44244, predicted: Recreation, actual: Computers
44250, predicted: Games, actual: Computers
44273, predicted: Computers, actual: Science
44290, predicted: Business, actual: Computers
44297, predicted: Computers, actual: Science
44302, predicted: Society, actual: Computers
44315, predicted: Computers, actual: Science
44316, predicted: Business, actual: Computers
44327, predicted: Recreation, actual: Computers
44331, predicted: Shopping, actual: Computers
44339, predicted: Adult, actual: Computers
44340, predicted: Business, actual: Computers
44376, predicted: Business, actual: Computers
44378, predicted: Kids, actual: Computers
44399, predicted: Business, actual: Computers
44401, predicted: Business, actual: Computers
44441, predicted: Recreation, actual: Computers
44454, predicted: Arts, actual: Computers
44455, predicted: Reference, actual: Computers
44457, predicted: Business, actual: Computers
44463, predicted: Recreation, actual: Computers
44487, predicted: Business, actual: Computers
44496, predicted: Computers, actual: Regional
44499, predicted: Recreation, actual: Computers
44539, predicted: Shopping, actual: Computers
44553, predicted: Science, actual: Computers
44556, predicted: Arts, actual: Computers
44558, predicted: Science, actual: Computers
44561, predicted: Business, actual: Computers
44591, predicted: Science, actual: Computers
44598, predicted: Business, actual: Computers
44639, predicted: Science, actual: Computers
44725, predicted: Health, actual: Computers
44784, predicted: Business, actual: Computers
44785, predicted: Recreation, actual: Computers
44789, predicted: Business, actual: Computers
44807, predicted: Reference, actual: Computers
44835, predicted: Games, actual: Computers
44838, predicted: News, actual: Computers
44875, predicted: Science, actual: Computers
44934, predicted: Society, actual: Computers
44990, predicted: Games, actual: Computers
45081, predicted: Shopping, actual: Computers
45148, predicted: Kids, actual: Computers
45181, predicted: Science, actual: Computers
45219, predicted: Science, actual: Computers
45222, predicted: Health, actual: Computers
45250, predicted: Recreation, actual: Computers
45351, predicted: Arts, actual: Computers
45413, predicted: Kids, actual: Computers
45497, predicted: Games, actual: Computers
45548, predicted: Games, actual: Computers
45605, predicted: Games, actual: Computers
45647, predicted: Kids, actual: Computers
45668, predicted: Recreation, actual: Computers
45830, predicted: Home, actual: Games
45835, predicted: Home, actual: Games
45884, predicted: Recreation, actual: Games
45892, predicted: Science, actual: Games
45987, predicted: News, actual: Games
45998, predicted: Health, actual: Games
46071, predicted: Kids, actual: Games
46073, predicted: Science, actual: Games
46100, predicted: Kids, actual: Games
46127, predicted: Shopping, actual: Games
46171, predicted: Business, actual: Games
46203, predicted: Kids, actual: Games
46217, predicted: Shopping, actual: Games
46283, predicted: Reference, actual: Games
46300, predicted: Computers, actual: Games
46313, predicted: Recreation, actual: Games
46319, predicted: Computers, actual: Business
46352, predicted: Arts, actual: Computers
46358, predicted: Recreation, actual: Computers
46376, predicted: Recreation, actual: News
46407, predicted: Business, actual: News
46419, predicted: Adult, actual: News
46423, predicted: Business, actual: News
46439, predicted: Business, actual: News
46451, predicted: Recreation, actual: News
46462, predicted: Science, actual: News
46463, predicted: Home, actual: News
46500, predicted: Arts, actual: Recreation
46506, predicted: Business, actual: Recreation
46507, predicted: Arts, actual: Recreation
46549, predicted: Kids, actual: Games
