ref id,Predicted,Actual
34079,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
46529,['Arts', 'Games', 'Society', 'News'],['Arts']
46531,['Society', 'Arts', 'Games', 'Sports'],['Games', 'Arts']
46533,['Kids', 'Society', 'Reference', 'Shopping'],['Arts']
12349,['Business', 'Computers', 'Science', 'Reference'],['Computers']
46543,['Society', 'Sports', 'Arts', 'Recreation'],['Arts']
12356,['Adult', 'Games', 'Arts', 'Society'],['Computers']
12357,['Computers', 'Business', 'Science', 'Home'],['Computers']
12359,['Computers', 'Kids', 'Business', 'Games'],['Computers']
12360,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
12369,['Computers', 'Business', 'Science', 'Home'],['Computers']
46566,['Arts', 'Adult', 'Society', 'Games'],['Arts']
46567,['Arts', 'Adult', 'Games', 'Society'],['Arts']
46571,['Computers', 'Business', 'Reference', 'Arts'],['Arts']
12385,['Computers', 'Games', 'Kids', 'Home'],['Computers']
12394,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
12395,['Business', 'Computers', 'Science', 'Reference'],['Computers']
46582,['Computers', 'Business', 'Health', 'Kids'],['Arts']
46587,['Games', 'Recreation', 'Society', 'Shopping'],['Arts']
12400,['Business', 'Computers', 'Science', 'News'],['Computers']
46600,['Computers', 'Business', 'Society', 'Arts'],['Arts']
46607,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
12420,['Computers', 'Business', 'Home', 'Reference'],['Computers']
12421,['Kids', 'Arts', 'Computers', 'Games'],['Computers']
12423,['Computers', 'Reference', 'Games', 'Recreation'],['Computers']
12433,['Computers', 'Arts', 'Recreation', 'News'],['Computers']
12434,['Computers', 'Science', 'Games', 'Kids'],['Computers']
46622,['Arts', 'Kids', 'Society', 'Games'],['Arts']
46623,['Arts', 'Society', 'Kids', 'News'],['Arts']
46624,['Arts', 'Shopping', 'Computers', 'Business'],['Arts']
46625,['Shopping', 'Sports', 'Adult', 'Games'],['Arts']
12447,['Computers', 'Science', 'Games', 'Business'],['Computers']
46636,['Arts', 'Recreation', 'Kids', 'Games'],['Arts']
12456,['Computers', 'Kids', 'Arts', 'Business'],['Computers']
46644,['Arts', 'Society', 'Sports', 'Computers'],['Arts']
46647,['Arts', 'Society', 'Shopping', 'News'],['Arts']
12460,['Arts', 'Recreation', 'Computers', 'Kids'],['Computers']
12463,['Computers', 'Home', 'Arts', 'News'],['Computers']
12464,['Computers', 'Business', 'Recreation', 'Kids'],['Computers']
12465,['Reference', 'Science', 'Health', 'Recreation'],['Computers']
12466,['Computers', 'Business', 'Home', 'Science'],['Computers']
46653,['Arts', 'Society', 'Computers', 'News'],['Arts']
46663,['Games', 'Kids', 'Sports', 'Recreation'],['Arts']
46665,['Sports', 'Adult', 'Shopping', 'Recreation'],['Arts']
46669,['Society', 'Arts', 'Health', 'Kids'],['Arts']
46670,['Arts', 'Society', 'Kids', 'News'],['Arts']
12483,['Business', 'Computers', 'Reference', 'Science'],['Computers']
12487,['Recreation', 'Games', 'Arts', 'News'],['Computers']
46677,['Society', 'Arts', 'Games', 'Computers'],['Arts']
46678,['Computers', 'Games', 'Kids', 'Sports'],['Arts']
46680,['Society', 'Arts', 'Recreation', 'Kids'],['Arts']
46684,['Society', 'Arts', 'News', 'Home'],['Arts']
12497,['Reference', 'Recreation', 'Computers', 'Business'],['Computers']
12504,['Computers', 'Games', 'Kids', 'Recreation'],['Computers']
46694,['Society', 'Arts', 'Reference', 'Science'],['Arts']
46698,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
46700,['Society', 'Arts', 'News', 'Recreation'],['News', 'Arts']
12518,['Arts', 'Computers', 'Recreation', 'Games'],['Computers']
46716,['Society', 'News', 'Arts', 'Sports'],['Arts']
12529,['Computers', 'Recreation', 'Science', 'Games'],['Recreation', 'Computers']
12546,['Computers', 'Home', 'News', 'Arts'],['Computers']
12557,['Computers', 'Recreation', 'Games', 'Adult'],['Computers']
46753,['News', 'Arts', 'Sports', 'Games'],['Arts']
12564,['Computers', 'Science', 'Recreation', 'Games'],['Computers']
46757,['Arts', 'Society', 'Games', 'Sports'],['Arts']
46761,['Society', 'Arts', 'Sports', 'Business'],['Arts']
46764,['Arts', 'Kids', 'Society', 'Reference'],['Arts']
12578,['Computers', 'Kids', 'Recreation', 'Science'],['Computers']
12586,['Computers', 'Science', 'Reference', 'Business'],['Computers']
46778,['Society', 'Home', 'Computers', 'Science'],['Arts']
12596,['Computers', 'Reference', 'Games', 'Science'],['Computers']
46788,['Society', 'Arts', 'Recreation', 'Computers'],['Arts']
12598,['Computers', 'Science', 'News', 'Games'],['Computers']
46790,['Arts', 'Society', 'News', 'Games'],['Arts']
12606,['Computers', 'Science', 'Arts', 'Reference'],['Computers']
12609,['Computers', 'Science', 'Games', 'Reference'],['Computers']
46800,['Arts', 'Kids', 'Society', 'Recreation'],['Arts']
12615,['Reference', 'Arts', 'Science', 'Society'],['Computers']
46807,['Arts', 'Reference', 'Sports', 'Society'],['Arts']
12631,['Computers', 'Science', 'Reference', 'Games'],['Computers']
12632,['Games', 'Computers', 'Recreation', 'Kids'],['Computers']
46822,['Recreation', 'Shopping', 'Society', 'Arts'],['Arts']
12639,['Computers', 'Business', 'Science', 'Reference'],['Computers']
46833,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
12643,['Computers', 'Recreation', 'Science', 'Business'],['Computers']
12646,['Computers', 'Science', 'Reference', 'Recreation'],['Computers']
12647,['Science', 'Health', 'Computers', 'Reference'],['Computers']
46838,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
46840,['News', 'Arts', 'Society', 'Sports'],['Arts']
46842,['Arts', 'Kids', 'Society', 'News'],['Arts']
12654,['Computers', 'Kids', 'Games', 'Reference'],['Computers']
12660,['Computers', 'Reference', 'Science', 'News'],['Computers']
46853,['Recreation', 'Arts', 'Games', 'Sports'],['Arts']
46855,['Society', 'Arts', 'Computers', 'Kids'],['Arts']
46861,['Shopping', 'Computers', 'Home', 'Business'],['Arts']
12680,['Recreation', 'Science', 'Computers', 'Reference'],['Computers']
12683,['Computers', 'Science', 'Reference', 'Kids'],['Computers']
12685,['Business', 'Science', 'Health', 'Computers'],['Computers']
46877,['Arts', 'Kids', 'Games', 'Society'],['Arts']
12692,['Business', 'Health', 'Reference', 'Science'],['Computers']
46886,['Society', 'Computers', 'Reference', 'Business'],['Arts']
46887,['Arts', 'Society', 'Sports', 'News'],['Arts']
12699,['Health', 'Science', 'Computers', 'Reference'],['Computers']
46891,['Recreation', 'Arts', 'Games', 'Kids'],['Arts']
46895,['Arts', 'Society', 'News', 'Kids'],['Arts']
12706,['Business', 'Computers', 'Reference', 'Science'],['Computers']
46897,['Arts', 'Kids', 'News', 'Society'],['Arts']
46902,['Arts', 'Computers', 'Games', 'Kids'],['Arts']
12712,['Reference', 'Health', 'Science', 'Recreation'],['Computers']
12716,['Computers', 'Science', 'Reference', 'Kids'],['Computers']
12723,['Business', 'Health', 'Science', 'Reference'],['Computers']
46930,['Business', 'Kids', 'Arts', 'Computers'],['Arts']
46931,['Society', 'Business', 'Home', 'Sports'],['Arts']
12741,['Computers', 'Science', 'Reference', 'Games'],['Computers']
46934,['Society', 'Arts', 'Kids', 'Reference'],['Arts']
46936,['News', 'Society', 'Games', 'Arts'],['Arts']
46937,['Computers', 'Reference', 'Society', 'Games'],['Arts']
12747,['Health', 'Science', 'Kids', 'Reference'],['Computers']
46938,['Arts', 'Society', 'News', 'Kids'],['Arts']
46941,['Adult', 'Kids', 'Arts', 'Games'],['Arts']
12757,['Computers', 'Science', 'Reference', 'Games'],['Computers']
12758,['Computers', 'Science', 'Business', 'Reference'],['Computers']
46949,['Computers', 'Society', 'Science', 'Home'],['Arts']
12764,['Computers', 'Science', 'Reference', 'Business'],['Computers']
46958,['Society', 'Arts', 'Games', 'Recreation'],['Arts']
46960,['Arts', 'Reference', 'Society', 'Kids'],['Arts']
12772,['Computers', 'Science', 'Games', 'Recreation'],['Computers']
46967,['Arts', 'Society', 'News', 'Sports'],['Arts']
46980,['Adult', 'Business', 'Games', 'Arts'],['Arts']
12792,['Computers', 'Science', 'Business', 'Reference'],['Computers']
46989,['Games', 'Recreation', 'Computers', 'Home'],['Arts']
12799,['Computers', 'Science', 'Recreation', 'Business'],['Computers']
12813,['Computers', 'Business', 'Recreation', 'Science'],['Computers']
12814,['Computers', 'Science', 'Reference', 'Business'],['Computers']
47012,['Arts', 'Society', 'Kids', 'Sports'],['Arts']
47015,['Computers', 'Business', 'Science', 'Society'],['Arts']
12827,['Computers', 'Recreation', 'Games', 'Science'],['Computers']
47025,['Society', 'Arts', 'Reference', 'Health'],['Arts']
47029,['Society', 'Arts', 'Reference', 'Business'],['Arts']
12838,['Computers', 'Business', 'Science', 'Reference'],['Computers']
47031,['Society', 'Arts', 'Health', 'Sports'],['Arts']
47036,['Society', 'Reference', 'Kids', 'Health'],['Arts']
12848,['Computers', 'Arts', 'Games', 'Recreation'],['Computers']
47042,['Arts', 'Reference', 'Society', 'Kids'],['Arts']
12851,['Computers', 'Science', 'Reference', 'Kids'],['Computers']
47044,['Reference', 'Society', 'Kids', 'Arts'],['Arts']
47045,['Society', 'Sports', 'Arts', 'Kids'],['Arts']
12855,['Computers', 'Games', 'Home', 'Recreation'],['Computers']
12856,['Computers', 'Games', 'Science', 'News'],['Computers']
47049,['Arts', 'News', 'Society', 'Sports'],['Arts']
12862,['Computers', 'Reference', 'Science', 'Health'],['Computers']
47054,['Arts', 'Society', 'Reference', 'Kids'],['Arts']
47057,['Arts', 'Reference', 'Society', 'Kids'],['Arts']
12866,['Computers', 'Science', 'Reference', 'Business'],['Computers']
47059,['Reference', 'Society', 'Health', 'Science'],['Arts']
47061,['Society', 'Kids', 'Arts', 'Health'],['Arts']
12874,['Computers', 'Science', 'Business', 'Sports'],['Computers']
47069,['Society', 'Arts', 'Recreation', 'Kids'],['Arts']
47073,['Arts', 'Society', 'Reference', 'News'],['Arts']
12884,['Computers', 'Science', 'Business', 'Shopping'],['Computers']
47076,['Arts', 'Sports', 'Society', 'News'],['Arts']
47084,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
47085,['Adult', 'Arts', 'News', 'Society'],['Arts']
47086,['Home', 'Society', 'Arts', 'News'],['Arts']
12895,['Kids', 'Science', 'Games', 'Computers'],['Computers']
47088,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
47090,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
12903,['Computers', 'Business', 'Science', 'Reference'],['Computers']
47096,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
12907,['Computers', 'Science', 'Business', 'Recreation'],['Computers']
12908,['Computers', 'Games', 'News', 'Recreation'],['Computers']
12911,['Computers', 'Science', 'Kids', 'Reference'],['Computers']
47104,['Arts', 'Society', 'Reference', 'Kids'],['Arts']
47105,['Society', 'Arts', 'Sports', 'News'],['Arts']
12915,['Computers', 'Science', 'Kids', 'Reference'],['Computers']
12919,['Computers', 'Science', 'Reference', 'Games'],['Computers']
12924,['Shopping', 'Computers', 'Recreation', 'Business'],['Computers']
47121,['Arts', 'Kids', 'Sports', 'Society'],['Arts']
47123,['Society', 'Health', 'News', 'Arts'],['Arts']
47135,['Kids', 'Arts', 'Reference', 'Society'],['Arts']
47140,['Arts', 'Sports', 'Society', 'Kids'],['Arts']
12956,['Computers', 'Games', 'Kids', 'Recreation'],['Computers']
47152,['Arts', 'News', 'Society', 'Sports'],['Arts']
47153,['Arts', 'Society', 'Games', 'Home'],['Arts']
47154,['Arts', 'Sports', 'News', 'Recreation'],['Arts']
12968,['Computers', 'Recreation', 'Games', 'Science'],['Computers']
47162,['Computers', 'Shopping', 'Home', 'Arts'],['Home', 'Arts']
12981,['Science', 'Computers', 'Business', 'Reference'],['Computers']
47179,['Society', 'Business', 'Science', 'Kids'],['Arts']
47184,['Arts', 'Society', 'Home', 'Recreation'],['Arts']
47189,['Arts', 'News', 'Sports', 'Society'],['Arts']
47194,['Arts', 'Society', 'News', 'Games'],['Arts']
47195,['Arts', 'Home', 'News', 'Recreation'],['Arts']
13006,['Computers', 'Business', 'Home', 'Science'],['Computers']
47206,['Arts', 'Reference', 'Society', 'News'],['Arts']
47217,['Arts', 'Shopping', 'Games', 'Computers'],['Arts']
47220,['News', 'Society', 'Arts', 'Recreation'],['Arts']
47221,['Arts', 'Recreation', 'Computers', 'Society'],['Arts']
47222,['Arts', 'Society', 'Reference', 'Business'],['Arts']
13040,['Computers', 'Business', 'Science', 'Reference'],['Computers']
13042,['Computers', 'News', 'Games', 'Science'],['Computers']
47237,['News', 'Arts', 'Kids', 'Sports'],['News', 'Arts']
13051,['Computers', 'Business', 'Science', 'Home'],['Computers']
13058,['Business', 'Computers', 'Science', 'Health'],['Computers']
47252,['Arts', 'News', 'Society', 'Recreation'],['Arts']
47256,['Society', 'Arts', 'Kids', 'Recreation'],['Arts']
47266,['Arts', 'Kids', 'Society', 'Games'],['Arts']
13076,['Shopping', 'Recreation', 'Games', 'Computers'],['Computers']
47278,['Arts', 'Kids', 'Computers', 'Society'],['Arts']
47280,['Society', 'Home', 'Kids', 'Business'],['Arts']
47281,['Arts', 'News', 'Home', 'Kids'],['Arts']
47291,['Society', 'News', 'Kids', 'Arts'],['Arts']
47304,['Society', 'News', 'Arts', 'Kids'],['Arts']
47311,['Society', 'Arts', 'Sports', 'Recreation'],['Arts']
13128,['Reference', 'Computers', 'Sports', 'Society'],['Computers']
47334,['Sports', 'News', 'Arts', 'Society'],['Arts']
13142,['Computers', 'Science', 'Games', 'Recreation'],['Computers']
47337,['Sports', 'News', 'Arts', 'Home'],['Arts']
13145,['Computers', 'Business', 'Science', 'Games'],['Computers']
47357,['Arts', 'News', 'Society', 'Home'],['Arts']
13169,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
13171,['Computers', 'Recreation', 'Home', 'Business'],['Computers']
13173,['Computers', 'Reference', 'Science', 'Health'],['Computers']
47368,['Arts', 'News', 'Sports', 'Society'],['Arts']
13175,['Computers', 'Business', 'Science', 'Reference'],['Computers']
47372,['Arts', 'News', 'Kids', 'Sports'],['Arts']
13180,['Computers', 'Business', 'Science', 'Health'],['Computers']
47375,['Arts', 'Kids', 'Society', 'Computers'],['Arts']
47377,['News', 'Sports', 'Society', 'Arts'],['Arts']
47378,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
47383,['News', 'Society', 'Arts', 'Sports'],['Arts']
47389,['Business', 'Computers', 'Science', 'Society'],['Arts']
13203,['Computers', 'Business', 'Science', 'Reference'],['Computers']
13208,['Computers', 'Business', 'Science', 'Health'],['Computers']
47407,['Arts', 'News', 'Society', 'Sports'],['Arts']
47412,['Arts', 'Society', 'Sports', 'News'],['Arts']
47416,['Computers', 'Business', 'Science', 'Home'],['Arts']
47419,['Society', 'Games', 'Computers', 'Reference'],['Arts']
13231,['Computers', 'Reference', 'Science', 'Games'],['Computers']
13232,['Computers', 'Games', 'Science', 'Business'],['Computers']
47427,['Business', 'Society', 'Computers', 'Reference'],['Arts']
47428,['Shopping', 'Arts', 'Computers', 'Recreation'],['Arts']
47434,['Kids', 'Arts', 'Recreation', 'Games'],['Arts']
13249,['Computers', 'Science', 'Health', 'Business'],['Computers']
13256,['Computers', 'News', 'Reference', 'Games'],['Computers']
47459,['Arts', 'Games', 'Sports', 'News'],['Arts']
13266,['Science', 'Computers', 'Reference', 'Recreation'],['Computers']
47462,['Arts', 'Society', 'Kids', 'Computers'],['Arts']
13278,['News', 'Computers', 'Arts', 'Recreation'],['Computers']
13279,['Computers', 'News', 'Games', 'Home'],['Computers']
13280,['Computers', 'Recreation', 'Games', 'Home'],['Computers']
13282,['Computers', 'Home', 'Business', 'Arts'],['Computers']
47478,['Arts', 'Society', 'Kids', 'Shopping'],['Arts']
47498,['Computers', 'Business', 'Reference', 'Health'],['Arts']
47499,['Arts', 'Computers', 'Kids', 'Adult'],['Arts']
13304,['Computers', 'Business', 'Science', 'Reference'],['Computers']
47502,['Computers', 'Arts', 'Society', 'Business'],['Arts']
13308,['Computers', 'Games', 'Kids', 'Recreation'],['Computers']
47506,['Arts', 'Kids', 'Society', 'Reference'],['Arts']
13312,['Computers', 'Business', 'Reference', 'News'],['Computers']
13325,['Computers', 'Recreation', 'Games', 'Sports'],['Computers']
13326,['Recreation', 'Health', 'Computers', 'Reference'],['Computers']
47527,['Computers', 'Reference', 'Business', 'Kids'],['Arts']
13336,['Games', 'Recreation', 'Society', 'Computers'],['Computers']
47532,['Arts', 'Society', 'News', 'Business'],['Arts']
13346,['Computers', 'Games', 'Home', 'Science'],['Computers']
47547,['News', 'Society', 'Arts', 'Home'],['Arts']
13352,['Computers', 'Kids', 'Reference', 'Games'],['Computers']
13357,['Arts', 'Kids', 'News', 'Home'],['Computers']
13370,['Computers', 'Reference', 'Kids', 'Games'],['Computers']
47567,['Arts', 'Society', 'Kids', 'Games'],['Arts']
13375,['Computers', 'Science', 'Business', 'Reference'],['Computers']
47575,['Health', 'Arts', 'Recreation', 'Sports'],['Arts']
13384,['Computers', 'Games', 'Adult', 'Recreation'],['Computers']
47592,['Society', 'Arts', 'Kids', 'Health'],['Arts']
47593,['Arts', 'Society', 'Sports', 'Computers'],['Arts']
47598,['Business', 'Health', 'Society', 'Science'],['Business']
47601,['Business', 'Computers', 'Society', 'Home'],['Business']
13408,['Computers', 'Science', 'Recreation', 'Reference'],['Computers']
47606,['Business', 'Computers', 'Society', 'Sports'],['Business']
13421,['Computers', 'Recreation', 'Reference', 'Games'],['Computers']
47622,['Business', 'Society', 'Computers', 'Science'],['Business']
13427,['Computers', 'Games', 'Reference', 'Science'],['Computers']
47626,['Reference', 'Society', 'Business', 'Health'],['Business']
47630,['Business', 'Computers', 'Health', 'Science'],['Business']
13434,['Computers', 'Reference', 'Games', 'Science'],['Computers']
47637,['Reference', 'Health', 'Science', 'Society'],['Science', 'Business']
47653,['Society', 'Health', 'Business', 'Computers'],['Business']
47659,['Business', 'Science', 'Reference', 'Computers'],['Business']
13473,['Computers', 'Games', 'Recreation', 'Adult'],['Computers']
13474,['Computers', 'Science', 'Recreation', 'Reference'],['Computers']
13475,['Computers', 'Reference', 'Games', 'Science'],['Computers']
13476,['Computers', 'Games', 'Recreation', 'Science'],['Computers']
13477,['Computers', 'Science', 'Games', 'Reference'],['Computers']
47680,['Business', 'Science', 'Computers', 'Society'],['Business']
13484,['Business', 'Computers', 'Science', 'Recreation'],['Computers']
47682,['Business', 'Computers', 'Society', 'Health'],['Business']
47695,['Business', 'Computers', 'Society', 'Science'],['Business']
47699,['Computers', 'Science', 'Society', 'Business'],['Business', 'Recreation']
47700,['Business', 'Computers', 'Science', 'Sports'],['Business']
47703,['Business', 'Computers', 'Society', 'Science'],['Business']
47704,['Business', 'Society', 'Computers', 'Science'],['Business']
47714,['Shopping', 'Business', 'Recreation', 'Computers'],['Business']
47733,['Business', 'Computers', 'Science', 'Society'],['Business']
13536,['Computers', 'Science', 'Reference', 'Business'],['Computers']
13537,['Science', 'Computers', 'Business', 'Recreation'],['Computers']
13541,['News', 'Games', 'Arts', 'Computers'],['Computers']
13544,['News', 'Computers', 'Games', 'Arts'],['Computers']
13547,['Arts', 'Recreation', 'Computers', 'Reference'],['Computers']
47747,['Kids', 'Health', 'Arts', 'Business'],['Science', 'Business']
47749,['Business', 'Shopping', 'Home', 'Recreation'],['Business']
13554,['Science', 'Computers', 'Reference', 'Health'],['Computers']
13558,['News', 'Games', 'Arts', 'Computers'],['Computers']
13570,['Recreation', 'News', 'Business', 'Home'],['Computers']
13579,['Computers', 'Business', 'Reference', 'Science'],['Computers']
47781,['Business', 'Computers', 'Society', 'Science'],['Business']
13584,['Reference', 'Kids', 'Games', 'Recreation'],['Games']
13586,['Games', 'Kids', 'News', 'Recreation'],['Games']
47785,['Shopping', 'Home', 'Business', 'Society'],['Business']
47794,['Society', 'Computers', 'Science', 'Business'],['Business']
13608,['Games', 'News', 'Kids', 'Reference'],['Games']
13609,['Games', 'Computers', 'Recreation', 'Kids'],['Games']
47813,['Society', 'Health', 'Science', 'Business'],['Business']
47814,['Health', 'Society', 'Business', 'Computers'],['Business']
47823,['Society', 'Shopping', 'Sports', 'Business'],['Business']
47826,['Shopping', 'Business', 'Computers', 'Recreation'],['Business']
47828,['Recreation', 'Sports', 'Arts', 'Society'],['Business', 'Recreation']
47841,['Business', 'Shopping', 'Home', 'Recreation'],['Business', 'Recreation']
47843,['Business', 'Computers', 'Home', 'Recreation'],['Business']
13647,['Games', 'Kids', 'Recreation', 'Sports'],['Games']
13648,['Games', 'Kids', 'Recreation', 'News'],['Games']
13651,['Games', 'Recreation', 'Arts', 'Kids'],['Games']
47855,['Sports', 'Recreation', 'Shopping', 'Business'],['Business']
13660,['Kids', 'Health', 'Reference', 'Games'],['Games']
47861,['Business', 'Computers', 'Recreation', 'Home'],['Business']
47862,['Business', 'Recreation', 'Computers', 'Society'],['Business']
13670,['Games', 'Kids', 'Reference', 'Recreation'],['Games']
13671,['Games', 'Kids', 'Recreation', 'News'],['Games']
47876,['Business', 'Recreation', 'Shopping', 'Home'],['Business']
47877,['Kids', 'Arts', 'Computers', 'Business'],['Business']
13682,['Games', 'Recreation', 'News', 'Arts'],['Games']
47888,['Shopping', 'Business', 'Home', 'Science'],['Business']
13691,['Games', 'Sports', 'Recreation', 'Kids'],['Games']
47892,['Business', 'Shopping', 'Sports', 'Society'],['Business']
13697,['Games', 'Kids', 'Recreation', 'Home'],['Games']
47905,['Business', 'Recreation', 'Shopping', 'Home'],['Business']
13716,['Sports', 'Games', 'Recreation', 'Kids'],['Games']
47929,['Business', 'Health', 'Science', 'Society'],['Business']
13732,['Games', 'Kids', 'Recreation', 'News'],['Games']
13736,['Games', 'Recreation', 'Sports', 'News'],['Games']
13738,['Games', 'Sports', 'Recreation', 'Kids'],['Games']
47937,['Health', 'Business', 'Science', 'Computers'],['Business']
13740,['Games', 'Recreation', 'Kids', 'Reference'],['Games']
47940,['Business', 'Computers', 'Society', 'Science'],['Business']
47941,['Business', 'Health', 'Society', 'Science'],['Business']
47942,['Business', 'Science', 'Health', 'Society'],['Business']
13745,['Games', 'Recreation', 'Kids', 'News'],['Games']
47947,['Sports', 'Reference', 'Business', 'Science'],['Business']
13750,['Games', 'Kids', 'News', 'Recreation'],['Games']
47949,['Business', 'Science', 'Computers', 'Reference'],['Business']
13754,['Games', 'Recreation', 'News', 'Kids'],['Games']
47953,['Business', 'Computers', 'Science', 'Society'],['Business']
13756,['Games', 'Recreation', 'Home', 'Kids'],['Games']
13757,['Games', 'Recreation', 'Kids', 'Health'],['Games']
13759,['Games', 'Kids', 'News', 'Recreation'],['Games']
13760,['Games', 'Sports', 'Society', 'Shopping'],['Games']
47962,['Business', 'Society', 'Science', 'Health'],['Business']
47974,['Science', 'Business', 'Computers', 'Health'],['Business']
13777,['Games', 'Recreation', 'Kids', 'Health'],['Games']
13783,['Games', 'Kids', 'Computers', 'Reference'],['Games']
47982,['Business', 'Computers', 'Society', 'Reference'],['Business']
13791,['Games', 'Arts', 'Recreation', 'Kids'],['Games']
48000,['Business', 'Health', 'Computers', 'Society'],['Business', 'Computers']
48001,['Society', 'Business', 'Arts', 'Computers'],['Business']
13805,['Games', 'Recreation', 'News', 'Kids'],['Games']
13807,['Reference', 'News', 'Science', 'Health'],['Games']
13808,['Games', 'Sports', 'Recreation', 'Kids'],['Games']
13811,['Games', 'Recreation', 'Kids', 'Arts'],['Games']
48013,['Business', 'Shopping', 'Computers', 'Science'],['Business']
13820,['News', 'Games', 'Computers', 'Science'],['Games']
13821,['Games', 'Computers', 'Recreation', 'Science'],['Games']
48021,['Computers', 'Business', 'Society', 'Arts'],['Business']
13825,['Games', 'Kids', 'Recreation', 'News'],['Games']
13827,['Games', 'Recreation', 'Kids', 'Reference'],['Games']
13832,['Games', 'Kids', 'Arts', 'Computers'],['Games']
48032,['Arts', 'Society', 'Kids', 'Computers'],['Business']
48033,['Business', 'Health', 'Computers', 'Reference'],['Business']
13840,['Games', 'Kids', 'Recreation', 'Computers'],['Games']
13844,['Business', 'Shopping', 'Games', 'Computers'],['Games']
13849,['Games', 'Recreation', 'Kids', 'Business'],['Games']
13851,['Games', 'Business', 'Recreation', 'Kids'],['Games']
13852,['Games', 'Recreation', 'Arts', 'Kids'],['Games']
13864,['Games', 'Recreation', 'Arts', 'Computers'],['Games']
13869,['Games', 'Shopping', 'Home', 'Adult'],['Games']
13877,['Recreation', 'Games', 'Business', 'Science'],['Games']
13878,['Recreation', 'Games', 'Business', 'Home'],['Games']
48078,['Shopping', 'Business', 'Adult', 'Science'],['Business']
13889,['Games', 'Kids', 'Computers', 'Recreation'],['Games']
48087,['Business', 'Shopping', 'Science', 'Sports'],['Business']
13896,['Games', 'Kids', 'Recreation', 'Home'],['Games']
13898,['Games', 'Recreation', 'Computers', 'Kids'],['Games']
48108,['Business', 'Science', 'Health', 'Society'],['Business']
13911,['Games', 'Recreation', 'Kids', 'Computers'],['Games']
13912,['Games', 'Sports', 'Society', 'Shopping'],['Games']
13913,['Games', 'Kids', 'Computers', 'Recreation'],['Games']
48109,['Business', 'Shopping', 'Science', 'Computers'],['Business']
48110,['Business', 'Science', 'Computers', 'Society'],['Business']
13921,['Games', 'Recreation', 'Kids', 'Science'],['Games']
48119,['Computers', 'Society', 'Business', 'Recreation'],['Business']
13928,['Games', 'Recreation', 'Computers', 'Home'],['Games']
13929,['Recreation', 'Science', 'Business', 'Health'],['Games']
48126,['Shopping', 'Business', 'Home', 'Science'],['Business']
48130,['Recreation', 'Business', 'Shopping', 'Home'],['Business']
48137,['Society', 'Business', 'Home', 'Health'],['Business']
13941,['Computers', 'Recreation', 'Reference', 'Games'],['Games']
48140,['Business', 'Computers', 'Science', 'Society'],['Business']
48149,['Business', 'Shopping', 'Sports', 'Society'],['Business']
48155,['Business', 'Science', 'Computers', 'Shopping'],['Business']
48172,['Business', 'Shopping', 'Computers', 'Recreation'],['Business']
48174,['News', 'Society', 'Business', 'Sports'],['Business']
48177,['Home', 'Business', 'Society', 'Recreation'],['Business']
48186,['Business', 'Society', 'Reference', 'Science'],['Business']
13993,['Sports', 'Home', 'Games', 'News'],['Computers']
13997,['Computers', 'Kids', 'Recreation', 'Arts'],['Computers']
48198,['Business', 'Computers', 'Science', 'Recreation'],['Business']
14005,['Reference', 'Sports', 'Games', 'Recreation'],['Games']
14021,['News', 'Business', 'Science', 'Reference'],['News']
14022,['Business', 'Computers', 'Science', 'Health'],['News']
48222,['Shopping', 'Business', 'Recreation', 'Science'],['Business']
14025,['News', 'Arts', 'Kids', 'Recreation'],['News']
14026,['Computers', 'Science', 'Business', 'Recreation'],['News']
14027,['News', 'Kids', 'Adult', 'Recreation'],['News']
48223,['Business', 'Sports', 'Shopping', 'Arts'],['Business']
48227,['Shopping', 'Business', 'Arts', 'Health'],['Business']
14032,['Recreation', 'Science', 'News', 'Reference'],['News']
48235,['Shopping', 'Business', 'Computers', 'Kids'],['Business']
14047,['Recreation', 'Kids', 'News', 'Science'],['News']
48245,['Health', 'Business', 'Kids', 'Society'],['Business']
48251,['Business', 'Shopping', 'Sports', 'Society'],['Business']
14057,['Science', 'Business', 'Recreation', 'Computers'],['News']
14058,['News', 'Recreation', 'Reference', 'Games'],['News']
14064,['Business', 'Computers', 'News', 'Science'],['News']
48264,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14069,['Recreation', 'Adult', 'Kids', 'Home'],['Recreation']
48268,['Shopping', 'Society', 'Arts', 'Kids'],['Business']
48270,['Home', 'Business', 'Shopping', 'Society'],['Business']
14077,['Recreation', 'Business', 'Home', 'Computers'],['Recreation']
48275,['Shopping', 'Business', 'Home', 'Recreation'],['Business']
48276,['Business', 'Recreation', 'Society', 'Reference'],['Business']
