ref id,Predicted,Actual
34079,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
15765,['Health', 'Science', 'Computers', 'Sports'],['Health']
15770,['Health', 'Business', 'Recreation', 'Sports'],['Health']
49979,['Business', 'Shopping', 'Sports', 'Society'],['Business']
15776,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49981,['Business', 'Shopping', 'Health', 'Sports'],['Business']
15780,['Health', 'Reference', 'Home', 'Sports'],['Health']
49984,['Business', 'Shopping', 'Society', 'Sports'],['Business']
49987,['Business', 'Shopping', 'Sports', 'Computers'],['Business']
49988,['Business', 'Shopping', 'Sports', 'Society'],['Business']
15790,['Society', 'Health', 'Sports', 'Shopping'],['Society', 'Health']
15791,['Health', 'Society', 'News', 'Games'],['Health']
15793,['Society', 'Health', 'Science', 'Reference'],['Society', 'Health']
49998,['Computers', 'Arts', 'Business', 'Society'],['Business']
15796,['Health', 'Science', 'News', 'Business'],['Health']
50000,['Business', 'Shopping', 'Recreation', 'Sports'],['Business']
50006,['Society', 'Shopping', 'Science', 'Computers'],['Business']
15812,['Health', 'Reference', 'Recreation', 'Business'],['Health']
15813,['Health', 'Science', 'Reference', 'Business'],['Health']
50023,['Business', 'Shopping', 'Sports', 'Society'],['Business']
15819,['Health', 'Society', 'News', 'Sports'],['Health']
15821,['Health', 'Science', 'Sports', 'Society'],['Health']
50034,['Business', 'Adult', 'Society', 'Sports'],['Business']
15834,['Health', 'Science', 'Recreation', 'Business'],['Health']
50056,['Business', 'Health', 'Sports', 'Society'],['Business']
50057,['Business', 'Kids', 'Society', 'Sports'],['Business']
15853,['Health', 'Science', 'Arts', 'Sports'],['Health']
50059,['Business', 'Society', 'Science', 'Computers'],['Business']
50060,['Arts', 'Health', 'Sports', 'Recreation'],['Business']
50062,['Business', 'Recreation', 'Health', 'Sports'],['Business']
15861,['Health', 'Recreation', 'Business', 'Sports'],['Health']
50069,['Shopping', 'Business', 'Society', 'Home'],['Business']
50070,['Business', 'Society', 'Sports', 'Shopping'],['Business']
15867,['Health', 'Sports', 'Business', 'Society'],['Health']
15879,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50085,['Business', 'Computers', 'Shopping', 'Sports'],['Business']
50091,['Business', 'Society', 'Shopping', 'Health'],['Business']
15890,['Kids', 'Health', 'Science', 'Sports'],['Health']
15892,['Health', 'News', 'Kids', 'Home'],['Health']
15895,['Health', 'Business', 'Arts', 'Sports'],['Health']
50100,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15900,['Health', 'Computers', 'Science', 'Recreation'],['Health']
50107,['Business', 'Shopping', 'Computers', 'Sports'],['Business']
15912,['Health', 'Business', 'Reference', 'Recreation'],['Health']
50119,['Business', 'Health', 'Computers', 'Sports'],['Business']
15916,['Health', 'Computers', 'Sports', 'Society'],['Health']
50121,['Business', 'Society', 'Shopping', 'Science'],['Business']
15918,['Health', 'Sports', 'Recreation', 'Adult'],['Health']
50125,['Business', 'Society', 'Shopping', 'Computers'],['Business']
15923,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50132,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15928,['Health', 'Science', 'Arts', 'Sports'],['Health']
50135,['Business', 'Shopping', 'Computers', 'Home'],['Business']
50137,['Business', 'Sports', 'Reference', 'Society'],['Business']
50138,['Business', 'Arts', 'Sports', 'Society'],['Business']
15936,['Health', 'Science', 'Business', 'Sports'],['Health']
15937,['Health', 'Business', 'Science', 'Reference'],['Health']
15938,['Health', 'Home', 'Business', 'Arts'],['Health']
50143,['Business', 'Recreation', 'Sports', 'Society'],['Business']
15949,['Science', 'Health', 'Sports', 'Recreation'],['Health']
50154,['Business', 'Shopping', 'Sports', 'Society'],['Business']
15951,['Health', 'Business', 'Science', 'Reference'],['Health']
50158,['Business', 'Computers', 'Sports', 'Society'],['Business']
50159,['Business', 'Shopping', 'Recreation', 'Computers'],['Business']
15958,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15961,['Recreation', 'Health', 'Shopping', 'Home'],['Health']
15964,['Recreation', 'Science', 'Kids', 'Health'],['Health']
15975,['Health', 'Business', 'Arts', 'Sports'],['Health']
15977,['Health', 'Reference', 'Business', 'Sports'],['Health']
50187,['Business', 'Health', 'Sports', 'Shopping'],['Business']
50193,['Business', 'Society', 'Computers', 'Sports'],['Business']
50194,['Business', 'Society', 'Recreation', 'Sports'],['Business']
15990,['Health', 'Sports', 'Arts', 'Society'],['Health']
50204,['Business', 'Home', 'Arts', 'Recreation'],['Business']
16003,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50210,['Business', 'News', 'Sports', 'Society'],['News', 'Business']
16006,['Health', 'Sports', 'Recreation', 'Computers'],['Health']
50216,['Business', 'Computers', 'Arts', 'Sports'],['Business']
16013,['Health', 'Computers', 'Sports', 'Society'],['Health']
16014,['Health', 'Recreation', 'Sports', 'Society'],['Health']
50218,['Business', 'Recreation', 'Shopping', 'News'],['Business']
50222,['Business', 'Society', 'Computers', 'Sports'],['Business']
16025,['Health', 'Business', 'Sports', 'Society'],['Health']
50237,['Business', 'Society', 'Arts', 'Sports'],['Business']
16033,['Health', 'Recreation', 'Business', 'Science'],['Health']
16044,['Health', 'Sports', 'Recreation', 'News'],['Health']
50271,['Business', 'Games', 'Sports', 'Society'],['Business']
16066,['Sports', 'Health', 'Business', 'Society'],['Health', 'Sports']
16069,['Health', 'Science', 'Recreation', 'Business'],['Health']
16074,['Health', 'Business', 'Reference', 'Kids'],['Health']
16076,['Health', 'Science', 'Computers', 'Recreation'],['Health']
50284,['Computers', 'Business', 'Sports', 'Society'],['Business']
16083,['Health', 'Kids', 'Sports', 'Society'],['Health']
16088,['Health', 'Business', 'Shopping', 'Science'],['Health']
50303,['Business', 'Science', 'Computers', 'Sports'],['Business']
50304,['Computers', 'Business', 'Science', 'Health'],['Business']
16101,['Health', 'Home', 'Business', 'Sports'],['Health']
50307,['Business', 'Computers', 'Sports', 'Society'],['Business']
50311,['Business', 'Society', 'Health', 'News'],['Business']
16108,['Health', 'Business', 'Shopping', 'Recreation'],['Health']
16114,['Computers', 'Games', 'Arts', 'Home'],['Health']
50324,['Business', 'Society', 'Sports', 'Shopping'],['Business']
50330,['Business', 'Shopping', 'Sports', 'Recreation'],['Business']
50333,['Business', 'Shopping', 'News', 'Computers'],['Business']
50335,['Business', 'Sports', 'Computers', 'Adult'],['Business']
50338,['Business', 'Society', 'Sports', 'Shopping'],['Business']
16135,['Health', 'Recreation', 'Computers', 'Business'],['Health']
16137,['Health', 'Kids', 'Home', 'Arts'],['Health']
50350,['Shopping', 'Home', 'Computers', 'Business'],['Business', 'Shopping']
50351,['Society', 'Sports', 'Business', 'Shopping'],['Business']
16152,['Health', 'News', 'Recreation', 'Kids'],['Health']
50358,['Business', 'Sports', 'Computers', 'Society'],['Business']
50363,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50364,['Business', 'Shopping', 'Sports', 'Society'],['Business']
50373,['Business', 'Shopping', 'Sports', 'Society'],['Business']
50380,['Business', 'Health', 'Sports', 'Society'],['Business']
50388,['Business', 'Society', 'Science', 'Health'],['Business']
50389,['Business', 'Arts', 'Sports', 'Society'],['Business']
16187,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16199,['Health', 'Business', 'Sports', 'Society'],['Health']
50410,['Sports', 'Shopping', 'Recreation', 'Computers'],['Business']
50414,['Business', 'Sports', 'Games', 'Arts'],['Business']
16210,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50426,['Computers', 'Recreation', 'Home', 'Sports'],['Business']
50443,['Shopping', 'Recreation', 'Home', 'Sports'],['Business']
50446,['Business', 'Society', 'Sports', 'Home'],['Business']
16242,['Health', 'Computers', 'Business', 'Sports'],['Health']
16249,['Health', 'Sports', 'Recreation', 'News'],['Health']
16252,['Health', 'Business', 'Sports', 'Society'],['Health']
16253,['Health', 'Business', 'Reference', 'Arts'],['Health']
50462,['Business', 'Recreation', 'Computers', 'Arts'],['Business']
50469,['Business', 'Society', 'Sports', 'Shopping'],['Business']
16266,['Health', 'Reference', 'Recreation', 'Kids'],['Health']
16269,['Health', 'Recreation', 'Computers', 'Business'],['Health']
16279,['Health', 'Shopping', 'Kids', 'Sports'],['Health']
50489,['Business', 'Computers', 'Sports', 'Society'],['Business']
16284,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16285,['Health', 'Business', 'Sports', 'Society'],['Health']
50493,['Shopping', 'Sports', 'Computers', 'Arts'],['Business']
50495,['Business', 'Shopping', 'Sports', 'Science'],['Business']
50504,['Business', 'Shopping', 'Sports', 'Society'],['Business']
16299,['Health', 'Computers', 'Business', 'Sports'],['Health']
50507,['Business', 'Arts', 'Sports', 'Society'],['Business']
16301,['Health', 'Science', 'Reference', 'Arts'],['Health']
16302,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16310,['Health', 'Science', 'Sports', 'Society'],['Health']
50518,['Business', 'Recreation', 'Arts', 'Sports'],['Business']
16314,['Health', 'Reference', 'Sports', 'Society'],['Health']
50522,['Business', 'Shopping', 'Sports', 'Society'],['Business']
16316,['Health', 'Science', 'Kids', 'Computers'],['Health']
16319,['Health', 'Games', 'Arts', 'Sports'],['Health']
16320,['Health', 'Science', 'Reference', 'Recreation'],['Health']
50535,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16328,['Health', 'Reference', 'Sports', 'Society'],['Health']
50537,['Computers', 'Health', 'Arts', 'Sports'],['Computers']
16336,['Health', 'Business', 'News', 'Sports'],['Health']
16340,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50548,['Computers', 'Shopping', 'Science', 'Sports'],['Computers']
50549,['Computers', 'Society', 'Business', 'Sports'],['Computers']
16344,['Health', 'Society', 'Shopping', 'Home'],['Health']
16346,['Health', 'Recreation', 'Business', 'Science'],['Health']
50554,['Computers', 'Shopping', 'Business', 'Sports'],['Computers']
50556,['Computers', 'Science', 'Arts', 'Sports'],['Computers']
16350,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16362,['Health', 'Kids', 'Sports', 'Society'],['Health']
16363,['Health', 'Business', 'Sports', 'Society'],['Health']
16370,['Health', 'Business', 'Science', 'Games'],['Health']
50578,['Computers', 'Arts', 'Health', 'Sports'],['Computers']
50579,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
50580,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16375,['Health', 'Kids', 'Science', 'Sports'],['Health']
16376,['Health', 'Recreation', 'Sports', 'Society'],['Health']
16378,['Health', 'Society', 'Reference', 'Kids'],['Health']
50590,['Computers', 'Science', 'Home', 'Business'],['Computers']
16383,['Health', 'Reference', 'Kids', 'Computers'],['Health']
50597,['Computers', 'Science', 'Sports', 'Society'],['Computers']
50602,['Computers', 'News', 'Sports', 'Society'],['Computers']
16402,['Health', 'Business', 'Sports', 'Society'],['Health']
16408,['Health', 'News', 'Arts', 'Sports'],['Health']
16409,['Health', 'Society', 'Sports', 'Shopping'],['Health']
16411,['Health', 'Science', 'Computers', 'Sports'],['Health']
50622,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
16417,['Health', 'Science', 'Kids', 'Business'],['Health']
16418,['Health', 'Science', 'Recreation', 'Sports'],['Health']
16420,['Health', 'Science', 'Computers', 'Sports'],['Health']
50637,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50648,['Computers', 'Health', 'Science', 'Kids'],['Computers']
16445,['Health', 'Home', 'Arts', 'Recreation'],['Health']
50654,['Computers', 'Shopping', 'Sports', 'Society'],['Computers']
50666,['Computers', 'Society', 'Science', 'Home'],['Computers']
50671,['Computers', 'Sports', 'Recreation', 'Society'],['Computers']
16466,['Health', 'Computers', 'Business', 'Sports'],['Health']
16468,['Health', 'Science', 'Recreation', 'Home'],['Health']
16472,['Health', 'Science', 'Sports', 'Society'],['Health']
50682,['Computers', 'Business', 'Sports', 'Society'],['Computers']
50686,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16485,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50695,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16490,['Health', 'Shopping', 'Recreation', 'Computers'],['Health']
16492,['Health', 'Sports', 'Home', 'Games'],['Health']
16494,['Health', 'Business', 'Society', 'Reference'],['Health']
50704,['Computers', 'Society', 'Science', 'Business'],['Computers']
16498,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16501,['Health', 'Recreation', 'Sports', 'Society'],['Health']
50710,['Computers', 'Business', 'Sports', 'Society'],['Computers']
50712,['Computers', 'Society', 'Home', 'Sports'],['Computers']
16505,['Health', 'Society', 'News', 'Adult'],['Health']
16509,['Health', 'Recreation', 'Sports', 'Society'],['Health']
50717,['Recreation', 'Health', 'Computers', 'Arts'],['Computers']
16518,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16520,['Health', 'Society', 'Recreation', 'Sports'],['Health']
50736,['Computers', 'Society', 'Shopping', 'Recreation'],['Computers']
16531,['Health', 'Arts', 'News', 'Reference'],['Health']
50744,['Computers', 'Business', 'Sports', 'Society'],['Computers']
50748,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
16542,['Health', 'Science', 'Sports', 'Society'],['Health']
16543,['Health', 'Recreation', 'News', 'Sports'],['Health']
50750,['Computers', 'Shopping', 'Kids', 'Arts'],['Computers']
50752,['Computers', 'Sports', 'Business', 'Society'],['Computers']
16555,['Health', 'Shopping', 'Business', 'Arts'],['Health']
16564,['Health', 'Business', 'Science', 'News'],['Health']
16566,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16569,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16575,['Health', 'Science', 'Recreation', 'Sports'],['Health']
50787,['Computers', 'Science', 'Business', 'News'],['Computers']
50798,['Business', 'Computers', 'Arts', 'Adult'],['Computers']
50806,['Computers', 'Recreation', 'Games', 'Business'],['Computers']
50808,['Computers', 'Games', 'Business', 'Sports'],['Computers']
16604,['Health', 'Reference', 'Sports', 'Society'],['Health']
50812,['Computers', 'Sports', 'Shopping', 'Society'],['Computers']
16606,['Health', 'Reference', 'Recreation', 'Arts'],['Health']
50814,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50819,['Computers', 'Shopping', 'Sports', 'Society'],['Computers']
50820,['Computers', 'Business', 'Health', 'Sports'],['Computers']
16613,['News', 'Health', 'Arts', 'Sports'],['Health']
16619,['Health', 'Society', 'Recreation', 'Kids'],['Health']
50832,['Recreation', 'Games', 'Business', 'Shopping'],['Computers']
16627,['Health', 'Business', 'Sports', 'Society'],['Health']
50835,['Shopping', 'Computers', 'Business', 'Recreation'],['Computers']
50838,['Computers', 'Business', 'Arts', 'Sports'],['Computers']
50842,['Sports', 'Recreation', 'Shopping', 'News'],['Computers']
50848,['Computers', 'Society', 'Business', 'Sports'],['Computers']
50849,['Business', 'Sports', 'Computers', 'Society'],['Computers']
16642,['Health', 'Shopping', 'Sports', 'Society'],['Health']
50853,['Computers', 'Sports', 'Society', 'Health'],['Computers']
16647,['Health', 'Business', 'Science', 'Society'],['Health']
50863,['Computers', 'Sports', 'Shopping', 'Recreation'],['Computers']
50870,['Computers', 'Business', 'Sports', 'Science'],['Computers']
50871,['Computers', 'Sports', 'Shopping', 'Society'],['Computers']
50872,['Computers', 'News', 'Business', 'Sports'],['Computers']
16676,['Health', 'Home', 'Games', 'Sports'],['Health']
50890,['Computers', 'Shopping', 'Business', 'Sports'],['Computers']
16683,['Health', 'Recreation', 'Sports', 'Society'],['Health']
50893,['Computers', 'Business', 'Sports', 'Society'],['Computers']
50896,['Computers', 'Shopping', 'Sports', 'Society'],['Computers']
16698,['Health', 'Business', 'Reference', 'Recreation'],['Health']
16699,['Health', 'Business', 'Recreation', 'News'],['Health']
50910,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50911,['Computers', 'Business', 'Sports', 'Society'],['Computers']
16705,['Recreation', 'Health', 'Home', 'Business'],['Health']
50916,['Computers', 'Shopping', 'Sports', 'Games'],['Computers']
50922,['Computers', 'Business', 'Sports', 'Society'],['Computers']
16715,['Health', 'Recreation', 'Arts', 'Business'],['Health']
16718,['Health', 'Science', 'Sports', 'Society'],['Health']
16721,['Health', 'News', 'Arts', 'Sports'],['Health']
50934,['Computers', 'Games', 'Sports', 'Society'],['Computers']
16730,['Health', 'Science', 'Computers', 'Business'],['Health']
50944,['Computers', 'Shopping', 'Games', 'Sports'],['Computers']
50946,['Computers', 'Society', 'Health', 'Sports'],['Computers']
16746,['Health', 'Recreation', 'Sports', 'Society'],['Health']
50957,['Computers', 'Science', 'Sports', 'Society'],['Computers']
16753,['Health', 'Kids', 'Reference', 'Sports'],['Health']
16757,['Health', 'Arts', 'Sports', 'Society'],['Health']
16769,['Health', 'Reference', 'Business', 'Arts'],['Health']
50986,['Computers', 'Arts', 'Sports', 'Society'],['Computers']
50987,['Computers', 'Business', 'Adult', 'Sports'],['Computers']
50989,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
16783,['Health', 'Recreation', 'News', 'Home'],['Health']
16784,['Health', 'Society', 'Games', 'Computers'],['Health']
16788,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16791,['Health', 'Business', 'Home', 'Sports'],['Health']
51007,['Computers', 'Sports', 'Society', 'Recreation'],['Computers']
51011,['Computers', 'Shopping', 'Arts', 'Sports'],['Computers']
51012,['Business', 'Society', 'Shopping', 'Recreation'],['Computers']
16816,['Health', 'Home', 'Business', 'Adult'],['Health']
16818,['Health', 'Recreation', 'Arts', 'Sports'],['Health']
16819,['Health', 'Business', 'Sports', 'Society'],['Health']
16825,['Health', 'Recreation', 'Society', 'Science'],['Health']
16826,['Science', 'Business', 'Home', 'Computers'],['Health']
51047,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16844,['Health', 'Science', 'Reference', 'Recreation'],['Health']
51053,['Computers', 'Sports', 'Business', 'Arts'],['Computers']
51060,['Computers', 'Business', 'Sports', 'Society'],['Computers']
51061,['Computers', 'Business', 'Sports', 'Society'],['Computers']
51066,['Computers', 'Shopping', 'Kids', 'Business'],['Computers']
16859,['Health', 'Shopping', 'Science', 'Recreation'],['Health']
51068,['Computers', 'Home', 'Sports', 'Society'],['Computers']
51071,['Computers', 'Business', 'Sports', 'Society'],['Computers']
16863,['Business', 'Health', 'Science', 'Recreation'],['Health']
51073,['Computers', 'Shopping', 'Sports', 'Society'],['Computers']
16865,['Health', 'Business', 'Sports', 'Society'],['Health']
16872,['Health', 'Business', 'Science', 'Computers'],['Health']
16876,['Health', 'Business', 'Arts', 'Sports'],['Health']
16883,['Health', 'Recreation', 'Home', 'Arts'],['Health']
16884,['Health', 'Home', 'Sports', 'Society'],['Health']
16903,['Health', 'Science', 'Computers', 'Society'],['Health']
51121,['Computers', 'Business', 'Sports', 'Society'],['Computers']
51127,['Computers', 'Shopping', 'Recreation', 'Arts'],['Computers']
51135,['Computers', 'Shopping', 'Science', 'Arts'],['Computers']
51144,['Business', 'Computers', 'Kids', 'Sports'],['Business', 'Computers']
16941,['Health', 'Business', 'Sports', 'Society'],['Health']
51168,['Computers', 'Business', 'Society', 'Sports'],['Computers']
16957,['Health', 'Science', 'Sports', 'Society'],['Health']
16958,['Health', 'Science', 'Arts', 'Sports'],['Health']
16966,['Health', 'Business', 'Home', 'Sports'],['Health']
51180,['Computers', 'Science', 'Sports', 'Business'],['Computers']
16974,['Health', 'Kids', 'Science', 'Games'],['Health']
51186,['Computers', 'Science', 'Kids', 'Home'],['Computers']
16983,['Health', 'Business', 'Science', 'Sports'],['Health']
16984,['Health', 'Sports', 'Society', 'Shopping'],['Health']
51197,['Computers', 'Sports', 'Society', 'Recreation'],['Computers']
51198,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
51206,['Computers', 'Society', 'Shopping', 'Business'],['Computers']
16999,['Health', 'Science', 'Arts', 'Adult'],['Health']
17000,['Health', 'Home', 'Science', 'Kids'],['Health']
17001,['Health', 'Business', 'Recreation', 'Kids'],['Health']
51213,['Computers', 'Sports', 'Society', 'Science'],['Computers']
51226,['Computers', 'Business', 'Sports', 'Society'],['Computers']
51233,['Computers', 'Sports', 'Science', 'Society'],['Computers']
51240,['Computers', 'Business', 'Sports', 'Society'],['Computers']
17031,['Computers', 'Science', 'Health', 'Business'],['Health']
17034,['Health', 'Sports', 'Society', 'Shopping'],['Health']
17035,['Health', 'Science', 'Computers', 'Arts'],['Health']
51253,['Computers', 'Shopping', 'Sports', 'Society'],['Computers']
51256,['Computers', 'Business', 'Shopping', 'Sports'],['Computers']
17045,['Health', 'Business', 'Recreation', 'News'],['Health']
51259,['Computers', 'Reference', 'Health', 'Sports'],['Computers']
51260,['Health', 'Sports', 'Business', 'Society'],['Computers']
17057,['Science', 'Home', 'Shopping', 'Recreation'],['Health']
17064,['Health', 'Science', 'Home', 'Business'],['Health']
17066,['Health', 'Society', 'Business', 'Sports'],['Health']
51281,['Computers', 'Shopping', 'Reference', 'Sports'],['Computers']
17071,['Health', 'Business', 'Sports', 'Society'],['Health']
17073,['Health', 'Recreation', 'Sports', 'Society'],['Health']
17076,['Health', 'Recreation', 'Sports', 'Society'],['Health']
51289,['Computers', 'Science', 'Sports', 'Society'],['Science', 'Computers']
17080,['Society', 'Health', 'Computers', 'Sports'],['Society', 'Health']
17081,['Health', 'Arts', 'Sports', 'Society'],['Health']
51302,['Business', 'Recreation', 'Kids', 'Society'],['Computers']
51304,['Computers', 'Shopping', 'Reference', 'Business'],['Computers']
51314,['Computers', 'Sports', 'Shopping', 'Home'],['Computers']
51315,['Computers', 'Reference', 'Health', 'Sports'],['Computers']
17105,['Health', 'Sports', 'Recreation', 'Computers'],['Health']
17106,['Health', 'Science', 'Kids', 'Arts'],['Health']
17111,['Health', 'Science', 'Reference', 'Recreation'],['Health']
51329,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
17117,['Health', 'Business', 'Computers', 'Shopping'],['Health']
17120,['Health', 'News', 'Home', 'Sports'],['Health']
17127,['Health', 'Science', 'News', 'Computers'],['Health']
51344,['Computers', 'Sports', 'Society', 'Business'],['Computers']
51348,['Computers', 'Science', 'Society', 'Sports'],['Computers']
51353,['Shopping', 'Sports', 'Society', 'Kids'],['Computers']
17147,['Health', 'Society', 'Science', 'Reference'],['Health']
17148,['Health', 'Reference', 'Recreation', 'Home'],['Health']
17157,['Health', 'Business', 'Sports', 'Society'],['Health']
51373,['Computers', 'Shopping', 'Recreation', 'Home'],['Computers']
17171,['Health', 'Business', 'Sports', 'Society'],['Health']
51391,['Computers', 'Shopping', 'Kids', 'Sports'],['Computers']
17185,['Health', 'Science', 'Business', 'Arts'],['Health']
51398,['Computers', 'Recreation', 'Arts', 'Sports'],['Computers']
51400,['Computers', 'Reference', 'Health', 'Games'],['Computers']
17191,['Health', 'Reference', 'Business', 'Sports'],['Health']
51409,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
51421,['Shopping', 'Computers', 'Sports', 'Society'],['Computers']
17210,['Health', 'Business', 'Sports', 'Society'],['Health']
17212,['Health', 'Home', 'Science', 'Business'],['Health']
17213,['Health', 'Recreation', 'Arts', 'Sports'],['Health']
17214,['Health', 'Science', 'Games', 'Computers'],['Health']
51426,['Computers', 'Shopping', 'Business', 'Arts'],['Computers']
51435,['Computers', 'Business', 'Society', 'Recreation'],['Computers']
17228,['Health', 'Science', 'Arts', 'Sports'],['Health']
51457,['Computers', 'Sports', 'Society', 'Business'],['Computers']
51462,['Computers', 'Kids', 'Games', 'Arts'],['Computers']
51466,['Computers', 'Society', 'Recreation', 'Sports'],['Computers']
17254,['Recreation', 'Business', 'Health', 'Shopping'],['Health']
17264,['Health', 'Recreation', 'News', 'Computers'],['Health']
51480,['Computers', 'Adult', 'Sports', 'Society'],['Computers']
17267,['Health', 'Society', 'Sports', 'Shopping'],['Health']
17269,['Health', 'Home', 'Sports', 'Society'],['Health']
17277,['Health', 'Shopping', 'Arts', 'Sports'],['Health']
51493,['Computers', 'Business', 'Society', 'Sports'],['Computers']
17282,['Health', 'Recreation', 'Games', 'Business'],['Health']
17289,['Business', 'Recreation', 'Computers', 'Science'],['Health']
17290,['Health', 'Recreation', 'Science', 'Computers'],['Health']
51507,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
17294,['Health', 'Reference', 'Recreation', 'Home'],['Health']
51510,['Computers', 'Shopping', 'Business', 'Sports'],['Computers']
17300,['Health', 'Games', 'News', 'Sports'],['Health']
17301,['Health', 'Shopping', 'Sports', 'Society'],['Health']
17305,['Health', 'Computers', 'Sports', 'Society'],['Health']
17316,['Health', 'Society', 'Sports', 'Shopping'],['Health']
17317,['Health', 'Sports', 'Society', 'Shopping'],['Health']
51534,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
17330,['Health', 'Recreation', 'Science', 'Home'],['Health']
51548,['Computers', 'Sports', 'Shopping', 'Society'],['Computers']
17340,['Health', 'Sports', 'Society', 'Shopping'],['Health']
17349,['Kids', 'Sports', 'Society', 'Health'],['Health']
51568,['Computers', 'Society', 'Health', 'Arts'],['Computers']
51572,['Computers', 'Society', 'Health', 'Business'],['Computers']
17361,['Health', 'Arts', 'Business', 'Sports'],['Health']
51579,['Computers', 'Science', 'Arts', 'Sports'],['Computers']
51581,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
17374,['Health', 'Home', 'Reference', 'Kids'],['Health']
51591,['Society', 'Computers', 'Reference', 'Games'],['Computers']
51600,['Computers', 'Home', 'Sports', 'Society'],['Computers']
51612,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
51619,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
51632,['Computers', 'Society', 'Kids', 'Sports'],['Computers']
17421,['Health', 'Adult', 'Sports', 'Society'],['Health']
51636,['Computers', 'Health', 'Sports', 'Society'],['Computers']
17429,['Health', 'Kids', 'Sports', 'Society'],['Health']
17434,['Health', 'Arts', 'Sports', 'Society'],['Health']
51649,['Computers', 'Shopping', 'Business', 'Society'],['Computers']
17437,['Computers', 'Science', 'Arts', 'Recreation'],['Health']
17443,['Health', 'Recreation', 'Sports', 'Society'],['Health']
51668,['Computers', 'Business', 'Sports', 'Society'],['Computers']
51669,['Computers', 'Home', 'Sports', 'Society'],['Computers']
17456,['Health', 'Business', 'Sports', 'Society'],['Health']
17459,['Health', 'Computers', 'Home', 'Sports'],['Health']
17465,['Health', 'Home', 'Arts', 'Sports'],['Health']
51682,['Computers', 'Society', 'Home', 'Adult'],['Computers']
17478,['Health', 'Business', 'Sports', 'Society'],['Health']
51697,['Computers', 'Shopping', 'Sports', 'Society'],['Computers']
17485,['Health', 'Computers', 'Sports', 'Society'],['Health']
51700,['Computers', 'Business', 'Society', 'Home'],['Computers']
17493,['Health', 'Sports', 'Society', 'Shopping'],['Health']
51708,['Computers', 'Society', 'Health', 'Sports'],['Computers']
51713,['Computers', 'Sports', 'Shopping', 'Games'],['Computers']
51716,['Computers', 'Sports', 'Shopping', 'News'],['Computers']
17505,['Health', 'Recreation', 'Reference', 'Arts'],['Health']
51721,['Computers', 'Business', 'Sports', 'Society'],['Computers']
17510,['Health', 'Business', 'Sports', 'Society'],['Health']
17511,['Health', 'Business', 'Sports', 'Science'],['Health']
17512,['Health', 'Business', 'News', 'Sports'],['Health']
17516,['Health', 'Home', 'Business', 'Arts'],['Health']
17517,['Health', 'Recreation', 'Arts', 'Sports'],['Health']
51733,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
17523,['Health', 'Shopping', 'Sports', 'Society'],['Health']
17525,['Health', 'Recreation', 'Sports', 'Society'],['Health']
51747,['Computers', 'Society', 'Sports', 'Shopping'],['Computers']
17533,['Health', 'Reference', 'Sports', 'Society'],['Health']
17541,['Health', 'Business', 'Sports', 'Society'],['Health']
51759,['Computers', 'Business', 'Society', 'Health'],['Computers']
