ref id,Predicted,Actual
34079,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
48981,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14800,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49000,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49004,['Shopping', 'Business', 'Sports', 'Society'],['Business', 'Shopping']
49011,['Society', 'Sports', 'Shopping', 'Science'],['Business']
14814,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14815,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14823,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49025,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14830,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49031,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14842,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14843,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49048,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14850,['Health', 'Sports', 'Society', 'Shopping'],['Games']
49051,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14866,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14869,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14870,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14874,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14876,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14879,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49080,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14882,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14889,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14893,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49099,['Shopping', 'Sports', 'Society', 'Science'],['Business']
14904,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49108,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14910,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14914,['Business', 'Sports', 'Society', 'Shopping'],['Games']
49114,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49122,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14928,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14933,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
14935,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49145,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14946,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14947,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49146,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49147,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49152,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49156,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49161,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14962,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49169,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14975,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14976,['Games', 'Sports', 'Society', 'Shopping'],['Games']
14977,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49179,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49187,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49190,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49191,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14993,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49205,['Society', 'Sports', 'Shopping', 'Science'],['Business']
15006,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49209,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15012,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15035,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49242,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15044,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49248,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49249,['Shopping', 'Sports', 'Society', 'Science'],['Business']
15053,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49254,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
49258,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15059,['Computers', 'Sports', 'Society', 'Shopping'],['Games']
15060,['Arts', 'Sports', 'Society', 'Shopping'],['Games']
49265,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15067,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49277,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15081,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15083,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15086,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49287,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15088,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49290,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15091,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
49296,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49303,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15111,['Sports', 'Society', 'Shopping', 'Science'],['Games']
15112,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15113,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15116,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15117,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49317,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15122,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15128,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15129,['Recreation', 'Sports', 'Society', 'Shopping'],['Games']
49329,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15133,['Games', 'Sports', 'Society', 'Shopping'],['Games']
15139,['Games', 'Sports', 'Society', 'Shopping'],['Games']
49342,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49344,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49346,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15150,['Kids', 'Health', 'Sports', 'Society'],['Health']
49360,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15163,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49384,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49395,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15196,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49397,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15201,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15202,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15204,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15205,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49409,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15214,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49415,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15216,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49417,['News', 'Business', 'Sports', 'Society'],['News', 'Business']
15225,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49432,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49435,['News', 'Home', 'Business', 'Arts'],['Home', 'Business']
49436,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15241,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49443,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49449,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15259,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15263,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15264,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49465,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15268,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49472,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15273,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15279,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15282,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15291,['Adult', 'Sports', 'Society', 'Shopping'],['Health']
49499,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49500,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49504,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15304,['Science', 'Home', 'Health', 'Sports'],['Science', 'Home', 'Health']
15310,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49511,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49515,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49523,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15329,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15335,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15337,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49539,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15347,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49551,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15358,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15361,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49567,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15369,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15374,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15380,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15388,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15392,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49594,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15405,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15408,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15410,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49613,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49615,['Computers', 'Business', 'Sports', 'Society'],['Business', 'Computers']
49618,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15426,['News', 'Business', 'Sports', 'Society'],['Health']
49629,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
15429,['Recreation', 'Sports', 'Society', 'Shopping'],['Health', 'Sports']
49631,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49633,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15440,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15441,['Recreation', 'Kids', 'Health', 'Sports'],['Health', 'Recreation']
15444,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49654,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49655,['Shopping', 'Sports', 'Society', 'Science'],['Business']
15454,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15459,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15463,['Health', 'Recreation', 'Arts', 'Business'],['Health']
15464,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15465,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49674,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15473,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49681,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49682,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49688,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15488,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49691,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15504,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15510,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15511,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49718,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15517,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49720,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15527,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15528,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49733,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49734,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15534,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15535,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15541,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15548,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49750,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15552,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15553,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49756,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49758,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49760,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15564,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49769,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49776,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15576,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15579,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15581,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15587,['Home', 'Business', 'Sports', 'Society'],['Health']
49789,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15593,['Health', 'Recreation', 'Arts', 'Business'],['Health']
15596,['Business', 'Sports', 'Society', 'Shopping'],['Health']
15600,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15601,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49805,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
15606,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15609,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15618,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15629,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15634,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15636,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15648,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49850,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15671,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49873,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49883,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49885,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49894,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15694,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15695,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49896,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15697,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49903,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49904,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15711,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15714,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49920,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49924,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49925,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15731,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15736,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49944,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15744,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15759,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15761,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15763,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15765,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15770,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49979,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15776,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49981,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15780,['Health', 'Sports', 'Society', 'Shopping'],['Health']
49984,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49987,['Business', 'Sports', 'Society', 'Shopping'],['Business']
49988,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15790,['Society', 'Health', 'Sports', 'Shopping'],['Society', 'Health']
15791,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15793,['Society', 'Health', 'Sports', 'Shopping'],['Society', 'Health']
49998,['Sports', 'Society', 'Shopping', 'Science'],['Business']
15796,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50000,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50006,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15812,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15813,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50023,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15819,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15821,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50034,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15834,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50056,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50057,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15853,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50059,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50060,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
50062,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15861,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50069,['Shopping', 'Sports', 'Society', 'Science'],['Business']
50070,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15867,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15879,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50085,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50091,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15890,['Kids', 'Health', 'Sports', 'Society'],['Health']
15892,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15895,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50100,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15900,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50107,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15912,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50119,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15916,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50121,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
15918,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50125,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15923,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50132,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15928,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50135,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50137,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50138,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15936,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15937,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15938,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50143,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15949,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50154,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15951,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50158,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50159,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15958,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15961,['Recreation', 'Sports', 'Society', 'Shopping'],['Health']
15964,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15975,['Health', 'Sports', 'Society', 'Shopping'],['Health']
15977,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50187,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50193,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50194,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15990,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50204,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16003,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50210,['News', 'Business', 'Sports', 'Society'],['News', 'Business']
16006,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50216,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16013,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16014,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50218,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
50222,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16025,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50237,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16033,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16044,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50271,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16066,['Sports', 'Health', 'Society', 'Shopping'],['Health', 'Sports']
16069,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16074,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16076,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50284,['Shopping', 'Sports', 'Society', 'Science'],['Business']
16083,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16088,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50303,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50304,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16101,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50307,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50311,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16108,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16114,['Reference', 'Sports', 'Society', 'Shopping'],['Health']
50324,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50330,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50333,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50335,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50338,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16135,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16137,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50350,['Shopping', 'Sports', 'Society', 'Science'],['Business', 'Shopping']
50351,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16152,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50358,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50363,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50364,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50373,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50380,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50388,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50389,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16187,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16199,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50410,['Shopping', 'Sports', 'Society', 'Science'],['Business']
50414,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16210,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50426,['Sports', 'Society', 'Shopping', 'Science'],['Business']
50443,['Sports', 'Society', 'Shopping', 'Science'],['Business']
50446,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16242,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16249,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16252,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16253,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50462,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50469,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16266,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16269,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16279,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50489,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16284,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16285,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50493,['Shopping', 'Sports', 'Society', 'Science'],['Business']
50495,['Business', 'Sports', 'Society', 'Shopping'],['Business']
50504,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16299,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50507,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16301,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16302,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16310,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50518,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16314,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50522,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16316,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16319,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16320,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50535,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16328,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50537,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16336,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16340,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50548,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50549,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16344,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16346,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50554,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50556,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16350,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16362,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16363,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16370,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50578,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50579,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50580,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16375,['Kids', 'Health', 'Sports', 'Society'],['Health']
16376,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16378,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50590,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16383,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50597,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50602,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16402,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16408,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16409,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16411,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50622,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16417,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16418,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16420,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50637,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50648,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16445,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50654,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50666,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50671,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16466,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16468,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16472,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50682,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
50686,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16485,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50695,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16490,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16492,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16494,['Health', 'Sports', 'Society', 'Shopping'],['Health']
50704,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16498,['Health', 'Sports', 'Society', 'Shopping'],['Health']
16501,['Health', 'Sports', 'Society', 'Shopping'],['Health']
