ref id,Predicted,Actual
0,['Business', 'Shopping', 'Computers', 'Arts'],['Adult']
48245,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48252,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14055,['Business', 'Shopping', 'Computers', 'Arts'],['News']
14061,['Business', 'Shopping', 'Computers', 'Arts'],['News']
14063,['Business', 'Shopping', 'Computers', 'Arts'],['News']
48261,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48266,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48268,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14072,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
14074,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
48272,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14078,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
48277,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14085,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
48285,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48287,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14096,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
14103,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation']
14105,['Business', 'Shopping', 'Computers', 'Arts'],['Shopping']
14109,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48307,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14122,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48319,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48323,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48327,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14133,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48330,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48340,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48351,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14156,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14157,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14164,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48364,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14168,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14171,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14172,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48371,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14181,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14184,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48381,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48392,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48393,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14199,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48399,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48400,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14204,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14237,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14244,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14247,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48447,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14252,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14254,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48463,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14267,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14272,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48472,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48476,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14281,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48482,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48484,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14290,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14294,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14297,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48497,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48501,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14311,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14315,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48518,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48519,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14326,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14329,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Games']
14331,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14332,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48532,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14340,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48545,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48546,['Business', 'Computers', 'Arts', 'Recreation'],['Business']
14350,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48553,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14361,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48558,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48567,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48573,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48577,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14382,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48582,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48588,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14394,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14405,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14418,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14428,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48627,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14432,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48630,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14442,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48649,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14452,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14459,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14465,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14473,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14480,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48682,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14489,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14490,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48689,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14495,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48695,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48704,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48705,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14508,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48708,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48716,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48723,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14532,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48741,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48746,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14549,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14556,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14560,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48758,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14565,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48777,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48779,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14584,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14599,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48798,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14602,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14607,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14620,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14628,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48829,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48834,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48845,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14649,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14653,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14655,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14656,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14660,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48863,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14674,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14680,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14682,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14685,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48890,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48891,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48894,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48908,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14712,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48911,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48915,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14718,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14719,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14720,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48941,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48942,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
48943,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14746,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14753,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
48956,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14787,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14790,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14796,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14799,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49007,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49008,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Home']
14813,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49014,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49019,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14823,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49025,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14827,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14833,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49034,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49036,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14838,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14848,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49059,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49069,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49071,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14879,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49084,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14886,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14897,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49105,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49108,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14912,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14913,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49114,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49118,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49128,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Shopping']
49141,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14951,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49154,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49162,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49163,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14978,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49186,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
14991,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14993,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14996,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
14997,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49197,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49212,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49219,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15023,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15025,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15027,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15031,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15032,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49233,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49242,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15044,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49244,['Business', 'Shopping', 'Computers', 'Arts'],['Business', 'Shopping']
15046,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15047,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15055,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49259,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49264,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15065,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15070,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49271,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15073,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49278,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49286,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15094,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15096,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49297,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15098,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15100,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49300,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15102,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49305,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15106,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15109,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15115,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15119,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49320,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49324,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15125,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15128,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15131,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49331,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15138,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
49340,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15141,['Business', 'Shopping', 'Computers', 'Arts'],['Games']
15143,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49343,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49346,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49347,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15161,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49362,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15169,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49369,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15171,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15172,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15186,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49388,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15189,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15194,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15195,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49396,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15197,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49397,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49401,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15201,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49402,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49403,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15205,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15216,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15220,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15227,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49432,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49434,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15239,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49440,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49442,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49444,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15249,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15256,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15261,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15265,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49466,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49468,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15271,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15274,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49497,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15304,['Business', 'Shopping', 'Computers', 'Arts'],['Science', 'Health', 'Home']
49510,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49511,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15311,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15312,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15314,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15318,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49524,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49525,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49535,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49538,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15338,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49540,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15346,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15351,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15355,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15356,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49556,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49557,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15360,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49569,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15372,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15374,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49603,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15403,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49608,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49611,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15410,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49612,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15418,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15423,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15424,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15427,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15430,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15438,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15441,['Business', 'Shopping', 'Computers', 'Arts'],['Recreation', 'Health']
15443,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15447,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49658,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15457,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49659,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49660,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15460,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49663,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15463,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49671,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15473,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49679,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15480,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15488,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49696,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49697,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49707,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15513,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49715,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49721,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15521,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49726,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49728,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49731,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49737,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15541,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49744,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49745,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15547,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49756,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49760,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15567,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15569,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49772,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15577,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15591,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49793,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49795,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49807,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49809,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15611,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15617,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15627,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15642,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15651,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15654,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49856,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49857,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15659,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49864,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15663,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15669,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15671,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15673,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49879,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15680,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49889,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15701,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49905,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15704,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49908,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15716,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15717,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15720,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15722,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49939,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15737,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49945,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
49946,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15747,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49955,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15760,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
49970,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15769,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15774,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15776,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15786,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15788,['Business', 'Shopping', 'Computers', 'Arts'],['Society', 'Health']
15806,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15810,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50023,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15823,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50033,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15837,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50045,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15846,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50052,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50063,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50064,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15863,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15864,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50069,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15868,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50074,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50075,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15875,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50082,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15878,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15897,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15904,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15907,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15909,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50117,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
50118,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
15921,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15922,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15932,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15938,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15940,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15944,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
15945,['Business', 'Shopping', 'Computers', 'Arts'],['Health']
50151,['Business', 'Shopping', 'Computers', 'Arts'],['Business']
