12288, predicted: ['Business'], actual: Computers
53746, predicted: ['Science'], actual: Health
19374, predicted: ['Recreation'], actual: Kids
11184, predicted: ['Science'], actual: Computers
19377, predicted: ['Recreation'], actual: Society
52149, predicted: ['Games'], actual: Computers
57844, predicted: ['Sports'], actual: Reference
11195, predicted: ['Business'], actual: Computers
3004, predicted: ['Adult'], actual: Arts
19390, predicted: ['Science'], actual: Kids
7103, predicted: ['Shopping'], actual: Business
11200, predicted: ['Science'], actual: Computers
3013, predicted: ['Kids'], actual: Arts
27591, predicted: ['Business'], actual: Science
1868, predicted: ['Arts'], actual: Adult
19406, predicted: ['Arts'], actual: Kids
15311, predicted: ['Adult'], actual: Health
56021, predicted: ['Society'], actual: Home
20915, predicted: ['Business'], actual: News
56281, predicted: ['Arts'], actual: Kids
23514, predicted: ['Reference'], actual: Recreation
27612, predicted: ['News'], actual: Science
53185, predicted: ['Sports'], actual: Games
50975, predicted: ['Arts'], actual: Computers
23521, predicted: ['Shopping'], actual: Recreation
56292, predicted: ['Arts'], actual: Kids
17574, predicted: ['Business'], actual: Health
32593, predicted: ['Arts'], actual: Shopping
36927, predicted: ['Arts'], actual: Society
56298, predicted: ['Arts'], actual: Kids
11246, predicted: ['Business'], actual: Science
27634, predicted: ['Arts'], actual: Science
15348, predicted: ['Society'], actual: Health
48119, predicted: ['Arts'], actual: Business
48120, predicted: ['Arts'], actual: Business
48248, predicted: ['Shopping'], actual: Business
3067, predicted: ['Shopping'], actual: Arts
27648, predicted: ['Health'], actual: Science
19627, predicted: ['Recreation'], actual: Sports
15364, predicted: ['Arts'], actual: Health
11269, predicted: ['Business'], actual: Computers
57857, predicted: ['Computers'], actual: Reference
10741, predicted: ['Science'], actual: Computers
19469, predicted: ['Games'], actual: Kids
35856, predicted: ['Recreation'], actual: Society
56140, predicted: ['Shopping'], actual: Kids
56340, predicted: ['Health'], actual: Kids
3094, predicted: ['Recreation'], actual: Kids
20996, predicted: ['Recreation'], actual: News
23584, predicted: ['Business'], actual: Recreation
35873, predicted: ['Business'], actual: Society
27687, predicted: ['Kids'], actual: Science
3124, predicted: ['Health'], actual: Arts
52280, predicted: ['Shopping'], actual: Computers
48187, predicted: ['Shopping'], actual: Business
19516, predicted: ['Arts'], actual: Kids
44093, predicted: ['Business'], actual: Health
3135, predicted: ['Recreation'], actual: Arts
15424, predicted: ['Business'], actual: Health
23618, predicted: ['Computers'], actual: Recreation
23619, predicted: ['Arts'], actual: Recreation
19524, predicted: ['Recreation'], actual: Science
19526, predicted: ['Recreation'], actual: Kids
44105, predicted: ['Society'], actual: Regional
44106, predicted: ['Computers'], actual: Home
19531, predicted: ['Science'], actual: Kids
923, predicted: ['Business'], actual: Society
14861, predicted: ['Computers'], actual: Games
48208, predicted: ['Sports'], actual: Business
19537, predicted: ['Reference'], actual: Kids
11347, predicted: ['Business'], actual: Computers
19540, predicted: ['Science'], actual: Kids
23638, predicted: ['Shopping'], actual: Recreation
29881, predicted: ['Business'], actual: Shopping
10084, predicted: ['Shopping'], actual: Business
31835, predicted: ['Arts'], actual: Society
19642, predicted: ['Recreation'], actual: Kids
48997, predicted: ['Society'], actual: Business
19554, predicted: ['Science'], actual: Kids
44131, predicted: ['Recreation'], actual: Home
5990, predicted: ['Business'], actual: Arts
44136, predicted: ['Business'], actual: Society
19644, predicted: ['Arts'], actual: Kids
44138, predicted: ['Business'], actual: Home
27755, predicted: ['Computers'], actual: Science
19565, predicted: ['Recreation'], actual: Kids
44145, predicted: ['Business'], actual: Home
19574, predicted: ['Recreation'], actual: Kids
19576, predicted: ['Recreation'], actual: Kids
48252, predicted: ['Shopping'], actual: Business
55829, predicted: ['Society'], actual: Home
7296, predicted: ['Computers'], actual: Business
7298, predicted: ['Computers'], actual: Business
25793, predicted: ['Arts'], actual: Reference
23689, predicted: ['Business'], actual: Recreation
48267, predicted: ['Shopping'], actual: Business
44173, predicted: ['Business'], actual: Home
31886, predicted: ['Arts'], actual: Shopping
44175, predicted: ['Business'], actual: Home
19603, predicted: ['Business'], actual: Sports
48278, predicted: ['Shopping'], actual: Business
44184, predicted: ['Computers'], actual: Home
44228, predicted: ['Shopping'], actual: Kids
26158, predicted: ['Recreation'], actual: Reference
6682, predicted: ['Computers'], actual: Business
44190, predicted: ['Sports'], actual: Kids
27807, predicted: ['Business'], actual: Science
53787, predicted: ['Recreation'], actual: Health
19626, predicted: ['Arts'], actual: Kids
46962, predicted: ['Society'], actual: Arts
44209, predicted: ['Shopping'], actual: Kids
3255, predicted: ['Science'], actual: Arts
3258, predicted: ['Reference'], actual: Arts
19645, predicted: ['Recreation'], actual: Sports
15551, predicted: ['Society'], actual: Health
36032, predicted: ['Health'], actual: Society
44227, predicted: ['Shopping'], actual: Kids
11460, predicted: ['Business'], actual: Computers
46966, predicted: ['Shopping'], actual: Arts
50380, predicted: ['Home'], actual: Business
8055, predicted: ['Games'], actual: Kids
3278, predicted: ['Reference'], actual: Arts
18296, predicted: ['Recreation'], actual: Home
27858, predicted: ['Health'], actual: Science
58621, predicted: ['Business'], actual: Shopping
15573, predicted: ['Business'], actual: Health
3286, predicted: ['Shopping'], actual: Arts
59257, predicted: ['Arts'], actual: Home
2596, predicted: ['Recreation'], actual: Adult
1231, predicted: ['Science'], actual: Reference
19679, predicted: ['Business'], actual: Kids
19680, predicted: ['Recreation'], actual: Kids
1232, predicted: ['Business'], actual: Computers
3298, predicted: ['Computers'], actual: Arts
24443, predicted: ['News'], actual: Recreation
36070, predicted: ['Health'], actual: Society
48359, predicted: ['Computers'], actual: Business
7401, predicted: ['Computers'], actual: Business
31979, predicted: ['Arts'], actual: Shopping
11500, predicted: ['Business'], actual: Computers
11512, predicted: ['Business'], actual: Computers
23801, predicted: ['Arts'], actual: Recreation
27901, predicted: ['Health'], actual: Science
7422, predicted: ['Arts'], actual: Business
40192, predicted: ['Reference'], actual: Sports
19714, predicted: ['Recreation'], actual: Kids
27907, predicted: ['Business'], actual: Science
19720, predicted: ['Health'], actual: Kids
27913, predicted: ['Health'], actual: Science
19722, predicted: ['Business'], actual: Society
3340, predicted: ['Games'], actual: Arts
19728, predicted: ['Recreation'], actual: Kids
15636, predicted: ['Arts'], actual: Health
32021, predicted: ['Recreation'], actual: Shopping
15641, predicted: ['Recreation'], actual: Health
15642, predicted: ['Arts'], actual: Health
44316, predicted: ['Shopping'], actual: Recreation
44318, predicted: ['Business'], actual: Regional
51804, predicted: ['Society'], actual: Computers
36130, predicted: ['Business'], actual: Society
3364, predicted: ['Shopping'], actual: Arts
32038, predicted: ['Home'], actual: Shopping
44327, predicted: ['Business'], actual: Regional
25820, predicted: ['Recreation'], actual: Reference
57906, predicted: ['Recreation'], actual: Reference
3374, predicted: ['Recreation'], actual: Arts
3376, predicted: ['Games'], actual: Arts
15667, predicted: ['Arts'], actual: Health
32052, predicted: ['Home'], actual: Shopping
32055, predicted: ['Arts'], actual: Shopping
15672, predicted: ['Arts'], actual: Health
39476, predicted: ['Arts'], actual: Sports
48445, predicted: ['Computers'], actual: Business
19774, predicted: ['Business'], actual: Kids
19776, predicted: ['Recreation'], actual: Kids
56643, predicted: ['Business'], actual: Society
23876, predicted: ['Computers'], actual: Recreation
3398, predicted: ['Recreation'], actual: Arts
11591, predicted: ['Science'], actual: Computers
15688, predicted: ['Kids'], actual: Health
7394, predicted: ['Computers'], actual: Business
27983, predicted: ['Business'], actual: Science
3411, predicted: ['Recreation'], actual: Arts
52564, predicted: ['Business'], actual: Computers
19797, predicted: ['Arts'], actual: Kids
32086, predicted: ['Society'], actual: Shopping
21049, predicted: ['Arts'], actual: News
44376, predicted: ['Business'], actual: Recreation
19801, predicted: ['Recreation'], actual: Kids
3420, predicted: ['Recreation'], actual: Arts
27997, predicted: ['Health'], actual: Science
53213, predicted: ['Shopping'], actual: Games
11619, predicted: ['Arts'], actual: Computers
3429, predicted: ['Recreation'], actual: Arts
3432, predicted: ['Recreation'], actual: Arts
3435, predicted: ['Shopping'], actual: Arts
44399, predicted: ['Science'], actual: Recreation
44401, predicted: ['Computers'], actual: Recreation
19827, predicted: ['Recreation'], actual: Kids
2622, predicted: ['Shopping'], actual: Adult
44407, predicted: ['Business'], actual: Regional
57919, predicted: ['Shopping'], actual: Reference
39941, predicted: ['Shopping'], actual: Sports
44413, predicted: ['Health'], actual: Reference
3456, predicted: ['Recreation'], actual: Arts
23787, predicted: ['Business'], actual: Recreation
56709, predicted: ['Shopping'], actual: News
44422, predicted: ['Computers'], actual: Society
48519, predicted: ['Computers'], actual: Business
56715, predicted: ['Sports'], actual: News
7565, predicted: ['Computers'], actual: Business
32143, predicted: ['Arts'], actual: Shopping
48528, predicted: ['Reference'], actual: Business
19858, predicted: ['Recreation'], actual: Kids
579, predicted: ['Business'], actual: Health
19861, predicted: ['Recreation'], actual: Kids
48534, predicted: ['Computers'], actual: Business
53145, predicted: ['Computers'], actual: Games
52635, predicted: ['Shopping'], actual: Computers
47580, predicted: ['Computers'], actual: Arts
3485, predicted: ['Recreation'], actual: Arts
27205, predicted: ['Reference'], actual: Society
19872, predicted: ['Health'], actual: Kids
3493, predicted: ['Recreation'], actual: Arts
3494, predicted: ['Recreation'], actual: Arts
44455, predicted: ['Society'], actual: Reference
44457, predicted: ['Business'], actual: Reference
53309, predicted: ['Computers'], actual: Games
32174, predicted: ['Business'], actual: Shopping
44463, predicted: ['Business'], actual: Regional
32178, predicted: ['Business'], actual: Shopping
3509, predicted: ['Business'], actual: Arts
56759, predicted: ['Arts'], actual: News
3512, predicted: ['Shopping'], actual: Arts
11706, predicted: ['News'], actual: Computers
20383, predicted: ['Recreation'], actual: Home
52669, predicted: ['Arts'], actual: Computers
3522, predicted: ['Business'], actual: Science
36292, predicted: ['Arts'], actual: Society
53037, predicted: ['Sports'], actual: Games
28102, predicted: ['Business'], actual: Science
44487, predicted: ['Computers'], actual: Regional
44489, predicted: ['Recreation'], actual: Regional
56779, predicted: ['Society'], actual: News
44496, predicted: ['Business'], actual: Regional
19704, predicted: ['Recreation'], actual: Kids
56788, predicted: ['Shopping'], actual: News
48597, predicted: ['Computers'], actual: Business
32214, predicted: ['Business'], actual: Shopping
31993, predicted: ['Arts'], actual: Shopping
36312, predicted: ['Shopping'], actual: Society
44506, predicted: ['News'], actual: Regional
3548, predicted: ['Recreation'], actual: Arts
3549, predicted: ['Recreation'], actual: Reference
36322, predicted: ['Sports'], actual: Society
28132, predicted: ['Business'], actual: Science
21073, predicted: ['Society'], actual: News
36328, predicted: ['Business'], actual: Society
11756, predicted: ['Arts'], actual: Computers
3565, predicted: ['Business'], actual: Arts
32239, predicted: ['Society'], actual: Shopping
48626, predicted: ['Arts'], actual: Business
11344, predicted: ['Business'], actual: Computers
28151, predicted: ['Computers'], actual: Science
56828, predicted: ['Society'], actual: News
7678, predicted: ['Recreation'], actual: Science
7679, predicted: ['Regional'], actual: Business
3584, predicted: ['Health'], actual: Arts
56837, predicted: ['Arts'], actual: News
56838, predicted: ['Health'], actual: News
36361, predicted: ['Sports'], actual: Society
36366, predicted: ['Shopping'], actual: Society
24079, predicted: ['Arts'], actual: Recreation
5439, predicted: ['Reference'], actual: Arts
56852, predicted: ['Society'], actual: News
56853, predicted: ['Society'], actual: News
11800, predicted: ['Recreation'], actual: Computers
24089, predicted: ['Arts'], actual: Recreation
11804, predicted: ['Health'], actual: Computers
44575, predicted: ['Business'], actual: Science
56864, predicted: ['Society'], actual: News
36385, predicted: ['Business'], actual: Society
48674, predicted: ['Kids'], actual: Recreation
55899, predicted: ['Arts'], actual: Home
52772, predicted: ['Arts'], actual: Computers
52774, predicted: ['Shopping'], actual: Computers
28199, predicted: ['Computers'], actual: Science
7720, predicted: ['Recreation'], actual: Business
20013, predicted: ['Health'], actual: News
44591, predicted: ['Arts'], actual: Science
3158, predicted: ['Adult'], actual: Arts
3635, predicted: ['Recreation'], actual: Arts
52789, predicted: ['Shopping'], actual: Computers
28220, predicted: ['Computers'], actual: Science
24125, predicted: ['Business'], actual: Recreation
52803, predicted: ['Shopping'], actual: Computers
19489, predicted: ['Arts'], actual: Kids
11846, predicted: ['Business'], actual: Computers
57953, predicted: ['Society'], actual: Reference
24136, predicted: ['Sports'], actual: Recreation
58088, predicted: ['Sports'], actual: Regional
28241, predicted: ['Recreation'], actual: Science
24149, predicted: ['Society'], actual: Recreation
32697, predicted: ['Society'], actual: Shopping
44632, predicted: ['Regional'], actual: Shopping
56921, predicted: ['Society'], actual: News
48731, predicted: ['Society'], actual: Business
56929, predicted: ['Shopping'], actual: News
56930, predicted: ['Shopping'], actual: News
3685, predicted: ['Shopping'], actual: Arts
20071, predicted: ['Arts'], actual: News
20072, predicted: ['Arts'], actual: News
20078, predicted: ['Regional'], actual: News
29447, predicted: ['Business'], actual: Shopping
3699, predicted: ['Recreation'], actual: Arts
11892, predicted: ['Shopping'], actual: Computers
56949, predicted: ['Recreation'], actual: News
44662, predicted: ['Computers'], actual: Shopping
55913, predicted: ['Business'], actual: Home
49906, predicted: ['Games'], actual: Business
52858, predicted: ['Kids'], actual: Games
28284, predicted: ['Computers'], actual: Science
57962, predicted: ['Business'], actual: Reference
1301, predicted: ['Arts'], actual: Reference
56961, predicted: ['Arts'], actual: Recreation
52866, predicted: ['Shopping'], actual: Games
23147, predicted: ['Computers'], actual: Recreation
56965, predicted: ['Shopping'], actual: Recreation
11911, predicted: ['Home'], actual: Computers
32392, predicted: ['Health'], actual: Shopping
11913, predicted: ['Recreation'], actual: Computers
55290, predicted: ['News'], actual: Health
11916, predicted: ['Arts'], actual: Computers
3726, predicted: ['Recreation'], actual: Arts
44687, predicted: ['Shopping'], actual: Society
20113, predicted: ['Arts'], actual: News
7827, predicted: ['Home'], actual: Business
56601, predicted: ['Sports'], actual: Science
48792, predicted: ['Computers'], actual: Business
56991, predicted: ['Sports'], actual: Recreation
52896, predicted: ['Arts'], actual: Games
48802, predicted: ['Health'], actual: Business
36515, predicted: ['Arts'], actual: Society
21105, predicted: ['Health'], actual: News
19174, predicted: ['Science'], actual: Kids
36124, predicted: ['Kids'], actual: Society
44714, predicted: ['Business'], actual: Society
8135, predicted: ['Health'], actual: Business
57005, predicted: ['Home'], actual: Recreation
48814, predicted: ['Shopping'], actual: Business
23155, predicted: ['Arts'], actual: Recreation
11957, predicted: ['Arts'], actual: Computers
20150, predicted: ['Business'], actual: News
20154, predicted: ['Business'], actual: News
52928, predicted: ['Sports'], actual: Games
32452, predicted: ['Arts'], actual: Shopping
56034, predicted: ['Society'], actual: Home
24266, predicted: ['Health'], actual: Recreation
32460, predicted: ['Recreation'], actual: Shopping
40226, predicted: ['Computers'], actual: Sports
54137, predicted: ['Shopping'], actual: Health
32465, predicted: ['Health'], actual: Shopping
44755, predicted: ['Arts'], actual: Society
20182, predicted: ['Computers'], actual: News
11991, predicted: ['Recreation'], actual: Computers
48856, predicted: ['Health'], actual: Regional
3801, predicted: ['Computers'], actual: Arts
57050, predicted: ['Society'], actual: Recreation
52956, predicted: ['Shopping'], actual: Games
24286, predicted: ['Health'], actual: Recreation
57056, predicted: ['Society'], actual: Recreation
32482, predicted: ['Computers'], actual: Shopping
16099, predicted: ['Business'], actual: Health
48872, predicted: ['Society'], actual: Business
24298, predicted: ['Society'], actual: Recreation
24300, predicted: ['Arts'], actual: Recreation
28398, predicted: ['Society'], actual: Science
52976, predicted: ['Shopping'], actual: Games
16113, predicted: ['Business'], actual: Health
20214, predicted: ['Business'], actual: Regional
48425, predicted: ['Computers'], actual: Business
20216, predicted: ['Business'], actual: Society
24313, predicted: ['Adult'], actual: Recreation
2687, predicted: ['Recreation'], actual: Adult
24316, predicted: ['Arts'], actual: Recreation
57086, predicted: ['Home'], actual: Recreation
36609, predicted: ['Sports'], actual: Society
28419, predicted: ['News'], actual: Science
12040, predicted: ['Recreation'], actual: Computers
53004, predicted: ['Shopping'], actual: Games
10883, predicted: ['Business'], actual: Computers
24342, predicted: ['Business'], actual: Recreation
57111, predicted: ['Sports'], actual: Recreation
53016, predicted: ['Shopping'], actual: Games
53017, predicted: ['Society'], actual: Games
24348, predicted: ['Computers'], actual: Recreation
7967, predicted: ['Computers'], actual: Business
20258, predicted: ['Games'], actual: Arts
36643, predicted: ['Arts'], actual: Society
53029, predicted: ['Sports'], actual: Games
57128, predicted: ['Sports'], actual: Recreation
28458, predicted: ['Arts'], actual: Science
24363, predicted: ['Computers'], actual: Recreation
20269, predicted: ['Business'], actual: Shopping
32733, predicted: ['Recreation'], actual: Shopping
36657, predicted: ['Arts'], actual: Society
3890, predicted: ['Business'], actual: Arts
12084, predicted: ['Business'], actual: Computers
7989, predicted: ['Health'], actual: Business
57143, predicted: ['Kids'], actual: Recreation
28473, predicted: ['Sports'], actual: Science
36668, predicted: ['Sports'], actual: Society
57150, predicted: ['Sports'], actual: Recreation
53055, predicted: ['Computers'], actual: Games
28483, predicted: ['Arts'], actual: Science
48965, predicted: ['Shopping'], actual: Business
24391, predicted: ['Computers'], actual: Recreation
3912, predicted: ['Business'], actual: Arts
25228, predicted: ['Regional'], actual: Recreation
27959, predicted: ['Health'], actual: Science
36687, predicted: ['Arts'], actual: Society
36152, predicted: ['Computers'], actual: Society
53323, predicted: ['Recreation'], actual: Games
3927, predicted: ['Business'], actual: Arts
57178, predicted: ['Shopping'], actual: Recreation
28508, predicted: ['Computers'], actual: Science
5723, predicted: ['Shopping'], actual: Arts
36708, predicted: ['Health'], actual: Society
36709, predicted: ['Sports'], actual: Society
36713, predicted: ['Arts'], actual: Society
3946, predicted: ['Games'], actual: Arts
57197, predicted: ['Arts'], actual: Recreation
19773, predicted: ['Science'], actual: Kids
54006, predicted: ['Society'], actual: Health
32629, predicted: ['Business'], actual: Shopping
3959, predicted: ['Health'], actual: Arts
53361, predicted: ['Home'], actual: Games
1343, predicted: ['Computers'], actual: Reference
12159, predicted: ['Business'], actual: Computers
24448, predicted: ['Computers'], actual: Recreation
12165, predicted: ['Games'], actual: Computers
6679, predicted: ['Computers'], actual: Business
53911, predicted: ['Arts'], actual: Health
12172, predicted: ['Business'], actual: Computers
3982, predicted: ['Society'], actual: Arts
36753, predicted: ['Health'], actual: Society
3986, predicted: ['Recreation'], actual: Arts
49043, predicted: ['Health'], actual: Business
12181, predicted: ['Shopping'], actual: Computers
24470, predicted: ['Science'], actual: Recreation
12183, predicted: ['Arts'], actual: Computers
20376, predicted: ['Recreation'], actual: Kids
3993, predicted: ['Business'], actual: Arts
20378, predicted: ['Society'], actual: Home
49052, predicted: ['Health'], actual: Business
8095, predicted: ['Science'], actual: Business
52199, predicted: ['Business'], actual: Computers
28579, predicted: ['Computers'], actual: Science
3543, predicted: ['Recreation'], actual: Arts
12200, predicted: ['Health'], actual: Computers
28587, predicted: ['Reference'], actual: Science
24492, predicted: ['Business'], actual: Recreation
57145, predicted: ['Sports'], actual: Recreation
49071, predicted: ['Computers'], actual: Business
4016, predicted: ['Shopping'], actual: Arts
27976, predicted: ['Computers'], actual: Science
12213, predicted: ['Arts'], actual: Health
36790, predicted: ['Sports'], actual: Society
12215, predicted: ['Recreation'], actual: Computers
4025, predicted: ['Business'], actual: Arts
8122, predicted: ['Home'], actual: Business
53184, predicted: ['Kids'], actual: Games
21152, predicted: ['Arts'], actual: News
53186, predicted: ['Arts'], actual: Games
12231, predicted: ['Business'], actual: Computers
4045, predicted: ['News'], actual: Arts
19789, predicted: ['Health'], actual: Kids
8144, predicted: ['Recreation'], actual: Business
4053, predicted: ['Computers'], actual: Arts
10233, predicted: ['Reference'], actual: Business
20442, predicted: ['Arts'], actual: News
12251, predicted: ['Recreation'], actual: Computers
49117, predicted: ['Computers'], actual: Business
4070, predicted: ['News'], actual: Arts
24551, predicted: ['Business'], actual: Recreation
45032, predicted: ['Shopping'], actual: Adult
26620, predicted: ['Arts'], actual: Regional
56056, predicted: ['Health'], actual: Home
25368, predicted: ['Recreation'], actual: Reference
11047, predicted: ['Business'], actual: Computers
28661, predicted: ['Recreation'], actual: Science
58375, predicted: ['Society'], actual: Science
20473, predicted: ['Arts'], actual: News
45051, predicted: ['Games'], actual: Adult
12284, predicted: ['Business'], actual: Computers
