ref id,Predicted,Actual
57141,['Adult', 'Sports', 'Society', 'Shopping'],['Adult']
42481,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
9416,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
44892,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
28249,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
57508,['Reference', 'Sports', 'Society', 'Shopping'],['Science']
37767,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
13375,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5856,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
54535,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
25791,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
48816,['Computers', 'Sports', 'Society', 'Shopping'],['Recreation']
48017,['Society', 'Sports', 'Shopping', 'Science'],['Recreation']
6585,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
42136,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
34462,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
32109,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
2788,['Society', 'Sports', 'Shopping', 'Science'],['Science']
36419,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
15420,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
51775,['Health', 'Sports', 'Society', 'Shopping'],['Business']
9952,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
51879,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
50884,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30416,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
38791,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
11227,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
43964,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
29370,['Computers', 'Sports', 'Society', 'Shopping'],['Science']
23366,['Business', 'Sports', 'Society', 'Shopping'],['Science']
34244,['Science', 'Sports', 'Society', 'Shopping'],['Recreation']
33673,['Arts', 'Sports', 'Society', 'Shopping'],['Science']
46888,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
6400,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
14631,['Society', 'Sports', 'Shopping', 'Science'],['Science']
13490,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
2215,['Reference', 'Sports', 'Society', 'Shopping'],['Reference', 'Computers']
37035,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
22615,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
25664,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
14415,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
15204,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
3346,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
48939,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
32969,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
22181,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
50383,['Shopping', 'Sports', 'Society', 'Science'],['Business']
3641,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
40021,['Society', 'Sports', 'Shopping', 'Science'],['Business']
47937,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32112,['Shopping', 'Sports', 'Society', 'Science'],['Arts']
123,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30139,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
50160,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
47202,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
14435,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
32370,['Arts', 'Sports', 'Society', 'Shopping'],['Business']
42921,['Business', 'Sports', 'Society', 'Shopping'],['Business']
28290,['Arts', 'Sports', 'Society', 'Shopping'],['Shopping']
58673,['Business', 'Sports', 'Society', 'Shopping'],['Business']
1378,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
41238,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
47697,['Arts', 'Sports', 'Society', 'Shopping'],['Shopping']
44566,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16561,['Adult', 'Sports', 'Society', 'Shopping'],['Arts']
50389,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
1303,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
15439,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
29295,['Adult', 'Sports', 'Society', 'Shopping'],['Shopping']
10732,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
22016,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
27296,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
4111,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
26553,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
458,['Society', 'Sports', 'Shopping', 'Science'],['Business']
49355,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
7536,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
48225,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
25902,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
40727,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
27552,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
28199,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
14711,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
39055,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
37790,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
40354,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
36112,['Adult', 'Sports', 'Society', 'Shopping'],['Recreation']
46672,['Games', 'Sports', 'Society', 'Shopping'],['Business']
33784,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
22186,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
26411,['Business', 'Sports', 'Society', 'Shopping'],['Business']
16106,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
36393,['Health', 'Sports', 'Society', 'Shopping'],['Computers']
28111,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
13302,['Arts', 'Sports', 'Society', 'Shopping'],['Society', 'Shopping']
25396,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
37329,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
11602,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
53086,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
47144,['Games', 'Sports', 'Society', 'Shopping'],['Recreation']
38539,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
13124,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
53472,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
20599,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
14876,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
49799,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31286,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
14413,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
1475,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
29052,['Society', 'Sports', 'Shopping', 'Science'],['Computers']
11696,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
599,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
42059,['Sports', 'Shopping', 'Society', 'Science'],['Shopping']
21910,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6336,['Adult', 'Sports', 'Society', 'Shopping'],['Computers']
29674,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
28061,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
44939,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
4198,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
3352,['Adult', 'Sports', 'Society', 'Shopping'],['Computers']
13000,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
33328,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
41639,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
46306,['Computers', 'Sports', 'Society', 'Shopping'],['Shopping']
322,['Health', 'Sports', 'Society', 'Shopping'],['Business']
33785,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
49451,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
4285,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
11020,['Computers', 'Sports', 'Society', 'Shopping'],['Recreation']
33447,['Business', 'Sports', 'Society', 'Shopping'],['Business']
55128,['Society', 'Sports', 'Shopping', 'Science'],['Business']
547,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
25107,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
40205,['Games', 'Sports', 'Society', 'Shopping'],['Recreation']
26224,['Society', 'Sports', 'Shopping', 'Science'],['Business']
54276,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3539,['Business', 'Sports', 'Society', 'Shopping'],['Business']
22931,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
26554,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
20653,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
9074,['Health', 'Sports', 'Society', 'Shopping'],['Business']
23469,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
8038,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
43475,['Science', 'Sports', 'Society', 'Shopping'],['Reference', 'Arts']
4607,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
33365,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
50616,['Health', 'Sports', 'Society', 'Shopping'],['Shopping']
31078,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
23540,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
3715,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
26332,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
1252,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
15659,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
49732,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
3205,['Recreation', 'Sports', 'Society', 'Shopping'],['Shopping']
23580,['Recreation', 'Sports', 'Society', 'Shopping'],['Business']
25304,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
6813,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
48513,['Science', 'Sports', 'Society', 'Shopping'],['Computers']
20727,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
43184,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
50742,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
51598,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
3248,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
10492,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
57757,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
2117,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
28911,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
24816,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
37406,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
36900,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
54298,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
36928,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
26378,['Games', 'Sports', 'Society', 'Shopping'],['Computers']
32797,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
34596,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
7842,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
25819,['Computers', 'Sports', 'Society', 'Shopping'],['Recreation']
41112,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
42387,['Arts', 'Sports', 'Society', 'Shopping'],['Shopping']
53573,['Business', 'Sports', 'Society', 'Shopping'],['Business']
4376,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
21913,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
24729,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
34457,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
27159,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
16872,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
20258,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
16714,['Business', 'Sports', 'Society', 'Shopping'],['Recreation', 'Business']
3597,['Society', 'Adult', 'Sports', 'Shopping'],['Arts']
12489,['Computers', 'Business', 'Sports', 'Society'],['Computers']
28356,['Computers', 'Sports', 'Society', 'Shopping'],['Sports']
37691,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6322,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
8353,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
22013,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
53756,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
28569,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
6460,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
5710,['Business', 'Sports', 'Society', 'Shopping'],['Business']
12380,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
2552,['Business', 'Sports', 'Society', 'Shopping'],['Business']
22646,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32740,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
49417,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
58764,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
22062,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
2022,['Business', 'Sports', 'Society', 'Shopping'],['Business']
46366,['Reference', 'Sports', 'Society', 'Shopping'],['Business']
53428,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
13251,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
53153,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
30492,['Health', 'Sports', 'Society', 'Shopping'],['Recreation']
5631,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
25253,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
24038,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
58556,['Business', 'Sports', 'Society', 'Shopping'],['Business']
52618,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
54425,['Adult', 'Sports', 'Society', 'Shopping'],['Computers']
31229,['Health', 'Sports', 'Society', 'Shopping'],['Shopping']
24023,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
12508,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
43216,['Shopping', 'Sports', 'Society', 'Science'],['Recreation']
47690,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
38011,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
23668,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
22125,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
32215,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
10301,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58720,['Shopping', 'Sports', 'Society', 'Science'],['Business']
16251,['Business', 'Sports', 'Society', 'Shopping'],['Business']
8396,['Business', 'Sports', 'Society', 'Shopping'],['Business']
29554,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
8219,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
11069,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
21675,['Business', 'Sports', 'Society', 'Shopping'],['Business']
9501,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
12625,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
1577,['Health', 'Sports', 'Society', 'Shopping'],['Business']
7978,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
25047,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
48291,['Health', 'Sports', 'Society', 'Shopping'],['Recreation']
12741,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
5775,['Games', 'Sports', 'Society', 'Shopping'],['Sports']
28114,['Business', 'Sports', 'Society', 'Shopping'],['Business']
44854,['Shopping', 'Sports', 'Society', 'Science'],['Business']
35271,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
43491,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
42893,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
9817,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
43696,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
8275,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
57764,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
41483,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
53094,['Shopping', 'Sports', 'Society', 'Science'],['Business']
23766,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41678,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
23585,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
40644,['Society', 'Sports', 'Shopping', 'Science'],['Shopping']
35262,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
54440,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
41710,['Business', 'Sports', 'Society', 'Shopping'],['Business']
44791,['Health', 'Sports', 'Society', 'Shopping'],['Computers']
34424,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
42873,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
52653,['Science', 'Sports', 'Society', 'Shopping'],['Computers']
29833,['Health', 'Sports', 'Society', 'Shopping'],['Recreation']
28958,['Computers', 'Sports', 'Society', 'Shopping'],['Shopping']
39797,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
2700,['Business', 'Sports', 'Society', 'Shopping'],['Arts']
38426,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
21494,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
42244,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
27201,['Business', 'Sports', 'Society', 'Shopping'],['Business']
12873,['Health', 'Sports', 'Society', 'Shopping'],['Business']
52919,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
43990,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
51705,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
33385,['Computers', 'Sports', 'Society', 'Shopping'],['Shopping']
45602,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
49360,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
57956,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15530,['Shopping', 'Sports', 'Society', 'Science'],['Business']
13587,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31058,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
49663,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
17098,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
54060,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
16594,['Games', 'Sports', 'Society', 'Shopping'],['Recreation']
6800,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
31461,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
34370,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
49919,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
32648,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
46462,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
10596,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
57667,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
6951,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
54985,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
10006,['Games', 'Sports', 'Society', 'Shopping'],['Arts']
53020,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
33996,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
47712,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
23212,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37001,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
15699,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
15784,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
17202,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
45587,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
31805,['Business', 'Sports', 'Society', 'Shopping'],['Shopping']
4962,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
58707,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
28860,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
38289,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
30141,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
54735,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
22599,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
9806,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
7067,['Health', 'Sports', 'Society', 'Shopping'],['Recreation']
28232,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
35514,['Health', 'Sports', 'Society', 'Shopping'],['Computers']
43226,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
2470,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
32143,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
35647,['Arts', 'Sports', 'Society', 'Shopping'],['Computers']
39615,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
13293,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
24647,['Games', 'Sports', 'Society', 'Shopping'],['Recreation']
12852,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
36894,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
36355,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
50317,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
49404,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
24345,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
43796,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
16218,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
40779,['Arts', 'Sports', 'Society', 'Shopping'],['Shopping', 'Arts']
40797,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
23022,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39417,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
58404,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
15306,['Business', 'Sports', 'Society', 'Shopping'],['Business']
30098,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32070,['Business', 'Sports', 'Society', 'Shopping'],['Business']
14346,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
37250,['Recreation', 'Sports', 'Society', 'Shopping'],['Shopping']
5285,['Business', 'Sports', 'Society', 'Shopping'],['Business']
42640,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
13939,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
58844,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
57117,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
39786,['Science', 'Sports', 'Society', 'Shopping'],['Computers']
45209,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
6162,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
58418,['Society', 'Sports', 'Shopping', 'Science'],['Business']
35752,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
47371,['Business', 'Sports', 'Society', 'Shopping'],['Business']
15879,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
17402,['Shopping', 'Sports', 'Society', 'Science'],['Sports']
36970,['Sports', 'Society', 'Shopping', 'Science'],['Shopping']
42395,['Games', 'Sports', 'Society', 'Shopping'],['Computers']
46228,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
16037,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
5253,['Science', 'Sports', 'Society', 'Shopping'],['Shopping']
32669,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
9137,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
2343,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
47652,['Business', 'Sports', 'Society', 'Shopping'],['Business']
26363,['Society', 'Sports', 'Shopping', 'Science'],['Business']
13115,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
22356,['Science', 'Sports', 'Society', 'Shopping'],['Recreation']
12007,['Computers', 'Sports', 'Society', 'Shopping'],['Arts']
35096,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers', 'Science']
35941,['Society', 'Sports', 'Shopping', 'Science'],['Business']
10230,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
28765,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
37065,['Sports', 'Society', 'Shopping', 'Science'],['Computers']
4334,['Recreation', 'Sports', 'Society', 'Shopping'],['Recreation']
38733,['Recreation', 'Sports', 'Society', 'Shopping'],['Arts']
3305,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
28266,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
33943,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
52101,['Business', 'Sports', 'Society', 'Shopping'],['Business']
53441,['Recreation', 'Sports', 'Society', 'Shopping'],['Computers']
38053,['Recreation', 'Sports', 'Society', 'Shopping'],['Shopping']
4478,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
42192,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
13186,['Health', 'Sports', 'Society', 'Shopping'],['Sports']
49758,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
54014,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
32666,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
41272,['Science', 'Sports', 'Society', 'Shopping'],['Sports']
40105,['Business', 'Sports', 'Society', 'Shopping'],['Business']
5028,['Reference', 'Sports', 'Society', 'Shopping'],['Arts']
50296,['Sports', 'Society', 'Shopping', 'Science'],['Arts']
22608,['Games', 'Sports', 'Society', 'Shopping'],['Business']
30668,['Business', 'Sports', 'Society', 'Shopping'],['Business']
46583,['Health', 'Sports', 'Society', 'Shopping'],['Arts']
5434,['Health', 'Sports', 'Society', 'Shopping'],['Computers']
37831,['Society', 'Sports', 'Shopping', 'Science'],['Shopping']
14330,['Society', 'Sports', 'Shopping', 'Science'],['Sports']
514,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
44753,['Arts', 'Sports', 'Society', 'Shopping'],['Shopping']
11045,['Business', 'Sports', 'Society', 'Shopping'],['Business']
39062,['Health', 'Sports', 'Society', 'Shopping'],['Sports']
21556,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
41669,['Business', 'Sports', 'Society', 'Shopping'],['Recreation']
43338,['Science', 'Sports', 'Society', 'Shopping'],['Arts']
52829,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
23676,['Arts', 'Sports', 'Society', 'Shopping'],['Recreation']
12471,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
15312,['Business', 'Sports', 'Society', 'Shopping'],['Business']
29834,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
50747,['Computers', 'Sports', 'Society', 'Shopping'],['Computers']
14366,['Science', 'Sports', 'Society', 'Shopping'],['Shopping']
42910,['Computers', 'Sports', 'Society', 'Shopping'],['Business']
31535,['Business', 'Sports', 'Society', 'Shopping'],['Business']
43245,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
108,['Shopping', 'Sports', 'Society', 'Science'],['Computers']
1791,['Health', 'Sports', 'Society', 'Shopping'],['Recreation']
52273,['Arts', 'Sports', 'Society', 'Shopping'],['Arts']
37988,['Health', 'Sports', 'Society', 'Shopping'],['Recreation']
43479,['Shopping', 'Sports', 'Society', 'Science'],['Shopping']
32178,['Games', 'Sports', 'Society', 'Shopping'],['Recreation']
40176,['Sports', 'Society', 'Shopping', 'Science'],['Sports']
40857,['Business', 'Sports', 'Society', 'Shopping'],['Computers']
