52866, predicted: Kids, actual: Games
47407, predicted: Reference, actual: Business
47420, predicted: Reference, actual: Business
47435, predicted: Home, actual: Business
47441, predicted: Shopping, actual: Business
47446, predicted: Home, actual: Business
47472, predicted: Home, actual: Business
47490, predicted: Arts, actual: Business
47502, predicted: Computers, actual: Business
47517, predicted: Recreation, actual: Business
47559, predicted: Science, actual: Business
47618, predicted: Recreation, actual: Business
47664, predicted: Recreation, actual: Business
47747, predicted: Shopping, actual: Business
47749, predicted: Health, actual: Business
47762, predicted: Reference, actual: Business
47773, predicted: Shopping, actual: Business
47780, predicted: Shopping, actual: Business
47784, predicted: Shopping, actual: Business
47825, predicted: Health, actual: Business
47861, predicted: Recreation, actual: Business
47885, predicted: Regional, actual: Business
47891, predicted: News, actual: Business
47906, predicted: Home, actual: Business
47963, predicted: Computers, actual: Business
47965, predicted: Science, actual: Business
48037, predicted: Science, actual: Business
48050, predicted: Home, actual: Business
48081, predicted: Regional, actual: Business
48108, predicted: Computers, actual: Business
48111, predicted: Computers, actual: Business
48128, predicted: Business, actual: Computers
48194, predicted: Computers, actual: Business
48199, predicted: Computers, actual: Business
48246, predicted: Computers, actual: Business
48248, predicted: Computers, actual: Business
47238, predicted: Computers, actual: Business
47459, predicted: Health, actual: Business
47549, predicted: Shopping, actual: Business
49587, predicted: Recreation, actual: Business
49600, predicted: Recreation, actual: Business
49619, predicted: Reference, actual: Business
49667, predicted: Home, actual: Business
49697, predicted: Home, actual: Business
49701, predicted: Arts, actual: Business
52669, predicted: Shopping, actual: Business
52683, predicted: Games, actual: Computers
52707, predicted: Reference, actual: Computers
52720, predicted: Science, actual: Computers
52729, predicted: Science, actual: Computers
52733, predicted: Science, actual: Computers
52789, predicted: Science, actual: Computers
52830, predicted: Science, actual: Computers
52837, predicted: Science, actual: Computers
52846, predicted: Business, actual: Computers
52858, predicted: Science, actual: Computers
58235, predicted: Science, actual: Computers
45211, predicted: Business, actual: Computers
45276, predicted: Science, actual: Computers
45409, predicted: Science, actual: Computers
45832, predicted: Games, actual: Computers
46041, predicted: Business, actual: Computers
46221, predicted: Games, actual: Computers
46887, predicted: Business, actual: Computers
48223, predicted: Science, actual: Computers
48234, predicted: Shopping, actual: Computers
48282, predicted: Recreation, actual: Computers
48432, predicted: Business, actual: Computers
48445, predicted: Games, actual: Computers
48506, predicted: Reference, actual: Computers
48507, predicted: Science, actual: Computers
48519, predicted: Reference, actual: Computers
48522, predicted: Science, actual: Computers
48536, predicted: Reference, actual: Computers
48557, predicted: Science, actual: Computers
48566, predicted: Recreation, actual: Computers
48585, predicted: Reference, actual: Computers
48589, predicted: Reference, actual: Computers
48591, predicted: Reference, actual: Computers
48630, predicted: Business, actual: Computers
48753, predicted: Business, actual: Computers
48789, predicted: Business, actual: Computers
48872, predicted: Business, actual: Computers
48877, predicted: Business, actual: Computers
49021, predicted: Business, actual: Computers
49037, predicted: Business, actual: Computers
49213, predicted: Science, actual: Computers
49408, predicted: Reference, actual: Computers
49490, predicted: Arts, actual: Computers
51555, predicted: Science, actual: Computers
51614, predicted: Health, actual: Computers
51743, predicted: Reference, actual: Computers
51795, predicted: Science, actual: Computers
51829, predicted: Shopping, actual: Computers
51959, predicted: Kids, actual: Computers
52069, predicted: Kids, actual: Computers
52125, predicted: Kids, actual: Computers
52147, predicted: Recreation, actual: Computers
52169, predicted: Kids, actual: Computers
52334, predicted: Kids, actual: Computers
52449, predicted: Kids, actual: Computers
52457, predicted: Reference, actual: Computers
52514, predicted: Kids, actual: Computers
52534, predicted: Society, actual: Computers
52593, predicted: Science, actual: Computers
37132, predicted: Business, actual: Computers
37919, predicted: Business, actual: Computers
37932, predicted: Business, actual: Science
38254, predicted: Regional, actual: Computers
38304, predicted: Business, actual: Computers
38330, predicted: Business, actual: Computers
38405, predicted: Arts, actual: Computers
38436, predicted: Health, actual: Computers
38447, predicted: Arts, actual: Health
38466, predicted: Reference, actual: Computers
38674, predicted: Reference, actual: Computers
38803, predicted: Reference, actual: Computers
39085, predicted: Business, actual: Computers
39604, predicted: Shopping, actual: Computers
39656, predicted: Games, actual: Computers
39729, predicted: Business, actual: Computers
40260, predicted: Business, actual: Computers
40426, predicted: Business, actual: Computers
40792, predicted: Kids, actual: Computers
42583, predicted: Reference, actual: Computers
42657, predicted: Business, actual: Computers
42707, predicted: Home, actual: Computers
42998, predicted: News, actual: Computers
43354, predicted: Science, actual: Computers
43901, predicted: Business, actual: Computers
43909, predicted: Reference, actual: Computers
44033, predicted: Recreation, actual: Computers
44037, predicted: Games, actual: Computers
44105, predicted: Reference, actual: Computers
44131, predicted: Science, actual: Computers
44136, predicted: Recreation, actual: Computers
44144, predicted: Science, actual: Computers
44203, predicted: Science, actual: Computers
44273, predicted: Computers, actual: Science
44297, predicted: Computers, actual: Science
44315, predicted: Computers, actual: Science
44318, predicted: Games, actual: Computers
44339, predicted: Business, actual: Computers
44401, predicted: Business, actual: Computers
44407, predicted: Recreation, actual: Computers
44434, predicted: Reference, actual: Computers
44457, predicted: Business, actual: Computers
44496, predicted: Computers, actual: Regional
44499, predicted: Reference, actual: Computers
44553, predicted: Science, actual: Computers
44558, predicted: Science, actual: Computers
44598, predicted: Business, actual: Computers
44632, predicted: Science, actual: Computers
44639, predicted: Science, actual: Computers
44725, predicted: Business, actual: Computers
44784, predicted: Science, actual: Computers
44785, predicted: Games, actual: Computers
44789, predicted: Health, actual: Computers
44835, predicted: Games, actual: Computers
44838, predicted: Games, actual: Computers
45081, predicted: Games, actual: Computers
45181, predicted: Science, actual: Computers
45250, predicted: Reference, actual: Computers
45351, predicted: Health, actual: Computers
45362, predicted: Recreation, actual: Computers
45413, predicted: Games, actual: Computers
45615, predicted: Science, actual: Computers
45647, predicted: Reference, actual: Computers
45830, predicted: Reference, actual: Games
45835, predicted: Computers, actual: Games
45998, predicted: Recreation, actual: Games
46127, predicted: Business, actual: Games
46171, predicted: Recreation, actual: Games
46300, predicted: Regional, actual: Games
46319, predicted: Recreation, actual: Business
46358, predicted: Reference, actual: Computers
46376, predicted: Science, actual: News
46407, predicted: Computers, actual: News
46419, predicted: Arts, actual: News
46423, predicted: Computers, actual: News
46439, predicted: Recreation, actual: News
46451, predicted: Science, actual: News
46506, predicted: Computers, actual: Recreation
46566, predicted: Arts, actual: Games
46640, predicted: Business, actual: Games
46725, predicted: Sports, actual: Games
46774, predicted: Reference, actual: Games
46778, predicted: Science, actual: Games
46790, predicted: Games, actual: Society
46796, predicted: Recreation, actual: Games
46898, predicted: Shopping, actual: Games
46911, predicted: Shopping, actual: Games
47263, predicted: Shopping, actual: Games
47361, predicted: Kids, actual: Games
47375, predicted: Kids, actual: Games
47420, predicted: Business, actual: Games
47451, predicted: Recreation, actual: Games
47502, predicted: Recreation, actual: Games
47506, predicted: Science, actual: Games
47521, predicted: Adult, actual: Games
47575, predicted: Recreation, actual: Games
47686, predicted: Arts, actual: Games
47770, predicted: Society, actual: Games
47780, predicted: Computers, actual: Games
47786, predicted: Adult, actual: Games
47861, predicted: Kids, actual: Games
48037, predicted: Science, actual: Health
48057, predicted: Kids, actual: Health
48081, predicted: Society, actual: Health
48111, predicted: Reference, actual: Health
48120, predicted: Kids, actual: Health
48248, predicted: Society, actual: Health
52866, predicted: Home, actual: Health
49559, predicted: Reference, actual: Health
49568, predicted: Society, actual: Health
49697, predicted: Business, actual: Health
49701, predicted: Kids, actual: Health
52683, predicted: Science, actual: Health
52707, predicted: Kids, actual: Health
52749, predicted: Arts, actual: Health
52780, predicted: Home, actual: Health
45627, predicted: Health, actual: Society
48168, predicted: Science, actual: Health
48267, predicted: Science, actual: Health
48323, predicted: Health, actual: Sports
48368, predicted: Business, actual: Health
48432, predicted: Business, actual: Health
48440, predicted: News, actual: Health
48772, predicted: Health, actual: Society
49006, predicted: Arts, actual: Health
49043, predicted: Science, actual: Health
49128, predicted: News, actual: Health
49253, predicted: Reference, actual: Health
49358, predicted: Reference, actual: Health
49390, predicted: Society, actual: Health
49422, predicted: Kids, actual: Health
49435, predicted: Home, actual: Health
49545, predicted: Society, actual: Health
51691, predicted: Reference, actual: Health
51694, predicted: Science, actual: Health
51947, predicted: Science, actual: Health
52060, predicted: Recreation, actual: Health
52169, predicted: Recreation, actual: Health
52534, predicted: Science, actual: Health
37290, predicted: Reference, actual: Health
37517, predicted: Computers, actual: Health
38254, predicted: Science, actual: Health
39656, predicted: Home, actual: Health
40625, predicted: Science, actual: Health
40784, predicted: Shopping, actual: Health
42760, predicted: Recreation, actual: Health
42811, predicted: Business, actual: Health
42914, predicted: Recreation, actual: Health
43354, predicted: Recreation, actual: Health
43412, predicted: Kids, actual: Health
43681, predicted: News, actual: Health
43780, predicted: Science, actual: Health
43935, predicted: Science, actual: Health
44033, predicted: Kids, actual: Health
44144, predicted: Games, actual: Health
44145, predicted: Computers, actual: Health
44173, predicted: Home, actual: Health
44244, predicted: Recreation, actual: Health
44250, predicted: News, actual: Health
44273, predicted: Home, actual: Health
44290, predicted: News, actual: Health
44297, predicted: Games, actual: Health
44302, predicted: Home, actual: Health
44315, predicted: Kids, actual: Health
44318, predicted: Health, actual: Science
44327, predicted: Home, actual: Recreation
44331, predicted: Computers, actual: Shopping
44340, predicted: Home, actual: Recreation
44401, predicted: Shopping, actual: Home
44457, predicted: Recreation, actual: Home
44463, predicted: Recreation, actual: Home
44496, predicted: Health, actual: Home
44499, predicted: Recreation, actual: Home
44539, predicted: Reference, actual: Home
44553, predicted: Games, actual: Home
44558, predicted: Health, actual: Home
44583, predicted: Recreation, actual: Home
44598, predicted: Health, actual: Home
44639, predicted: Home, actual: Kids
44681, predicted: Reference, actual: Home
44725, predicted: Reference, actual: Home
44784, predicted: Regional, actual: Home
44875, predicted: Reference, actual: Home
44934, predicted: Kids, actual: Home
44990, predicted: Recreation, actual: Home
45219, predicted: Recreation, actual: Home
45237, predicted: Science, actual: Home
45595, predicted: Kids, actual: Home
45647, predicted: Recreation, actual: Home
45668, predicted: Recreation, actual: Home
45680, predicted: Arts, actual: Home
45704, predicted: Arts, actual: Home
45758, predicted: Games, actual: Home
45836, predicted: Business, actual: Home
45896, predicted: Business, actual: Home
45935, predicted: Health, actual: Home
46032, predicted: Computers, actual: Home
46077, predicted: Science, actual: Home
46100, predicted: Recreation, actual: Home
46127, predicted: Arts, actual: Kids
46171, predicted: Recreation, actual: Kids
46203, predicted: Computers, actual: Kids
46217, predicted: Adult, actual: Kids
46220, predicted: Games, actual: Kids
46300, predicted: Games, actual: Kids
46313, predicted: Computers, actual: Kids
46327, predicted: Recreation, actual: Kids
46358, predicted: Reference, actual: Kids
46361, predicted: Recreation, actual: Kids
46376, predicted: Reference, actual: Kids
46407, predicted: Reference, actual: Kids
46419, predicted: Arts, actual: Kids
46423, predicted: Games, actual: Kids
46439, predicted: Health, actual: Kids
46462, predicted: Health, actual: Kids
46463, predicted: Health, actual: Kids
46500, predicted: Reference, actual: Kids
46506, predicted: Health, actual: Kids
46507, predicted: Health, actual: Kids
46529, predicted: Reference, actual: Kids
46566, predicted: Recreation, actual: Kids
46587, predicted: Reference, actual: Society
46640, predicted: Arts, actual: Kids
46715, predicted: Health, actual: Kids
46725, predicted: Games, actual: Kids
46745, predicted: Games, actual: Kids
46764, predicted: Recreation, actual: Kids
46820, predicted: Reference, actual: Kids
46839, predicted: Home, actual: Science
46847, predicted: Home, actual: Kids
46849, predicted: Reference, actual: Kids
46877, predicted: Reference, actual: Kids
46894, predicted: Science, actual: Kids
46898, predicted: Science, actual: Kids
46918, predicted: Science, actual: Kids
46934, predicted: Recreation, actual: Kids
46964, predicted: Kids, actual: Science
46979, predicted: Science, actual: Recreation
46988, predicted: Sports, actual: Kids
47035, predicted: Shopping, actual: Kids
47042, predicted: Games, actual: Recreation
47092, predicted: Reference, actual: Kids
47093, predicted: Recreation, actual: Sports
47100, predicted: Recreation, actual: Kids
47129, predicted: Recreation, actual: Kids
47160, predicted: Sports, actual: Kids
47213, predicted: Recreation, actual: Sports
47223, predicted: Kids, actual: Sports
47318, predicted: Shopping, actual: Kids
47319, predicted: Kids, actual: Recreation
47361, predicted: Games, actual: Kids
47367, predicted: Recreation, actual: Kids
47375, predicted: Recreation, actual: Kids
47385, predicted: Health, actual: Kids
47392, predicted: Health, actual: Kids
47397, predicted: Health, actual: Society
47407, predicted: Computers, actual: Kids
47435, predicted: Reference, actual: Kids
47441, predicted: Business, actual: Kids
47446, predicted: Recreation, actual: Kids
47451, predicted: Recreation, actual: Kids
47472, predicted: Science, actual: Kids
47490, predicted: Recreation, actual: Kids
47502, predicted: Health, actual: Kids
47506, predicted: Recreation, actual: Kids
47517, predicted: Recreation, actual: Kids
47521, predicted: Recreation, actual: Kids
47523, predicted: Home, actual: Kids
47529, predicted: Recreation, actual: Kids
47530, predicted: Recreation, actual: Kids
47559, predicted: Science, actual: News
47575, predicted: Society, actual: News
47592, predicted: Recreation, actual: News
47636, predicted: Arts, actual: News
47664, predicted: Arts, actual: News
47722, predicted: Games, actual: News
47731, predicted: Regional, actual: News
47747, predicted: Computers, actual: News
47762, predicted: Shopping, actual: Regional
47770, predicted: Science, actual: Society
47773, predicted: Reference, actual: Arts
47780, predicted: Reference, actual: Arts
47786, predicted: Games, actual: Arts
47802, predicted: Reference, actual: Arts
47810, predicted: Reference, actual: Arts
47825, predicted: Computers, actual: Arts
47860, predicted: Business, actual: Shopping
47861, predicted: Regional, actual: Business
47890, predicted: Home, actual: Business
47906, predicted: Health, actual: Kids
47914, predicted: Recreation, actual: Home
47916, predicted: Home, actual: News
47963, predicted: Kids, actual: News
47965, predicted: Arts, actual: News
47984, predicted: Arts, actual: News
48029, predicted: Society, actual: News
48037, predicted: Computers, actual: News
48050, predicted: Computers, actual: Business
48057, predicted: Computers, actual: Business
48081, predicted: Science, actual: Society
48108, predicted: Shopping, actual: Business
48111, predicted: Science, actual: Computers
48120, predicted: Science, actual: Computers
48194, predicted: Recreation, actual: Computers
52866, predicted: Recreation, actual: Health
47293, predicted: Business, actual: Health
49568, predicted: Business, actual: Home
49574, predicted: Health, actual: Recreation
49667, predicted: Reference, actual: News
52683, predicted: Reference, actual: News
52780, predicted: Arts, actual: News
52830, predicted: Business, actual: News
52837, predicted: Business, actual: News
52846, predicted: Science, actual: News
52858, predicted: Business, actual: News
58235, predicted: Recreation, actual: News
45409, predicted: Recreation, actual: News
45541, predicted: Arts, actual: News
45832, predicted: Recreation, actual: News
45951, predicted: Recreation, actual: News
46041, predicted: Recreation, actual: Society
46221, predicted: Arts, actual: News
46320, predicted: Arts, actual: News
46425, predicted: Society, actual: News
46510, predicted: Reference, actual: News
46567, predicted: Games, actual: News
46887, predicted: Health, actual: News
46930, predicted: Health, actual: News
48141, predicted: Arts, actual: News
48168, predicted: Recreation, actual: News
48187, predicted: Arts, actual: News
48208, predicted: Reference, actual: News
48223, predicted: Science, actual: News
48234, predicted: Games, actual: News
48252, predicted: Health, actual: News
48282, predicted: Adult, actual: News
48323, predicted: Health, actual: News
48330, predicted: Business, actual: News
48366, predicted: Science, actual: News
48445, predicted: Arts, actual: News
48473, predicted: Recreation, actual: News
48506, predicted: Science, actual: News
48507, predicted: Recreation, actual: News
48522, predicted: Reference, actual: Recreation
48557, predicted: Shopping, actual: Recreation
48585, predicted: Business, actual: Recreation
48591, predicted: Kids, actual: Recreation
48597, predicted: Kids, actual: Recreation
49043, predicted: Computers, actual: Recreation
49075, predicted: Games, actual: Recreation
49091, predicted: Shopping, actual: Recreation
49151, predicted: Games, actual: Recreation
49213, predicted: Business, actual: Recreation
49230, predicted: Reference, actual: Recreation
49253, predicted: Home, actual: Recreation
49260, predicted: Regional, actual: Recreation
49271, predicted: Regional, actual: Recreation
49362, predicted: Recreation, actual: Shopping
49408, predicted: Reference, actual: Recreation
49435, predicted: Science, actual: Recreation
49444, predicted: Games, actual: Recreation
49515, predicted: Computers, actual: Recreation
49545, predicted: Computers, actual: Recreation
51614, predicted: Reference, actual: Recreation
51829, predicted: Reference, actual: Recreation
51959, predicted: Arts, actual: Recreation
52125, predicted: Reference, actual: Recreation
52169, predicted: Computers, actual: Recreation
52250, predicted: Games, actual: Recreation
52337, predicted: Computers, actual: Recreation
52374, predicted: Computers, actual: Recreation
37132, predicted: Home, actual: Recreation
37301, predicted: Computers, actual: Recreation
38254, predicted: Science, actual: Recreation
38304, predicted: Adult, actual: Recreation
38330, predicted: Games, actual: Recreation
38405, predicted: Games, actual: Recreation
38436, predicted: Games, actual: Recreation
38447, predicted: Computers, actual: Recreation
39729, predicted: Shopping, actual: Recreation
40732, predicted: Arts, actual: Recreation
40765, predicted: Science, actual: Recreation
42553, predicted: Health, actual: Reference
42583, predicted: Computers, actual: Reference
42657, predicted: Home, actual: Reference
42707, predicted: Computers, actual: Reference
42760, predicted: Recreation, actual: Reference
42914, predicted: Computers, actual: Reference
43400, predicted: Arts, actual: Reference
43692, predicted: Recreation, actual: Reference
43729, predicted: Computers, actual: Reference
43909, predicted: Recreation, actual: Reference
43935, predicted: Computers, actual: Reference
44033, predicted: Computers, actual: Reference
44037, predicted: Computers, actual: Reference
44106, predicted: Arts, actual: Reference
44138, predicted: Computers, actual: Reference
44144, predicted: Computers, actual: Reference
44145, predicted: Recreation, actual: Reference
44171, predicted: Recreation, actual: Reference
44173, predicted: Reference, actual: Science
44175, predicted: Reference, actual: Society
44273, predicted: Computers, actual: Reference
44297, predicted: Science, actual: Reference
44331, predicted: Recreation, actual: Regional
44340, predicted: Reference, actual: Regional
44376, predicted: Regional, actual: Science
44378, predicted: Recreation, actual: Regional
44399, predicted: Reference, actual: Regional
44401, predicted: Reference, actual: Regional
44407, predicted: Science, actual: Regional
44413, predicted: Kids, actual: Science
44455, predicted: Recreation, actual: Science
44457, predicted: Business, actual: Science
44463, predicted: Reference, actual: Society
44499, predicted: Reference, actual: Science
44506, predicted: Reference, actual: Science
44539, predicted: Recreation, actual: Shopping
44553, predicted: Recreation, actual: Shopping
44558, predicted: Society, actual: Shopping
44561, predicted: Kids, actual: Shopping
44632, predicted: Society, actual: Shopping
44639, predicted: Computers, actual: Shopping
44785, predicted: Arts, actual: Society
44789, predicted: Business, actual: Society
44807, predicted: Reference, actual: Society
45351, predicted: Business, actual: Sports
45362, predicted: Society, actual: Sports
45389, predicted: Computers, actual: Sports
45647, predicted: Kids, actual: Sports
45704, predicted: Computers, actual: Sports
45835, predicted: Kids, actual: Sports
45836, predicted: Arts, actual: Computers
45884, predicted: Society, actual: Home
45892, predicted: Games, actual: Kids
45896, predicted: Computers, actual: Society
45902, predicted: Computers, actual: Science
45987, predicted: Society, actual: Adult
46100, predicted: Society, actual: Adult
46101, predicted: Society, actual: Adult
46191, predicted: Computers, actual: Arts
46203, predicted: Society, actual: Arts
46217, predicted: Society, actual: Arts
46313, predicted: Society, actual: Arts
46327, predicted: Recreation, actual: Arts
46352, predicted: Business, actual: Arts
46376, predicted: Sports, actual: Arts
46407, predicted: Society, actual: Arts
46419, predicted: Computers, actual: Kids
46423, predicted: Society, actual: Arts
46439, predicted: Games, actual: Arts
46451, predicted: Home, actual: Arts
46462, predicted: Business, actual: Arts
46463, predicted: Health, actual: Arts
46506, predicted: Computers, actual: Arts
46529, predicted: Society, actual: Kids
46544, predicted: Computers, actual: Arts
46549, predicted: Business, actual: Arts
46620, predicted: Society, actual: Business
46684, predicted: Reference, actual: Business
46691, predicted: Shopping, actual: Business
46715, predicted: Home, actual: Business
46764, predicted: Computers, actual: Business
46774, predicted: Society, actual: Business
46778, predicted: Society, actual: Business
46796, predicted: Recreation, actual: Business
46820, predicted: Society, actual: Computers
46847, predicted: Kids, actual: Computers
46894, predicted: Society, actual: Computers
46911, predicted: Society, actual: Computers
46962, predicted: Society, actual: Computers
47042, predicted: Adult, actual: Games
47047, predicted: Shopping, actual: Games
47055, predicted: Reference, actual: Health
47077, predicted: Recreation, actual: Health
47092, predicted: Society, actual: Health
47093, predicted: Kids, actual: News
47100, predicted: Computers, actual: News
47129, predicted: Society, actual: Reference
47160, predicted: Business, actual: Reference
47213, predicted: Shopping, actual: Science
47223, predicted: Kids, actual: Science
47248, predicted: Society, actual: Science
47263, predicted: Computers, actual: Adult
47318, predicted: Shopping, actual: Arts
47319, predicted: Shopping, actual: Business
47361, predicted: Society, actual: Games
47375, predicted: Arts, actual: Adult
47407, predicted: Society, actual: Adult
47446, predicted: Health, actual: Adult
47474, predicted: Arts, actual: Games
47507, predicted: Computers, actual: Adult
47523, predicted: Games, actual: Arts
47529, predicted: Kids, actual: Arts
47575, predicted: Kids, actual: Arts
47619, predicted: Computers, actual: Arts
47636, predicted: Society, actual: Arts
47664, predicted: Home, actual: Arts
47678, predicted: Arts, actual: Regional
47686, predicted: Recreation, actual: Arts
47722, predicted: Home, actual: Arts
47725, predicted: Kids, actual: Games
47743, predicted: Games, actual: Arts
47747, predicted: Shopping, actual: Regional
47749, predicted: Arts, actual: Business
47762, predicted: Shopping, actual: Regional
47770, predicted: Business, actual: Shopping
47773, predicted: Kids, actual: Games
47780, predicted: Computers, actual: Regional
47786, predicted: Shopping, actual: Business
47802, predicted: Arts, actual: Business
47810, predicted: Business, actual: News
47825, predicted: Shopping, actual: Business
47861, predicted: Home, actual: Business
47885, predicted: Computers, actual: Regional
47906, predicted: Home, actual: Computers
47912, predicted: Business, actual: Computers
47914, predicted: Games, actual: Regional
47963, predicted: Arts, actual: Games
48111, predicted: Home, actual: Health
47365, predicted: Computers, actual: Home
47459, predicted: Home, actual: Business
49559, predicted: Shopping, actual: Home
49568, predicted: Home, actual: Science
49574, predicted: Regional, actual: Home
49667, predicted: Computers, actual: Kids
49697, predicted: Computers, actual: Kids
49701, predicted: Science, actual: Kids
49714, predicted: Reference, actual: Kids
49740, predicted: Computers, actual: Kids
52707, predicted: Kids, actual: Science
52720, predicted: Computers, actual: Kids
52729, predicted: Science, actual: Kids
52733, predicted: News, actual: Arts
52749, predicted: Regional, actual: Kids
52780, predicted: Reference, actual: Science
52789, predicted: Health, actual: Kids
52830, predicted: Computers, actual: Kids
52837, predicted: Shopping, actual: Arts
52846, predicted: Kids, actual: Arts
52858, predicted: Health, actual: Science
45409, predicted: Kids, actual: News
45627, predicted: News, actual: Regional
46320, predicted: Arts, actual: News
46425, predicted: Regional, actual: News
46510, predicted: Regional, actual: Recreation
46887, predicted: Recreation, actual: News
48168, predicted: Regional, actual: Recreation
48187, predicted: Computers, actual: Recreation
48208, predicted: Home, actual: Recreation
48223, predicted: Games, actual: Recreation
48234, predicted: Home, actual: Business
48282, predicted: Regional, actual: Recreation
48330, predicted: Science, actual: Recreation
48366, predicted: Reference, actual: Regional
48432, predicted: Science, actual: Shopping
48507, predicted: Science, actual: Reference
48519, predicted: Science, actual: Reference
48557, predicted: Health, actual: Reference
48566, predicted: Science, actual: Society
48585, predicted: Science, actual: Reference
48589, predicted: Science, actual: Regional
48597, predicted: Business, actual: Regional
48613, predicted: Home, actual: Science
48664, predicted: Kids, actual: Science
48717, predicted: Reference, actual: Science
48724, predicted: Health, actual: Regional
48731, predicted: Reference, actual: Society
48753, predicted: Computers, actual: Science
48772, predicted: Shopping, actual: Regional
48915, predicted: Games, actual: Shopping
48960, predicted: Arts, actual: Shopping
49021, predicted: Kids, actual: Society
49022, predicted: News, actual: Society
49024, predicted: Arts, actual: Society
49037, predicted: Games, actual: Society
49043, predicted: Sports, actual: Society
49075, predicted: Health, actual: Society
49091, predicted: Adult, actual: Society
49101, predicted: News, actual: Society
49151, predicted: Kids, actual: Sports
49213, predicted: Recreation, actual: Sports
49230, predicted: Games, actual: Sports
49260, predicted: Kids, actual: Sports
49271, predicted: Recreation, actual: Sports
49362, predicted: Arts, actual: Adult
51543, predicted: Kids, actual: Recreation
51647, predicted: Games, actual: Adult
51694, predicted: Computers, actual: Adult
52147, predicted: Home, actual: Adult
52169, predicted: News, actual: Adult
52280, predicted: Recreation, actual: Adult
52405, predicted: Arts, actual: Adult
52414, predicted: Business, actual: Adult
52449, predicted: Recreation, actual: Adult
52564, predicted: Reference, actual: Adult
52650, predicted: Recreation, actual: Adult
58230, predicted: Recreation, actual: Adult
37290, predicted: Games, actual: Arts
37350, predicted: Computers, actual: Arts
37919, predicted: Recreation, actual: Arts
38254, predicted: Reference, actual: Arts
38330, predicted: Kids, actual: Arts
38405, predicted: Recreation, actual: Arts
38436, predicted: Reference, actual: Arts
38803, predicted: Recreation, actual: Arts
38868, predicted: Recreation, actual: Arts
39729, predicted: Recreation, actual: Arts
39869, predicted: Reference, actual: Arts
40260, predicted: News, actual: Arts
40426, predicted: Shopping, actual: Arts
40429, predicted: Games, actual: Arts
40625, predicted: Games, actual: Arts
40732, predicted: Home, actual: Arts
40765, predicted: Home, actual: Arts
40784, predicted: Recreation, actual: Arts
40792, predicted: Recreation, actual: Arts
41219, predicted: Regional, actual: Arts
41486, predicted: Recreation, actual: Arts
41642, predicted: Computers, actual: Arts
42022, predicted: Computers, actual: Arts
42036, predicted: Computers, actual: Arts
42195, predicted: Games, actual: Adult
42553, predicted: Health, actual: Arts
42583, predicted: Business, actual: Shopping
42707, predicted: Arts, actual: Adult
42811, predicted: Games, actual: Arts
42869, predicted: Shopping, actual: Arts
42998, predicted: Computers, actual: Arts
43122, predicted: Recreation, actual: Arts
43142, predicted: Adult, actual: Arts
43170, predicted: Recreation, actual: Arts
43354, predicted: Reference, actual: Recreation
43400, predicted: Shopping, actual: Arts
43412, predicted: Games, actual: Arts
43533, predicted: Games, actual: Arts
43681, predicted: Kids, actual: Arts
43692, predicted: Computers, actual: Arts
43729, predicted: Recreation, actual: Arts
43935, predicted: Recreation, actual: Business
44033, predicted: Science, actual: Business
44037, predicted: Computers, actual: Business
44085, predicted: Science, actual: Business
44105, predicted: Computers, actual: Business
44131, predicted: Society, actual: Recreation
44138, predicted: Kids, actual: Sports
44144, predicted: Recreation, actual: Society
44161, predicted: Business, actual: Society
44175, predicted: Reference, actual: Arts
44184, predicted: Society, actual: Arts
44190, predicted: Kids, actual: Arts
44209, predicted: Games, actual: Arts
44244, predicted: Games, actual: Arts
44250, predicted: Society, actual: Arts
44273, predicted: Arts, actual: Society
44331, predicted: Society, actual: Business
44340, predicted: Kids, actual: Regional
44378, predicted: Regional, actual: Business
44434, predicted: Shopping, actual: Business
44454, predicted: Recreation, actual: Business
44455, predicted: Society, actual: Business
44457, predicted: Shopping, actual: Business
44496, predicted: Computers, actual: Regional
44553, predicted: Reference, actual: Business
44558, predicted: Reference, actual: Business
44591, predicted: Regional, actual: Business
44598, predicted: Society, actual: Business
44632, predicted: Regional, actual: News
44681, predicted: Regional, actual: Business
44725, predicted: Society, actual: Business
44784, predicted: Regional, actual: Business
44785, predicted: Sports, actual: Business
44835, predicted: Games, actual: Business
44838, predicted: Society, actual: Business
44875, predicted: Home, actual: Business
45081, predicted: Business, actual: Home
45148, predicted: Shopping, actual: Business
45219, predicted: Computers, actual: Business
45237, predicted: Arts, actual: Business
45362, predicted: Business, actual: Society
45389, predicted: Regional, actual: Business
45403, predicted: Society, actual: Business
45559, predicted: Arts, actual: Business
45605, predicted: Regional, actual: Business
45615, predicted: Home, actual: Business
45704, predicted: Computers, actual: Business
45835, predicted: Sports, actual: Business
45884, predicted: Regional, actual: Business
45892, predicted: Computers, actual: Business
45896, predicted: Computers, actual: Business
45899, predicted: Computers, actual: Business
45902, predicted: Shopping, actual: Business
45926, predicted: Computers, actual: Business
45977, predicted: Computers, actual: Business
46057, predicted: Regional, actual: Business
46071, predicted: Regional, actual: Business
46073, predicted: Regional, actual: Business
46077, predicted: Shopping, actual: Business
46100, predicted: Shopping, actual: Business
46101, predicted: Shopping, actual: Business
46171, predicted: Reference, actual: Computers
46172, predicted: Business, actual: Computers
46264, predicted: Arts, actual: Computers
46327, predicted: Business, actual: Computers
