12288, predicted: ['Business'], actual: Computers
51555, predicted: ['Shopping'], actual: Computers
2411, predicted: ['Computers'], actual: Adult
14700, predicted: ['Home'], actual: Games
18797, predicted: ['Business'], actual: Home
6511, predicted: ['Recreation'], actual: Business
56856, predicted: ['Society'], actual: News
58183, predicted: ['Shopping'], actual: Science
26999, predicted: ['Computers'], actual: Science
11401, predicted: ['Business'], actual: Computers
43388, predicted: ['Kids'], actual: Games
18837, predicted: ['Business'], actual: Home
27008, predicted: ['Home'], actual: Science
14724, predicted: ['Computers'], actual: Games
37270, predicted: ['Sports'], actual: Society
51590, predicted: ['Society'], actual: Computers
43400, predicted: ['Society'], actual: Regional
27017, predicted: ['Health'], actual: Science
27019, predicted: ['Business'], actual: Science
18828, predicted: ['Business'], actual: Home
10637, predicted: ['Arts'], actual: Computers
47502, predicted: ['Computers'], actual: Arts
43407, predicted: ['Society'], actual: Reference
55696, predicted: ['Shopping'], actual: Home
18833, predicted: ['Science'], actual: Home
22933, predicted: ['Science'], actual: Recreation
55702, predicted: ['Arts'], actual: Home
2458, predicted: ['Sports'], actual: Adult
6555, predicted: ['Health'], actual: Business
47517, predicted: ['Society'], actual: Arts
51614, predicted: ['Society'], actual: Computers
11957, predicted: ['Arts'], actual: Computers
55712, predicted: ['Health'], actual: Home
44784, predicted: ['Business'], actual: Sports
27035, predicted: ['Business'], actual: Science
14756, predicted: ['Recreation'], actual: Games
27046, predicted: ['Shopping'], actual: Science
14759, predicted: ['Recreation'], actual: Games
2472, predicted: ['Recreation'], actual: Adult
8604, predicted: ['Shopping'], actual: Business
6570, predicted: ['Health'], actual: Business
47531, predicted: ['Computers'], actual: Kids
27052, predicted: ['Arts'], actual: Science
10671, predicted: ['Science'], actual: Computers
14768, predicted: ['Shopping'], actual: Games
55027, predicted: ['Arts'], actual: Health
27060, predicted: ['Health'], actual: Science
6582, predicted: ['Recreation'], actual: Business
9289, predicted: ['Business'], actual: Recreation
45501, predicted: ['Computers'], actual: Arts
43453, predicted: ['Arts'], actual: Adult
14782, predicted: ['Kids'], actual: Games
2496, predicted: ['Recreation'], actual: Adult
14786, predicted: ['Adult'], actual: Games
35267, predicted: ['Arts'], actual: Society
18885, predicted: ['Computers'], actual: Home
16801, predicted: ['Science'], actual: Health
39368, predicted: ['Society'], actual: Sports
2505, predicted: ['Recreation'], actual: Adult
49570, predicted: ['Reference'], actual: Business
18894, predicted: ['Recreation'], actual: Home
51665, predicted: ['Business'], actual: Computers
6563, predicted: ['Health'], actual: Business
56004, predicted: ['Business'], actual: Home
55765, predicted: ['Society'], actual: Home
2518, predicted: ['Arts'], actual: Adult
47575, predicted: ['Society'], actual: Arts
27362, predicted: ['Health'], actual: Science
493, predicted: ['Arts'], actual: Games
31196, predicted: ['Health'], actual: Shopping
2525, predicted: ['Business'], actual: Adult
52827, predicted: ['Science'], actual: Computers
55776, predicted: ['Society'], actual: Home
55777, predicted: ['Sports'], actual: Home
27106, predicted: ['Business'], actual: Science
43491, predicted: ['Recreation'], actual: Adult
8614, predicted: ['Shopping'], actual: Business
26332, predicted: ['Arts'], actual: Society
47592, predicted: ['Society'], actual: Arts
35305, predicted: ['Business'], actual: Society
47594, predicted: ['Shopping'], actual: Arts
55789, predicted: ['Health'], actual: Home
51694, predicted: ['Business'], actual: Computers
2543, predicted: ['Business'], actual: Shopping
39408, predicted: ['News'], actual: Sports
20904, predicted: ['Home'], actual: News
6642, predicted: ['Science'], actual: Business
35317, predicted: ['Computers'], actual: Society
31222, predicted: ['Business'], actual: Shopping
10743, predicted: ['Recreation'], actual: Computers
50004, predicted: ['Shopping'], actual: Business
23033, predicted: ['Games'], actual: Recreation
6652, predicted: ['Health'], actual: Business
41386, predicted: ['Games'], actual: Sports
10753, predicted: ['Business'], actual: Computers
27138, predicted: ['Recreation'], actual: Science
2563, predicted: ['Shopping'], actual: Adult
14852, predicted: ['News'], actual: Games
3158, predicted: ['Recreation'], actual: Arts
10451, predicted: ['Computers'], actual: Business
1793, predicted: ['Recreation'], actual: Sports
23048, predicted: ['Arts'], actual: Recreation
29100, predicted: ['Computers'], actual: Science
18955, predicted: ['Science'], actual: Kids
23053, predicted: ['Arts'], actual: Recreation
25688, predicted: ['Games'], actual: Reference
16589, predicted: ['Arts'], actual: Health
26371, predicted: ['Arts'], actual: Reference
23061, predicted: ['Reference'], actual: Recreation
8255, predicted: ['Health'], actual: Business
2583, predicted: ['Shopping'], actual: Adult
31256, predicted: ['Business'], actual: Shopping
6682, predicted: ['Computers'], actual: Business
10779, predicted: ['Business'], actual: Computers
27168, predicted: ['Reference'], actual: Science
23074, predicted: ['Arts'], actual: Recreation
43556, predicted: ['Business'], actual: Computers
35365, predicted: ['Reference'], actual: Society
23078, predicted: ['Arts'], actual: Recreation
18983, predicted: ['Arts'], actual: Kids
55850, predicted: ['Society'], actual: Home
9991, predicted: ['Arts'], actual: Business
27180, predicted: ['Computers'], actual: Science
23086, predicted: ['Arts'], actual: Recreation
10800, predicted: ['Recreation'], actual: Computers
1800, predicted: ['Kids'], actual: Sports
20915, predicted: ['Business'], actual: News
6708, predicted: ['Computers'], actual: Business
31285, predicted: ['Computers'], actual: Shopping
27191, predicted: ['Shopping'], actual: Science
11271, predicted: ['Business'], actual: Computers
19001, predicted: ['Recreation'], actual: Kids
25695, predicted: ['Computers'], actual: Reference
47678, predicted: ['Society'], actual: Business
437, predicted: ['Business'], actual: Kids
51776, predicted: ['Business'], actual: Computers
2625, predicted: ['Recreation'], actual: Adult
19010, predicted: ['Arts'], actual: Kids
6725, predicted: ['Recreation'], actual: Business
6726, predicted: ['Arts'], actual: Business
19455, predicted: ['Arts'], actual: Kids
6728, predicted: ['Shopping'], actual: Business
53004, predicted: ['Shopping'], actual: Games
2634, predicted: ['Arts'], actual: Adult
6731, predicted: ['Shopping'], actual: Business
6733, predicted: ['Arts'], actual: Business
19026, predicted: ['Games'], actual: Kids
6739, predicted: ['Computers'], actual: Business
58147, predicted: ['Business'], actual: Science
2647, predicted: ['Recreation'], actual: Adult
19032, predicted: ['Computers'], actual: Kids
2651, predicted: ['Recreation'], actual: Adult
43612, predicted: ['Sports'], actual: Arts
13413, predicted: ['Shopping'], actual: Computers
43616, predicted: ['Business'], actual: Arts
23138, predicted: ['Arts'], actual: Recreation
27237, predicted: ['Health'], actual: Science
1809, predicted: ['Arts'], actual: Sports
444, predicted: ['Arts'], actual: Games
47722, predicted: ['Shopping'], actual: Business
2667, predicted: ['Recreation'], actual: Adult
23148, predicted: ['Computers'], actual: Recreation
47725, predicted: ['Recreation'], actual: Business
14958, predicted: ['Recreation'], actual: Games
2671, predicted: ['Business'], actual: Adult
56282, predicted: ['Arts'], actual: Kids
14961, predicted: ['Arts'], actual: Games
19058, predicted: ['Recreation'], actual: Kids
47731, predicted: ['Computers'], actual: Business
51828, predicted: ['Shopping'], actual: Computers
27070, predicted: ['Recreation'], actual: Science
2678, predicted: ['Health'], actual: Science
27255, predicted: ['Recreation'], actual: Science
2681, predicted: ['Recreation'], actual: Adult
19067, predicted: ['News'], actual: Kids
47743, predicted: ['Recreation'], actual: Business
8640, predicted: ['Shopping'], actual: Business
47747, predicted: ['Shopping'], actual: Business
43653, predicted: ['Society'], actual: Business
2694, predicted: ['Games'], actual: Adult
10889, predicted: ['Games'], actual: Computers
55746, predicted: ['Business'], actual: Science
10894, predicted: ['Business'], actual: Computers
2703, predicted: ['Arts'], actual: Adult
19094, predicted: ['Recreation'], actual: Kids
47770, predicted: ['Shopping'], actual: Business
51867, predicted: ['Arts'], actual: Computers
43676, predicted: ['Shopping'], actual: Business
47773, predicted: ['Shopping'], actual: Business
20933, predicted: ['Science'], actual: News
35489, predicted: ['News'], actual: Society
27301, predicted: ['Recreation'], actual: Science
47784, predicted: ['Shopping'], actual: Business
24348, predicted: ['Computers'], actual: Recreation
47786, predicted: ['Arts'], actual: Business
55187, predicted: ['Kids'], actual: Home
19117, predicted: ['Computers'], actual: Kids
2735, predicted: ['Recreation'], actual: Adult
10928, predicted: ['Business'], actual: Computers
10931, predicted: ['Business'], actual: Computers
51893, predicted: ['Society'], actual: Computers
20937, predicted: ['Business'], actual: News
43704, predicted: ['Shopping'], actual: Business
35513, predicted: ['Home'], actual: Society
47802, predicted: ['Regional'], actual: Business
15035, predicted: ['Recreation'], actual: Games
19132, predicted: ['Recreation'], actual: Kids
2749, predicted: ['Sports'], actual: Arts
56000, predicted: ['Computers'], actual: Home
51905, predicted: ['Business'], actual: Computers
2755, predicted: ['Recreation'], actual: Arts
19140, predicted: ['Arts'], actual: Kids
48246, predicted: ['Sports'], actual: Business
47815, predicted: ['Society'], actual: Business
2760, predicted: ['Recreation'], actual: Arts
33228, predicted: ['Business'], actual: Shopping
47818, predicted: ['Health'], actual: Business
27339, predicted: ['Recreation'], actual: Science
51917, predicted: ['Business'], actual: Computers
35534, predicted: ['Business'], actual: Society
15056, predicted: ['Recreation'], actual: Games
47825, predicted: ['Shopping'], actual: Business
10963, predicted: ['Science'], actual: Computers
6868, predicted: ['Recreation'], actual: Business
27349, predicted: ['Recreation'], actual: Science
31447, predicted: ['Arts'], actual: Shopping
10970, predicted: ['Arts'], actual: Computers
24370, predicted: ['Arts'], actual: Recreation
53029, predicted: ['Sports'], actual: Games
19170, predicted: ['Arts'], actual: Kids
15075, predicted: ['Arts'], actual: Games
43750, predicted: ['Arts'], actual: Business
19175, predicted: ['Arts'], actual: Kids
43752, predicted: ['Arts'], actual: Business
2793, predicted: ['Computers'], actual: Arts
36647, predicted: ['Arts'], actual: Society
39662, predicted: ['Recreation'], actual: Sports
10991, predicted: ['Business'], actual: Computers
27377, predicted: ['Health'], actual: Science
2802, predicted: ['Games'], actual: Arts
20668, predicted: ['Business'], actual: Health
47861, predicted: ['Computers'], actual: Business
19190, predicted: ['Reference'], actual: Kids
43767, predicted: ['Computers'], actual: Regional
43768, predicted: ['Shopping'], actual: Regional
19193, predicted: ['Arts'], actual: Kids
56059, predicted: ['Sports'], actual: Home
20266, predicted: ['Science'], actual: Arts
56062, predicted: ['Shopping'], actual: Home
23295, predicted: ['Shopping'], actual: Recreation
19201, predicted: ['Games'], actual: Kids
6914, predicted: ['Science'], actual: Business
32555, predicted: ['Business'], actual: Shopping
43781, predicted: ['Arts'], actual: Computers
43782, predicted: ['Recreation'], actual: Computers
35591, predicted: ['Reference'], actual: Society
11016, predicted: ['Arts'], actual: Computers
26412, predicted: ['News'], actual: Reference
6922, predicted: ['Arts'], actual: Business
47885, predicted: ['Shopping'], actual: Business
43791, predicted: ['Business'], actual: Computers
58320, predicted: ['Society'], actual: Science
53720, predicted: ['Society'], actual: Health
53014, predicted: ['Shopping'], actual: Games
47891, predicted: ['Shopping'], actual: Business
59182, predicted: ['Computers'], actual: Adult
6935, predicted: ['Shopping'], actual: Business
25732, predicted: ['Recreation'], actual: Reference
31514, predicted: ['Business'], actual: Shopping
23325, predicted: ['Health'], actual: Recreation
35614, predicted: ['Arts'], actual: Society
23327, predicted: ['Arts'], actual: Recreation
35620, predicted: ['Arts'], actual: Society
23333, predicted: ['Kids'], actual: Recreation
6951, predicted: ['Science'], actual: Business
2857, predicted: ['Recreation'], actual: Arts
47914, predicted: ['Health'], actual: Business
32562, predicted: ['Society'], actual: Shopping
29150, predicted: ['Computers'], actual: Science
27446, predicted: ['Business'], actual: Science
19255, predicted: ['Health'], actual: Kids
35642, predicted: ['Arts'], actual: Society
35643, predicted: ['Reference'], actual: Society
35644, predicted: ['Recreation'], actual: Society
18229, predicted: ['Games'], actual: Home
44171, predicted: ['Shopping'], actual: Home
6625, predicted: ['Science'], actual: Business
27464, predicted: ['Business'], actual: Science
56138, predicted: ['Arts'], actual: Kids
2126, predicted: ['Sports'], actual: Adult
47948, predicted: ['Shopping'], actual: Business
10722, predicted: ['Science'], actual: Computers
19278, predicted: ['Arts'], actual: Kids
2896, predicted: ['Recreation'], actual: Arts
35665, predicted: ['Arts'], actual: Society
17418, predicted: ['Shopping'], actual: Health
14819, predicted: ['Recreation'], actual: Games
23383, predicted: ['Arts'], actual: Recreation
27480, predicted: ['Health'], actual: Science
15194, predicted: ['Recreation'], actual: Health
47963, predicted: ['Society'], actual: Business
31580, predicted: ['Business'], actual: Shopping
27486, predicted: ['Shopping'], actual: Science
2914, predicted: ['Recreation'], actual: Arts
19299, predicted: ['Health'], actual: Kids
35684, predicted: ['Computers'], actual: Society
11109, predicted: ['News'], actual: Computers
2919, predicted: ['Recreation'], actual: Arts
2925, predicted: ['Recreation'], actual: Arts
4871, predicted: ['Recreation'], actual: Arts
18921, predicted: ['Recreation'], actual: Home
39801, predicted: ['Arts'], actual: Sports
2938, predicted: ['News'], actual: Arts
43899, predicted: ['Computers'], actual: Games
56188, predicted: ['Arts'], actual: Kids
35709, predicted: ['Sports'], actual: Society
56190, predicted: ['Arts'], actual: Kids
2943, predicted: ['Business'], actual: Arts
49758, predicted: ['Society'], actual: Business
49643, predicted: ['Arts'], actual: Business
43909, predicted: ['Society'], actual: Games
2950, predicted: ['Reference'], actual: Arts
11145, predicted: ['Reference'], actual: Computers
56202, predicted: ['Recreation'], actual: Kids
43916, predicted: ['Business'], actual: Regional
23438, predicted: ['Arts'], actual: Society
20973, predicted: ['Arts'], actual: News
7057, predicted: ['Home'], actual: Business
11154, predicted: ['Business'], actual: Computers
2965, predicted: ['Computers'], actual: Arts
19350, predicted: ['Reference'], actual: Kids
43927, predicted: ['Business'], actual: Games
27545, predicted: ['Regional'], actual: Science
27546, predicted: ['Recreation'], actual: Science
19355, predicted: ['Business'], actual: Kids
7068, predicted: ['Science'], actual: Business
43935, predicted: ['Arts'], actual: Games
2976, predicted: ['Recreation'], actual: Arts
27555, predicted: ['Business'], actual: Science
48037, predicted: ['Science'], actual: Business
7079, predicted: ['Arts'], actual: Business
1180, predicted: ['Business'], actual: Recreation
43946, predicted: ['Shopping'], actual: Games
56235, predicted: ['Recreation'], actual: Kids
53746, predicted: ['Science'], actual: Health
19374, predicted: ['Recreation'], actual: Kids
39856, predicted: ['Games'], actual: Sports
35761, predicted: ['Shopping'], actual: Society
20015, predicted: ['Health'], actual: News
57844, predicted: ['Society'], actual: Reference
35770, predicted: ['Shopping'], actual: Society
35771, predicted: ['Shopping'], actual: Society
3004, predicted: ['Business'], actual: Arts
19390, predicted: ['Science'], actual: Kids
7103, predicted: ['Shopping'], actual: Business
11200, predicted: ['Science'], actual: Computers
43970, predicted: ['Sports'], actual: Games
10059, predicted: ['Health'], actual: Business
3013, predicted: ['Recreation'], actual: Arts
27591, predicted: ['Business'], actual: Science
1868, predicted: ['Arts'], actual: Adult
19406, predicted: ['Arts'], actual: Kids
7119, predicted: ['Computers'], actual: Business
24078, predicted: ['Computers'], actual: Recreation
56021, predicted: ['Shopping'], actual: Home
15315, predicted: ['Computers'], actual: Health
56278, predicted: ['Business'], actual: Kids
50020, predicted: ['Shopping'], actual: Business
23514, predicted: ['Reference'], actual: Recreation
27612, predicted: ['News'], actual: Science
53185, predicted: ['Shopping'], actual: Games
27616, predicted: ['Reference'], actual: Science
23521, predicted: ['Shopping'], actual: Recreation
56292, predicted: ['Arts'], actual: Kids
52199, predicted: ['Business'], actual: Computers
11241, predicted: ['Arts'], actual: Computers
19434, predicted: ['Games'], actual: Kids
27634, predicted: ['Business'], actual: Science
48119, predicted: ['Society'], actual: Business
48120, predicted: ['Arts'], actual: Business
48248, predicted: ['Shopping'], actual: Business
55913, predicted: ['Society'], actual: Home
27648, predicted: ['Recreation'], actual: Science
53022, predicted: ['Shopping'], actual: Games
19627, predicted: ['Recreation'], actual: Sports
15364, predicted: ['News'], actual: Health
11269, predicted: ['Business'], actual: Computers
57857, predicted: ['Computers'], actual: Reference
49476, predicted: ['Computers'], actual: Business
19469, predicted: ['Games'], actual: Kids
50431, predicted: ['Computers'], actual: Business
56140, predicted: ['Shopping'], actual: Kids
37379, predicted: ['Shopping'], actual: Society
56340, predicted: ['Health'], actual: Kids
19477, predicted: ['Arts'], actual: Kids
56345, predicted: ['Computers'], actual: Kids
15390, predicted: ['Recreation'], actual: Health
16901, predicted: ['Arts'], actual: Health
35872, predicted: ['Shopping'], actual: Society
11297, predicted: ['Business'], actual: Computers
29399, predicted: ['Recreation'], actual: Shopping
15398, predicted: ['Society'], actual: Health
27687, predicted: ['Kids'], actual: Science
3114, predicted: ['News'], actual: Arts
52402, predicted: ['Society'], actual: Computers
23600, predicted: ['Shopping'], actual: Recreation
3124, predicted: ['Health'], actual: Arts
52280, predicted: ['Shopping'], actual: Computers
7226, predicted: ['Computers'], actual: Business
19516, predicted: ['Arts'], actual: Kids
3135, predicted: ['Recreation'], actual: Arts
15424, predicted: ['Business'], actual: Health
23618, predicted: ['Computers'], actual: Recreation
19524, predicted: ['Recreation'], actual: Science
17590, predicted: ['Recreation'], actual: Health
19526, predicted: ['Recreation'], actual: Kids
44105, predicted: ['Society'], actual: Regional
44106, predicted: ['Arts'], actual: Home
19531, predicted: ['Reference'], actual: Kids
923, predicted: ['Business'], actual: Society
35918, predicted: ['Business'], actual: Society
14861, predicted: ['Computers'], actual: Games
48208, predicted: ['Sports'], actual: Business
19537, predicted: ['Reference'], actual: Kids
19540, predicted: ['Science'], actual: Kids
23638, predicted: ['Shopping'], actual: Recreation
10084, predicted: ['Shopping'], actual: Business
31835, predicted: ['Arts'], actual: Society
19642, predicted: ['Recreation'], actual: Kids
19551, predicted: ['Science'], actual: Kids
19554, predicted: ['Science'], actual: Kids
44131, predicted: ['Shopping'], actual: Home
5990, predicted: ['Business'], actual: Arts
19559, predicted: ['Games'], actual: Kids
9653, predicted: ['Computers'], actual: Business
44138, predicted: ['Business'], actual: Home
27755, predicted: ['Computers'], actual: Science
19565, predicted: ['Recreation'], actual: Kids
27760, predicted: ['Arts'], actual: Science
44145, predicted: ['Business'], actual: Home
28339, predicted: ['Society'], actual: Science
19574, predicted: ['Recreation'], actual: Kids
19576, predicted: ['Recreation'], actual: Kids
15481, predicted: ['Society'], actual: Health
48252, predicted: ['Shopping'], actual: Business
44159, predicted: ['Society'], actual: Home
7296, predicted: ['Computers'], actual: Business
7298, predicted: ['Computers'], actual: Business
25793, predicted: ['Arts'], actual: Reference
23689, predicted: ['Business'], actual: Recreation
19594, predicted: ['Computers'], actual: Recreation
48267, predicted: ['Shopping'], actual: Business
44173, predicted: ['Business'], actual: Home
31886, predicted: ['Arts'], actual: Shopping
44175, predicted: ['Recreation'], actual: Home
31891, predicted: ['Kids'], actual: Shopping
59246, predicted: ['Shopping'], actual: Games
48278, predicted: ['Shopping'], actual: Business
44184, predicted: ['Arts'], actual: Home
48282, predicted: ['Health'], actual: Business
26158, predicted: ['Recreation'], actual: Reference
43939, predicted: ['Sports'], actual: Games
3229, predicted: ['Health'], actual: Arts
44190, predicted: ['Sports'], actual: Kids
27807, predicted: ['Computers'], actual: Science
3233, predicted: ['Health'], actual: Arts
45595, predicted: ['Shopping'], actual: Arts
19626, predicted: ['Recreation'], actual: Kids
46962, predicted: ['Society'], actual: Arts
44209, predicted: ['Shopping'], actual: Kids
48306, predicted: ['Computers'], actual: Business
48307, predicted: ['Computers'], actual: Business
3255, predicted: ['Health'], actual: Arts
50174, predicted: ['Computers'], actual: Business
3258, predicted: ['Reference'], actual: Arts
27836, predicted: ['Business'], actual: Science
19645, predicted: ['Recreation'], actual: Sports
15551, predicted: ['Science'], actual: Health
36032, predicted: ['Health'], actual: Society
3265, predicted: ['Recreation'], actual: Arts
18385, predicted: ['Kids'], actual: Home
44227, predicted: ['Shopping'], actual: Kids
44228, predicted: ['Shopping'], actual: Kids
55841, predicted: ['Sports'], actual: Home
9420, predicted: ['Science'], actual: Business
57207, predicted: ['Society'], actual: Recreation
58348, predicted: ['Society'], actual: Science
3278, predicted: ['Reference'], actual: Arts
27855, predicted: ['Computers'], actual: Science
18296, predicted: ['Health'], actual: Home
27858, predicted: ['Health'], actual: Science
58621, predicted: ['Regional'], actual: Shopping
44245, predicted: ['Society'], actual: Computers
53711, predicted: ['Society'], actual: Health
59257, predicted: ['Arts'], actual: Home
2596, predicted: ['Recreation'], actual: Adult
44250, predicted: ['Sports'], actual: News
19679, predicted: ['Business'], actual: Kids
15584, predicted: ['Arts'], actual: Health
7394, predicted: ['Computers'], actual: Business
24443, predicted: ['Science'], actual: Recreation
36069, predicted: ['Business'], actual: Society
48359, predicted: ['Computers'], actual: Business
7401, predicted: ['Computers'], actual: Business
50459, predicted: ['Recreation'], actual: Business
11500, predicted: ['Business'], actual: Computers
48365, predicted: ['Computers'], actual: Business
1747, predicted: ['Health'], actual: Sports
21033, predicted: ['Recreation'], actual: Society
11512, predicted: ['Business'], actual: Computers
23801, predicted: ['Arts'], actual: Recreation
19478, predicted: ['Arts'], actual: Kids
27900, predicted: ['Recreation'], actual: Science
15573, predicted: ['Business'], actual: Health
19714, predicted: ['Business'], actual: Kids
27907, predicted: ['Computers'], actual: Science
19720, predicted: ['Recreation'], actual: Kids
19721, predicted: ['Adult'], actual: Kids
19722, predicted: ['Health'], actual: Society
3340, predicted: ['Games'], actual: Arts
55853, predicted: ['Society'], actual: Home
19728, predicted: ['Computers'], actual: Kids
52499, predicted: ['Business'], actual: Computers
15636, predicted: ['Arts'], actual: Health
44575, predicted: ['Sports'], actual: Science
15641, predicted: ['Recreation'], actual: Health
15642, predicted: ['Arts'], actual: Health
57197, predicted: ['Arts'], actual: Recreation
44316, predicted: ['Business'], actual: Recreation
36130, predicted: ['Shopping'], actual: Society
3364, predicted: ['Shopping'], actual: Arts
15653, predicted: ['Business'], actual: Health
32038, predicted: ['Home'], actual: Shopping
44327, predicted: ['Arts'], actual: Regional
15656, predicted: ['Business'], actual: Health
25820, predicted: ['Recreation'], actual: Reference
7467, predicted: ['Recreation'], actual: Business
27948, predicted: ['Recreation'], actual: Science
12850, predicted: ['Business'], actual: Computers
3374, predicted: ['Computers'], actual: Arts
3376, predicted: ['Games'], actual: Arts
44339, predicted: ['Arts'], actual: Recreation
44340, predicted: ['Society'], actual: Science
19608, predicted: ['Arts'], actual: Sports
32055, predicted: ['Arts'], actual: Shopping
36152, predicted: ['Computers'], actual: Society
48445, predicted: ['Computers'], actual: Business
19774, predicted: ['Health'], actual: Kids
57909, predicted: ['Computers'], actual: Reference
19776, predicted: ['Recreation'], actual: Kids
19680, predicted: ['Shopping'], actual: Kids
7490, predicted: ['Computers'], actual: Business
56643, predicted: ['Business'], actual: Society
19780, predicted: ['Recreation'], actual: Kids
3398, predicted: ['Recreation'], actual: Arts
11591, predicted: ['Science'], actual: Computers
15688, predicted: ['Kids'], actual: Health
12172, predicted: ['Business'], actual: Computers
48458, predicted: ['Health'], actual: Business
7499, predicted: ['Recreation'], actual: Business
9115, predicted: ['Arts'], actual: Business
19789, predicted: ['Health'], actual: Kids
27983, predicted: ['Business'], actual: Science
52561, predicted: ['Society'], actual: Computers
2432, predicted: ['Recreation'], actual: Adult
52564, predicted: ['Business'], actual: Computers
19797, predicted: ['Arts'], actual: Kids
32086, predicted: ['Society'], actual: Shopping
55865, predicted: ['Shopping'], actual: Home
44376, predicted: ['Business'], actual: Recreation
48473, predicted: ['Computers'], actual: Business
46991, predicted: ['Society'], actual: Arts
11612, predicted: ['Business'], actual: Computers
27997, predicted: ['Health'], actual: Science
32575, predicted: ['Computers'], actual: Shopping
11619, predicted: ['Arts'], actual: Computers
3429, predicted: ['Recreation'], actual: Arts
34705, predicted: ['Sports'], actual: Society
3432, predicted: ['Recreation'], actual: Arts
54006, predicted: ['Shopping'], actual: Health
3435, predicted: ['Shopping'], actual: Arts
7533, predicted: ['Health'], actual: Business
44399, predicted: ['Home'], actual: Recreation
21255, predicted: ['Computers'], actual: News
44401, predicted: ['Computers'], actual: Recreation
36210, predicted: ['Computers'], actual: Society
19827, predicted: ['Recreation'], actual: Kids
2622, predicted: ['Shopping'], actual: Adult
44407, predicted: ['Business'], actual: Regional
48507, predicted: ['Sports'], actual: Business
39941, predicted: ['Shopping'], actual: Sports
44413, predicted: ['Health'], actual: Reference
3456, predicted: ['Recreation'], actual: Arts
56709, predicted: ['Arts'], actual: News
44422, predicted: ['Computers'], actual: Society
57002, predicted: ['Shopping'], actual: Recreation
48520, predicted: ['Health'], actual: Business
3465, predicted: ['Recreation'], actual: Arts
56715, predicted: ['Society'], actual: News
48524, predicted: ['Society'], actual: Business
7565, predicted: ['Computers'], actual: Business
32143, predicted: ['Arts'], actual: Shopping
48528, predicted: ['Reference'], actual: Business
19858, predicted: ['Recreation'], actual: Kids
44435, predicted: ['Computers'], actual: Reference
19861, predicted: ['Recreation'], actual: Kids
48534, predicted: ['Computers'], actual: Business
3993, predicted: ['Business'], actual: Arts
17983, predicted: ['Recreation'], actual: Health
13551, predicted: ['Arts'], actual: Computers
47580, predicted: ['Computers'], actual: Arts
3485, predicted: ['Recreation'], actual: Arts
27205, predicted: ['Arts'], actual: Society
19872, predicted: ['Health'], actual: Kids
3493, predicted: ['Recreation'], actual: Arts
3494, predicted: ['Recreation'], actual: Arts
7591, predicted: ['Science'], actual: Business
44457, predicted: ['Society'], actual: Reference
48557, predicted: ['Computers'], actual: Business
32174, predicted: ['Business'], actual: Shopping
44463, predicted: ['Shopping'], actual: Regional
3506, predicted: ['Shopping'], actual: Arts
7605, predicted: ['Arts'], actual: Business
3512, predicted: ['Shopping'], actual: Arts
11706, predicted: ['Regional'], actual: Computers
19773, predicted: ['Reference'], actual: Kids
52669, predicted: ['Arts'], actual: Computers
56768, predicted: ['Society'], actual: News
20654, predicted: ['Recreation'], actual: Health
3522, predicted: ['Business'], actual: Science
36292, predicted: ['Arts'], actual: Society
53037, predicted: ['Sports'], actual: Games
28102, predicted: ['Shopping'], actual: Science
44487, predicted: ['Computers'], actual: Regional
56779, predicted: ['Computers'], actual: News
56298, predicted: ['Arts'], actual: Kids
55885, predicted: ['Science'], actual: Home
44496, predicted: ['Business'], actual: Regional
19704, predicted: ['Games'], actual: Kids
7636, predicted: ['Recreation'], actual: Business
48597, predicted: ['Computers'], actual: Business
31993, predicted: ['Arts'], actual: Shopping
36312, predicted: ['Shopping'], actual: Society
3545, predicted: ['Recreation'], actual: Arts
44506, predicted: ['Sports'], actual: Regional
2573, predicted: ['Arts'], actual: Adult
3549, predicted: ['Recreation'], actual: Reference
45987, predicted: ['Home'], actual: Kids
36322, predicted: ['Arts'], actual: Society
36323, predicted: ['Computers'], actual: Society
28132, predicted: ['Recreation'], actual: Science
17727, predicted: ['Science'], actual: Health
36328, predicted: ['Business'], actual: Society
15667, predicted: ['Arts'], actual: Health
3565, predicted: ['Business'], actual: Arts
3569, predicted: ['Computers'], actual: Arts
48626, predicted: ['Arts'], actual: Business
28151, predicted: ['Computers'], actual: Science
1892, predicted: ['Arts'], actual: Adult
44539, predicted: ['Business'], actual: Science
56828, predicted: ['Sports'], actual: News
11773, predicted: ['Business'], actual: Computers
7678, predicted: ['Recreation'], actual: Science
3584, predicted: ['Health'], actual: Arts
40192, predicted: ['Reference'], actual: Sports
56837, predicted: ['Society'], actual: News
56838, predicted: ['Society'], actual: News
46337, predicted: ['Sports'], actual: Arts
36361, predicted: ['Sports'], actual: Society
36364, predicted: ['Shopping'], actual: Society
52903, predicted: ['Society'], actual: Games
36366, predicted: ['Computers'], actual: Society
48657, predicted: ['Science'], actual: Business
56852, predicted: ['Society'], actual: News
56853, predicted: ['Society'], actual: News
55761, predicted: ['Society'], actual: Home
40472, predicted: ['Shopping'], actual: Sports
24089, predicted: ['Arts'], actual: Recreation
11804, predicted: ['Business'], actual: Computers
14241, predicted: ['Recreation'], actual: Games
56864, predicted: ['Business'], actual: News
36385, predicted: ['Business'], actual: Society
48674, predicted: ['Kids'], actual: Recreation
55899, predicted: ['Shopping'], actual: Home
36388, predicted: ['Sports'], actual: Society
