12288, predicted: ['Business'], actual: Computers
48278, predicted: ['Shopping'], actual: Business
44228, predicted: ['Shopping'], actual: Kids
48282, predicted: ['Health'], actual: Business
26158, predicted: ['Recreation'], actual: Reference
44190, predicted: ['Sports'], actual: Kids
53787, predicted: ['Recreation'], actual: Health
38769, predicted: ['Health'], actual: Sports
46962, predicted: ['Games'], actual: Arts
48306, predicted: ['Computers'], actual: Business
3255, predicted: ['Science'], actual: Arts
3258, predicted: ['Reference'], actual: Arts
19645, predicted: ['Recreation'], actual: Sports
52414, predicted: ['Business'], actual: Computers
36032, predicted: ['Health'], actual: Society
44227, predicted: ['Shopping'], actual: Kids
11460, predicted: ['Business'], actual: Computers
46966, predicted: ['Shopping'], actual: Arts
50380, predicted: ['Home'], actual: Business
8055, predicted: ['Games'], actual: Kids
3278, predicted: ['Reference'], actual: Arts
27855, predicted: ['Business'], actual: Science
27858, predicted: ['Health'], actual: Science
58621, predicted: ['Business'], actual: Shopping
3286, predicted: ['Shopping'], actual: Arts
2596, predicted: ['Recreation'], actual: Adult
44250, predicted: ['Sports'], actual: News
19679, predicted: ['Business'], actual: Kids
19680, predicted: ['Recreation'], actual: Kids
1232, predicted: ['Business'], actual: Computers
3298, predicted: ['Computers'], actual: Arts
24443, predicted: ['News'], actual: Recreation
36070, predicted: ['Health'], actual: Society
48359, predicted: ['Computers'], actual: Business
7401, predicted: ['Computers'], actual: Business
31979, predicted: ['Arts'], actual: Shopping
11500, predicted: ['Business'], actual: Computers
11512, predicted: ['Business'], actual: Computers
23801, predicted: ['Arts'], actual: Recreation
36094, predicted: ['Health'], actual: Society
40192, predicted: ['Reference'], actual: Sports
19714, predicted: ['Recreation'], actual: Kids
27907, predicted: ['Business'], actual: Science
19720, predicted: ['Health'], actual: Kids
19722, predicted: ['Business'], actual: Society
3340, predicted: ['Kids'], actual: Arts
19728, predicted: ['Recreation'], actual: Kids
1748, predicted: ['Business'], actual: Sports
32021, predicted: ['Recreation'], actual: Shopping
15641, predicted: ['Recreation'], actual: Health
15642, predicted: ['Arts'], actual: Health
57197, predicted: ['Arts'], actual: Recreation
44316, predicted: ['Business'], actual: Recreation
56607, predicted: ['Business'], actual: Society
40226, predicted: ['Computers'], actual: Sports
3364, predicted: ['Shopping'], actual: Arts
32038, predicted: ['Home'], actual: Shopping
44327, predicted: ['Business'], actual: Regional
25820, predicted: ['Recreation'], actual: Reference
3376, predicted: ['Games'], actual: Arts
15667, predicted: ['Arts'], actual: Health
32052, predicted: ['Home'], actual: Shopping
32055, predicted: ['Arts'], actual: Shopping
36152, predicted: ['Business'], actual: Society
7483, predicted: ['Arts'], actual: Business
48445, predicted: ['Computers'], actual: Business
19774, predicted: ['Business'], actual: Kids
57909, predicted: ['Business'], actual: Reference
19776, predicted: ['Recreation'], actual: Kids
56643, predicted: ['Business'], actual: Society
19780, predicted: ['Recreation'], actual: Kids
11297, predicted: ['Business'], actual: Computers
3398, predicted: ['Recreation'], actual: Arts
11591, predicted: ['Science'], actual: Computers
15688, predicted: ['Kids'], actual: Health
19789, predicted: ['Health'], actual: Kids
27983, predicted: ['Business'], actual: Science
55761, predicted: ['Science'], actual: Home
3411, predicted: ['Recreation'], actual: Arts
52564, predicted: ['Business'], actual: Computers
19797, predicted: ['Arts'], actual: Kids
32086, predicted: ['Society'], actual: Shopping
21049, predicted: ['Arts'], actual: News
44376, predicted: ['Business'], actual: Recreation
19801, predicted: ['Recreation'], actual: Kids
3420, predicted: ['Recreation'], actual: Arts
27997, predicted: ['Health'], actual: Science
53213, predicted: ['Shopping'], actual: Games
19811, predicted: ['Recreation'], actual: Kids
3429, predicted: ['Recreation'], actual: Arts
3432, predicted: ['Recreation'], actual: Arts
3435, predicted: ['Shopping'], actual: Arts
7533, predicted: ['Recreation'], actual: Business
44399, predicted: ['Science'], actual: Recreation
44401, predicted: ['Computers'], actual: Recreation
49043, predicted: ['Health'], actual: Business
2622, predicted: ['Shopping'], actual: Adult
44407, predicted: ['Business'], actual: Regional
57919, predicted: ['Shopping'], actual: Reference
39941, predicted: ['Shopping'], actual: Sports
44413, predicted: ['Health'], actual: Reference
3456, predicted: ['Recreation'], actual: Arts
23787, predicted: ['Business'], actual: Recreation
56709, predicted: ['Shopping'], actual: News
44422, predicted: ['Computers'], actual: Society
56715, predicted: ['Sports'], actual: News
7565, predicted: ['Computers'], actual: Business
32143, predicted: ['Arts'], actual: Shopping
48528, predicted: ['Reference'], actual: Business
19858, predicted: ['Recreation'], actual: Kids
44435, predicted: ['Business'], actual: Reference
19861, predicted: ['Recreation'], actual: Kids
48534, predicted: ['Computers'], actual: Business
53145, predicted: ['Computers'], actual: Games
47580, predicted: ['Computers'], actual: Arts
27205, predicted: ['Reference'], actual: Society
19872, predicted: ['Health'], actual: Kids
3493, predicted: ['Recreation'], actual: Arts
3494, predicted: ['Recreation'], actual: Arts
44455, predicted: ['Society'], actual: Reference
44457, predicted: ['Business'], actual: Reference
53309, predicted: ['Computers'], actual: Games
32174, predicted: ['Business'], actual: Shopping
3509, predicted: ['Business'], actual: Arts
56759, predicted: ['Arts'], actual: News
3512, predicted: ['Shopping'], actual: Arts
11706, predicted: ['News'], actual: Computers
20383, predicted: ['Recreation'], actual: Home
52669, predicted: ['Arts'], actual: Computers
56768, predicted: ['Society'], actual: News
3522, predicted: ['Business'], actual: Science
36292, predicted: ['Arts'], actual: Society
53037, predicted: ['Sports'], actual: Games
44487, predicted: ['Computers'], actual: Regional
56779, predicted: ['Recreation'], actual: News
44496, predicted: ['Business'], actual: Regional
19704, predicted: ['Recreation'], actual: Kids
19800, predicted: ['Business'], actual: Kids
48597, predicted: ['Computers'], actual: Business
32214, predicted: ['Business'], actual: Shopping
31993, predicted: ['Arts'], actual: Shopping
36312, predicted: ['Shopping'], actual: Society
44506, predicted: ['News'], actual: Regional
3548, predicted: ['Business'], actual: Arts
3549, predicted: ['Recreation'], actual: Reference
36322, predicted: ['Business'], actual: Society
28132, predicted: ['Business'], actual: Science
36328, predicted: ['Business'], actual: Society
11756, predicted: ['Business'], actual: Computers
3565, predicted: ['Business'], actual: Arts
32239, predicted: ['Regional'], actual: Shopping
48626, predicted: ['Arts'], actual: Business
11344, predicted: ['Business'], actual: Computers
7422, predicted: ['Arts'], actual: Business
28151, predicted: ['Computers'], actual: Science
56828, predicted: ['Society'], actual: News
7678, predicted: ['Recreation'], actual: Science
7679, predicted: ['Regional'], actual: Business
3584, predicted: ['Health'], actual: Arts
56837, predicted: ['Shopping'], actual: News
56838, predicted: ['Health'], actual: News
36361, predicted: ['Sports'], actual: Society
36366, predicted: ['Shopping'], actual: Society
24079, predicted: ['Arts'], actual: Recreation
5439, predicted: ['Reference'], actual: Arts
56852, predicted: ['Society'], actual: News
56853, predicted: ['Society'], actual: News
11800, predicted: ['Recreation'], actual: Computers
11804, predicted: ['Health'], actual: Computers
44575, predicted: ['Business'], actual: Science
56864, predicted: ['Business'], actual: News
36385, predicted: ['Business'], actual: Society
48674, predicted: ['Kids'], actual: Recreation
52772, predicted: ['Business'], actual: Computers
52774, predicted: ['Shopping'], actual: Computers
28199, predicted: ['Computers'], actual: Science
52780, predicted: ['Business'], actual: Computers
20013, predicted: ['Health'], actual: News
44591, predicted: ['Arts'], actual: Science
3158, predicted: ['Adult'], actual: Arts
3635, predicted: ['Recreation'], actual: Arts
52789, predicted: ['Business'], actual: Computers
28220, predicted: ['Computers'], actual: Science
24125, predicted: ['Business'], actual: Recreation
19040, predicted: ['Computers'], actual: Kids
36419, predicted: ['Computers'], actual: Society
19489, predicted: ['Arts'], actual: Kids
11846, predicted: ['Business'], actual: Computers
57953, predicted: ['Business'], actual: Reference
24136, predicted: ['Sports'], actual: Recreation
58088, predicted: ['Sports'], actual: Regional
28241, predicted: ['Recreation'], actual: Science
24149, predicted: ['Society'], actual: Recreation
32697, predicted: ['Society'], actual: Shopping
44632, predicted: ['Regional'], actual: Shopping
56921, predicted: ['Society'], actual: News
48731, predicted: ['Society'], actual: Business
56929, predicted: ['Shopping'], actual: News
56930, predicted: ['Shopping'], actual: News
3685, predicted: ['Shopping'], actual: Arts
20071, predicted: ['Recreation'], actual: News
20072, predicted: ['Arts'], actual: News
20078, predicted: ['Regional'], actual: News
29447, predicted: ['Business'], actual: Shopping
3699, predicted: ['Recreation'], actual: Arts
52852, predicted: ['Shopping'], actual: Games
56949, predicted: ['Recreation'], actual: News
44662, predicted: ['Computers'], actual: Shopping
55913, predicted: ['Business'], actual: Home
49906, predicted: ['Games'], actual: Business
28284, predicted: ['Computers'], actual: Science
57962, predicted: ['Business'], actual: Reference
52866, predicted: ['Shopping'], actual: Games
23147, predicted: ['Computers'], actual: Recreation
56965, predicted: ['Shopping'], actual: Recreation
11911, predicted: ['Home'], actual: Computers
32392, predicted: ['Society'], actual: Shopping
11913, predicted: ['Recreation'], actual: Computers
55290, predicted: ['News'], actual: Health
3726, predicted: ['Recreation'], actual: Arts
44687, predicted: ['Shopping'], actual: Society
20113, predicted: ['Arts'], actual: News
7827, predicted: ['Home'], actual: Business
56601, predicted: ['Sports'], actual: Science
36504, predicted: ['Shopping'], actual: Society
56991, predicted: ['Shopping'], actual: Recreation
52896, predicted: ['Arts'], actual: Games
48802, predicted: ['Health'], actual: Business
36515, predicted: ['Arts'], actual: Society
21105, predicted: ['Health'], actual: News
44714, predicted: ['Business'], actual: Society
8135, predicted: ['Health'], actual: Business
26901, predicted: ['Recreation'], actual: Regional
7853, predicted: ['Arts'], actual: Business
48814, predicted: ['Shopping'], actual: Business
23155, predicted: ['Arts'], actual: Recreation
20150, predicted: ['Business'], actual: News
20154, predicted: ['Business'], actual: News
32452, predicted: ['Arts'], actual: Shopping
28357, predicted: ['Computers'], actual: Science
56034, predicted: ['Society'], actual: Home
32460, predicted: ['Recreation'], actual: Shopping
49101, predicted: ['Recreation'], actual: Business
44757, predicted: ['Business'], actual: Society
11991, predicted: ['Recreation'], actual: Computers
48856, predicted: ['Computers'], actual: Regional
3801, predicted: ['Computers'], actual: Arts
57050, predicted: ['Society'], actual: Recreation
52956, predicted: ['Society'], actual: Games
57056, predicted: ['Society'], actual: Recreation
32482, predicted: ['Computers'], actual: Shopping
32483, predicted: ['Business'], actual: Shopping
18385, predicted: ['Regional'], actual: Home
24298, predicted: ['Society'], actual: Recreation
24300, predicted: ['Arts'], actual: Recreation
28398, predicted: ['Society'], actual: Science
52976, predicted: ['Shopping'], actual: Games
20209, predicted: ['News'], actual: Reference
20214, predicted: ['Business'], actual: Regional
48425, predicted: ['Computers'], actual: Business
20216, predicted: ['Business'], actual: Society
24313, predicted: ['Adult'], actual: Recreation
24316, predicted: ['Arts'], actual: Recreation
57086, predicted: ['Home'], actual: Recreation
52993, predicted: ['Sports'], actual: Games
28419, predicted: ['News'], actual: Science
12040, predicted: ['Recreation'], actual: Computers
10883, predicted: ['Business'], actual: Computers
53014, predicted: ['Shopping'], actual: Games
57111, predicted: ['Sports'], actual: Recreation
53016, predicted: ['Shopping'], actual: Games
53017, predicted: ['Society'], actual: Games
24348, predicted: ['Computers'], actual: Recreation
7967, predicted: ['Society'], actual: Business
20258, predicted: ['Games'], actual: Arts
36643, predicted: ['Arts'], actual: Society
53029, predicted: ['Sports'], actual: Games
57128, predicted: ['Sports'], actual: Recreation
28458, predicted: ['Arts'], actual: Science
24363, predicted: ['Computers'], actual: Recreation
49117, predicted: ['Computers'], actual: Business
12710, predicted: ['Business'], actual: Computers
36657, predicted: ['Health'], actual: Society
3890, predicted: ['Business'], actual: Arts
12084, predicted: ['Business'], actual: Computers
57143, predicted: ['Sports'], actual: Recreation
28473, predicted: ['Sports'], actual: Science
36668, predicted: ['Computers'], actual: Society
57150, predicted: ['Business'], actual: Recreation
53055, predicted: ['Computers'], actual: Games
57005, predicted: ['Computers'], actual: Recreation
28483, predicted: ['Society'], actual: Science
48965, predicted: ['Shopping'], actual: Business
24391, predicted: ['Computers'], actual: Recreation
3912, predicted: ['Business'], actual: Arts
49804, predicted: ['Arts'], actual: News
14724, predicted: ['Home'], actual: Games
27959, predicted: ['Health'], actual: Science
36687, predicted: ['Arts'], actual: Society
15672, predicted: ['Arts'], actual: Health
53323, predicted: ['Recreation'], actual: Games
12115, predicted: ['Business'], actual: Computers
3927, predicted: ['Business'], actual: Arts
57178, predicted: ['Sports'], actual: Recreation
28508, predicted: ['Recreation'], actual: Science
5723, predicted: ['Shopping'], actual: Arts
36708, predicted: ['Health'], actual: Society
36709, predicted: ['Sports'], actual: Society
36713, predicted: ['Arts'], actual: Society
3946, predicted: ['Games'], actual: Arts
44909, predicted: ['Society'], actual: Adult
19773, predicted: ['Science'], actual: Kids
54006, predicted: ['Society'], actual: Health
32629, predicted: ['Business'], actual: Shopping
3959, predicted: ['Health'], actual: Arts
53361, predicted: ['Home'], actual: Games
1343, predicted: ['Health'], actual: Reference
57214, predicted: ['Society'], actual: Recreation
12159, predicted: ['Business'], actual: Computers
24448, predicted: ['Computers'], actual: Recreation
12165, predicted: ['Business'], actual: Computers
28550, predicted: ['Arts'], actual: Science
6679, predicted: ['Computers'], actual: Business
53911, predicted: ['Arts'], actual: Health
12172, predicted: ['Business'], actual: Computers
3982, predicted: ['Society'], actual: Arts
36752, predicted: ['Business'], actual: Society
36753, predicted: ['Health'], actual: Society
3986, predicted: ['Recreation'], actual: Arts
3987, predicted: ['Recreation'], actual: Arts
12181, predicted: ['Shopping'], actual: Computers
24470, predicted: ['Science'], actual: Recreation
12183, predicted: ['Arts'], actual: Computers
20376, predicted: ['Recreation'], actual: Kids
3993, predicted: ['Business'], actual: Arts
20378, predicted: ['Society'], actual: Home
49052, predicted: ['Health'], actual: Business
8095, predicted: ['Science'], actual: Business
28579, predicted: ['Computers'], actual: Science
3543, predicted: ['Recreation'], actual: Arts
12200, predicted: ['Health'], actual: Computers
28587, predicted: ['Health'], actual: Science
24492, predicted: ['Business'], actual: Recreation
57145, predicted: ['Sports'], actual: Recreation
49071, predicted: ['Computers'], actual: Business
4016, predicted: ['Shopping'], actual: Arts
27976, predicted: ['Computers'], actual: Science
12213, predicted: ['Arts'], actual: Health
36790, predicted: ['Sports'], actual: Society
12215, predicted: ['Recreation'], actual: Computers
4025, predicted: ['Business'], actual: Arts
8122, predicted: ['Home'], actual: Business
53185, predicted: ['Sports'], actual: Games
53186, predicted: ['Sports'], actual: Games
12231, predicted: ['Business'], actual: Computers
4045, predicted: ['News'], actual: Arts
4046, predicted: ['Home'], actual: Arts
12239, predicted: ['Reference'], actual: Computers
8144, predicted: ['Recreation'], actual: Business
53923, predicted: ['Business'], actual: Health
10233, predicted: ['Reference'], actual: Business
12251, predicted: ['Business'], actual: Computers
32733, predicted: ['Recreation'], actual: Shopping
4070, predicted: ['News'], actual: Arts
24551, predicted: ['Business'], actual: Recreation
26620, predicted: ['Business'], actual: Regional
56056, predicted: ['Health'], actual: Home
25368, predicted: ['Recreation'], actual: Reference
36847, predicted: ['Arts'], actual: Society
11047, predicted: ['Business'], actual: Computers
58375, predicted: ['Society'], actual: Science
20473, predicted: ['Arts'], actual: News
45051, predicted: ['Games'], actual: Adult
12284, predicted: ['Business'], actual: Computers
